"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200131_20200214.csv"
"C","Report for: 01/31/2020 - 02/14/2020"
"C","Report generated: 06/18/2021 11:42:57 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","01/31/2020","01",12206.47
"D","01/31/2020","02",11887.82
"D","01/31/2020","03",11778.83
"D","01/31/2020","04",11810.99
"D","01/31/2020","05",12177.93
"D","01/31/2020","06",13216.4
"D","01/31/2020","07",14928.32
"D","01/31/2020","08",15743.36
"D","01/31/2020","09",15123.28
"D","01/31/2020","10",14212.84
"D","01/31/2020","11",13701.88
"D","01/31/2020","12",13485.96
"D","01/31/2020","13",13418.77
"D","01/31/2020","14",13578.93
"D","01/31/2020","15",13843.2
"D","01/31/2020","16",14305.72
"D","01/31/2020","17",14944.08
"D","01/31/2020","18",15771.58
"D","01/31/2020","19",15652.24
"D","01/31/2020","20",15227.95
"D","01/31/2020","21",14673.03
"D","01/31/2020","22",13941.17
"D","01/31/2020","23",12991.49
"D","01/31/2020","24",12067.42
"D","02/01/2020","01",11585.3
"D","02/01/2020","02",11529.3
"D","02/01/2020","03",11515.33
"D","02/01/2020","04",11589.0
"D","02/01/2020","05",11693.08
"D","02/01/2020","06",11689.68
"D","02/01/2020","07",12248.9
"D","02/01/2020","08",12794.76
"D","02/01/2020","09",13378.41
"D","02/01/2020","10",13821.12
"D","02/01/2020","11",14044.4
"D","02/01/2020","12",14100.92
"D","02/01/2020","13",14034.49
"D","02/01/2020","14",13923.17
"D","02/01/2020","15",13884.76
"D","02/01/2020","16",13998.83
"D","02/01/2020","17",14421.65
"D","02/01/2020","18",15013.62
"D","02/01/2020","19",14859.6
"D","02/01/2020","20",14412.25
"D","02/01/2020","21",13905.53
"D","02/01/2020","22",13282.25
"D","02/01/2020","23",12476.21
"D","02/01/2020","24",11845.95
"D","02/02/2020","01",11547.18
"D","02/02/2020","02",11433.76
"D","02/02/2020","03",11282.65
"D","02/02/2020","04",11211.13
"D","02/02/2020","05",11298.59
"D","02/02/2020","06",11498.31
"D","02/02/2020","07",11852.45
"D","02/02/2020","08",12208.95
"D","02/02/2020","09",12556.75
"D","02/02/2020","10",12597.0
"D","02/02/2020","11",12365.42
"D","02/02/2020","12",12549.53
"D","02/02/2020","13",12882.42
"D","02/02/2020","14",13006.43
"D","02/02/2020","15",13146.02
"D","02/02/2020","16",13668.4
"D","02/02/2020","17",14507.25
"D","02/02/2020","18",15501.67
"D","02/02/2020","19",15259.5
"D","02/02/2020","20",14482.38
"D","02/02/2020","21",13915.96
"D","02/02/2020","22",13384.75
"D","02/02/2020","23",12804.92
"D","02/02/2020","24",12153.74
"D","02/03/2020","01",11693.56
"D","02/03/2020","02",11597.12
"D","02/03/2020","03",11489.99
"D","02/03/2020","04",11557.56
"D","02/03/2020","05",11877.42
"D","02/03/2020","06",12586.6
"D","02/03/2020","07",13844.4
"D","02/03/2020","08",14763.1
"D","02/03/2020","09",14469.7
"D","02/03/2020","10",13749.53
"D","02/03/2020","11",13548.68
"D","02/03/2020","12",13665.47
"D","02/03/2020","13",13814.75
"D","02/03/2020","14",13727.42
"D","02/03/2020","15",13487.7
"D","02/03/2020","16",13631.66
"D","02/03/2020","17",14476.83
"D","02/03/2020","18",15661.08
"D","02/03/2020","19",15853.44
"D","02/03/2020","20",15469.77
"D","02/03/2020","21",14832.31
"D","02/03/2020","22",13907.86
"D","02/03/2020","23",12919.71
"D","02/03/2020","24",12075.33
"D","02/04/2020","01",11704.18
"D","02/04/2020","02",11704.62
"D","02/04/2020","03",11582.86
"D","02/04/2020","04",11614.26
"D","02/04/2020","05",11963.8
"D","02/04/2020","06",12656.03
"D","02/04/2020","07",13905.58
"D","02/04/2020","08",14736.04
"D","02/04/2020","09",14839.5
"D","02/04/2020","10",14688.88
"D","02/04/2020","11",14537.14
"D","02/04/2020","12",14362.92
"D","02/04/2020","13",14185.27
"D","02/04/2020","14",14217.62
"D","02/04/2020","15",13807.62
"D","02/04/2020","16",13826.18
"D","02/04/2020","17",14598.48
"D","02/04/2020","18",15640.05
"D","02/04/2020","19",15768.9
"D","02/04/2020","20",15357.58
"D","02/04/2020","21",14691.71
"D","02/04/2020","22",13703.0
"D","02/04/2020","23",12832.71
"D","02/04/2020","24",12019.47
"D","02/05/2020","01",11234.69
"D","02/05/2020","02",10770.99
"D","02/05/2020","03",10830.2
"D","02/05/2020","04",10898.1
"D","02/05/2020","05",11018.1
"D","02/05/2020","06",11798.57
"D","02/05/2020","07",13510.83
"D","02/05/2020","08",14410.0
"D","02/05/2020","09",14363.7
"D","02/05/2020","10",14399.22
"D","02/05/2020","11",14459.86
"D","02/05/2020","12",14136.59
"D","02/05/2020","13",13831.13
"D","02/05/2020","14",13713.06
"D","02/05/2020","15",13648.98
"D","02/05/2020","16",14061.01
"D","02/05/2020","17",14790.84
"D","02/05/2020","18",15966.57
"D","02/05/2020","19",16150.26
"D","02/05/2020","20",15833.72
"D","02/05/2020","21",15269.21
"D","02/05/2020","22",14349.0
"D","02/05/2020","23",13171.26
"D","02/05/2020","24",12164.95
"D","02/06/2020","01",11507.8
"D","02/06/2020","02",11145.33
"D","02/06/2020","03",11271.35
"D","02/06/2020","04",11362.69
"D","02/06/2020","05",11752.83
"D","02/06/2020","06",12490.11
"D","02/06/2020","07",14018.56
"D","02/06/2020","08",15034.26
"D","02/06/2020","09",15445.92
"D","02/06/2020","10",15662.62
"D","02/06/2020","11",15752.54
"D","02/06/2020","12",15740.41
"D","02/06/2020","13",15582.4
"D","02/06/2020","14",15571.02
"D","02/06/2020","15",15456.58
"D","02/06/2020","16",15418.84
"D","02/06/2020","17",15785.74
"D","02/06/2020","18",16443.05
"D","02/06/2020","19",16324.21
"D","02/06/2020","20",15853.08
"D","02/06/2020","21",15206.56
"D","02/06/2020","22",14265.04
"D","02/06/2020","23",13116.42
"D","02/06/2020","24",12179.69
"D","02/07/2020","01",11985.96
"D","02/07/2020","02",11873.5
"D","02/07/2020","03",11701.84
"D","02/07/2020","04",11693.37
"D","02/07/2020","05",12002.78
"D","02/07/2020","06",12428.69
"D","02/07/2020","07",13661.48
"D","02/07/2020","08",14723.61
"D","02/07/2020","09",15184.08
"D","02/07/2020","10",15376.42
"D","02/07/2020","11",15466.64
"D","02/07/2020","12",15484.92
"D","02/07/2020","13",15256.2
"D","02/07/2020","14",15008.13
"D","02/07/2020","15",14762.78
"D","02/07/2020","16",14685.15
"D","02/07/2020","17",14908.76
"D","02/07/2020","18",15631.16
"D","02/07/2020","19",15660.28
"D","02/07/2020","20",15279.11
"D","02/07/2020","21",14817.41
"D","02/07/2020","22",14195.43
"D","02/07/2020","23",13350.52
"D","02/07/2020","24",12573.58
"D","02/08/2020","01",12440.48
"D","02/08/2020","02",12601.37
"D","02/08/2020","03",12804.97
"D","02/08/2020","04",12822.76
"D","02/08/2020","05",12716.89
"D","02/08/2020","06",12740.32
"D","02/08/2020","07",13135.68
"D","02/08/2020","08",13483.68
"D","02/08/2020","09",13650.61
"D","02/08/2020","10",13374.66
"D","02/08/2020","11",13055.56
"D","02/08/2020","12",12951.96
"D","02/08/2020","13",13060.0
"D","02/08/2020","14",13323.12
"D","02/08/2020","15",13531.51
"D","02/08/2020","16",13908.1
"D","02/08/2020","17",14689.07
"D","02/08/2020","18",15750.94
"D","02/08/2020","19",15724.4
"D","02/08/2020","20",15399.8
"D","02/08/2020","21",14988.0
"D","02/08/2020","22",14423.21
"D","02/08/2020","23",13732.85
"D","02/08/2020","24",13281.52
"D","02/09/2020","01",12690.23
"D","02/09/2020","02",12365.97
"D","02/09/2020","03",12067.46
"D","02/09/2020","04",12166.81
"D","02/09/2020","05",12152.92
"D","02/09/2020","06",12404.69
"D","02/09/2020","07",12982.4
"D","02/09/2020","08",13467.28
"D","02/09/2020","09",13748.77
"D","02/09/2020","10",13612.71
"D","02/09/2020","11",13488.74
"D","02/09/2020","12",13469.15
"D","02/09/2020","13",13843.76
"D","02/09/2020","14",13941.11
"D","02/09/2020","15",14048.97
"D","02/09/2020","16",14431.55
"D","02/09/2020","17",15120.46
"D","02/09/2020","18",16089.65
"D","02/09/2020","19",16145.51
"D","02/09/2020","20",15658.91
"D","02/09/2020","21",14986.71
"D","02/09/2020","22",14075.82
"D","02/09/2020","23",13014.41
"D","02/09/2020","24",12538.02
"D","02/10/2020","01",11968.63
"D","02/10/2020","02",11592.32
"D","02/10/2020","03",11470.1
"D","02/10/2020","04",11493.54
"D","02/10/2020","05",11822.21
"D","02/10/2020","06",12488.65
"D","02/10/2020","07",13945.84
"D","02/10/2020","08",14906.38
"D","02/10/2020","09",15130.74
"D","02/10/2020","10",15285.54
"D","02/10/2020","11",15367.5
"D","02/10/2020","12",15336.56
"D","02/10/2020","13",15026.3
"D","02/10/2020","14",14999.69
"D","02/10/2020","15",14829.8
"D","02/10/2020","16",14867.27
"D","02/10/2020","17",15334.35
"D","02/10/2020","18",16154.77
"D","02/10/2020","19",16131.3
"D","02/10/2020","20",15631.8
"D","02/10/2020","21",14932.04
"D","02/10/2020","22",13908.35
"D","02/10/2020","23",12738.39
"D","02/10/2020","24",11793.32
"D","02/11/2020","01",11613.65
"D","02/11/2020","02",11246.62
"D","02/11/2020","03",11149.66
"D","02/11/2020","04",11385.42
"D","02/11/2020","05",11354.16
"D","02/11/2020","06",12230.33
"D","02/11/2020","07",13676.12
"D","02/11/2020","08",14679.73
"D","02/11/2020","09",14940.35
"D","02/11/2020","10",15038.95
"D","02/11/2020","11",15147.26
"D","02/11/2020","12",15164.62
"D","02/11/2020","13",15101.36
"D","02/11/2020","14",15095.94
"D","02/11/2020","15",14979.01
"D","02/11/2020","16",14900.54
"D","02/11/2020","17",15192.06
"D","02/11/2020","18",15980.51
"D","02/11/2020","19",16046.91
"D","02/11/2020","20",15602.31
"D","02/11/2020","21",14946.46
"D","02/11/2020","22",14001.25
"D","02/11/2020","23",12792.7
"D","02/11/2020","24",12030.96
"D","02/12/2020","01",11651.43
"D","02/12/2020","02",11365.52
"D","02/12/2020","03",11463.08
"D","02/12/2020","04",11532.12
"D","02/12/2020","05",11758.33
"D","02/12/2020","06",12344.39
"D","02/12/2020","07",13961.15
"D","02/12/2020","08",14644.71
"D","02/12/2020","09",14092.51
"D","02/12/2020","10",13480.39
"D","02/12/2020","11",13069.68
"D","02/12/2020","12",12585.72
"D","02/12/2020","13",12349.13
"D","02/12/2020","14",12536.21
"D","02/12/2020","15",13017.06
"D","02/12/2020","16",13590.27
"D","02/12/2020","17",14464.46
"D","02/12/2020","18",15633.66
"D","02/12/2020","19",15850.42
"D","02/12/2020","20",15496.8
"D","02/12/2020","21",14906.35
"D","02/12/2020","22",13999.35
"D","02/12/2020","23",12827.41
"D","02/12/2020","24",12041.49
"D","02/13/2020","01",11467.23
"D","02/13/2020","02",11160.81
"D","02/13/2020","03",11274.36
"D","02/13/2020","04",11371.6
"D","02/13/2020","05",11716.12
"D","02/13/2020","06",12370.05
"D","02/13/2020","07",13698.07
"D","02/13/2020","08",14709.23
"D","02/13/2020","09",15107.61
