"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200828_20200911.csv"
"C","Report for: 08/28/2020 - 09/11/2020"
"C","Report generated: 06/18/2021 11:45:26 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","08/28/2020","01",11619.14
"D","08/28/2020","02",11178.4
"D","08/28/2020","03",11380.4
"D","08/28/2020","04",11259.72
"D","08/28/2020","05",11432.78
"D","08/28/2020","06",12008.07
"D","08/28/2020","07",12365.25
"D","08/28/2020","08",12992.21
"D","08/28/2020","09",13329.64
"D","08/28/2020","10",13518.27
"D","08/28/2020","11",13689.39
"D","08/28/2020","12",14239.45
"D","08/28/2020","13",14590.78
"D","08/28/2020","14",14767.54
"D","08/28/2020","15",15083.53
"D","08/28/2020","16",15580.41
"D","08/28/2020","17",16178.11
"D","08/28/2020","18",16674.77
"D","08/28/2020","19",16638.24
"D","08/28/2020","20",16324.76
"D","08/28/2020","21",15897.55
"D","08/28/2020","22",14995.91
"D","08/28/2020","23",14096.71
"D","08/28/2020","24",13101.01
"D","08/29/2020","01",12125.56
"D","08/29/2020","02",11486.03
"D","08/29/2020","03",11218.13
"D","08/29/2020","04",11006.72
"D","08/29/2020","05",11236.32
"D","08/29/2020","06",11311.8
"D","08/29/2020","07",11972.99
"D","08/29/2020","08",12372.12
"D","08/29/2020","09",13067.49
"D","08/29/2020","10",13912.85
"D","08/29/2020","11",14614.1
"D","08/29/2020","12",15047.76
"D","08/29/2020","13",15213.36
"D","08/29/2020","14",15214.05
"D","08/29/2020","15",15191.11
"D","08/29/2020","16",15053.76
"D","08/29/2020","17",15390.96
"D","08/29/2020","18",15978.41
"D","08/29/2020","19",16279.28
"D","08/29/2020","20",16294.48
"D","08/29/2020","21",16026.35
"D","08/29/2020","22",15253.02
"D","08/29/2020","23",14263.4
"D","08/29/2020","24",13199.02
"D","08/30/2020","01",12244.56
"D","08/30/2020","02",11657.25
"D","08/30/2020","03",11485.34
"D","08/30/2020","04",11300.24
"D","08/30/2020","05",11079.16
"D","08/30/2020","06",11094.96
"D","08/30/2020","07",11225.26
"D","08/30/2020","08",11588.06
"D","08/30/2020","09",11977.27
"D","08/30/2020","10",12320.89
"D","08/30/2020","11",12242.8
"D","08/30/2020","12",12158.72
"D","08/30/2020","13",12065.25
"D","08/30/2020","14",12040.61
"D","08/30/2020","15",12121.99
"D","08/30/2020","16",12726.52
"D","08/30/2020","17",13214.93
"D","08/30/2020","18",14029.46
"D","08/30/2020","19",14332.92
"D","08/30/2020","20",14178.14
"D","08/30/2020","21",13885.15
"D","08/30/2020","22",13005.69
"D","08/30/2020","23",11962.03
"D","08/30/2020","24",10965.84
"D","08/31/2020","01",10729.36
"D","08/31/2020","02",10560.09
"D","08/31/2020","03",10440.24
"D","08/31/2020","04",10278.82
"D","08/31/2020","05",10333.63
"D","08/31/2020","06",10454.62
"D","08/31/2020","07",11291.83
"D","08/31/2020","08",11878.25
"D","08/31/2020","09",12099.6
"D","08/31/2020","10",12113.59
"D","08/31/2020","11",12178.09
"D","08/31/2020","12",12459.32
"D","08/31/2020","13",12952.6
"D","08/31/2020","14",13365.44
"D","08/31/2020","15",13636.36
"D","08/31/2020","16",13794.57
"D","08/31/2020","17",14183.92
"D","08/31/2020","18",14715.46
"D","08/31/2020","19",14904.15
"D","08/31/2020","20",14921.73
"D","08/31/2020","21",14565.91
"D","08/31/2020","22",13638.45
"D","08/31/2020","23",12547.79
"D","08/31/2020","24",11516.44
"D","09/01/2020","01",10788.14
"D","09/01/2020","02",10291.64
"D","09/01/2020","03",9997.81
"D","09/01/2020","04",9872.92
"D","09/01/2020","05",10019.24
"D","09/01/2020","06",10663.92
