"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20201210_20201224.csv"
"C","Report for: 12/10/2020 - 12/24/2020"
"C","Report generated: 06/18/2021 11:46:42 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","12/10/2020","01",12511.87
"D","12/10/2020","02",12123.38
"D","12/10/2020","03",11904.27
"D","12/10/2020","04",11883.38
"D","12/10/2020","05",11938.43
"D","12/10/2020","06",12218.22
"D","12/10/2020","07",13601.01
"D","12/10/2020","08",14618.84
"D","12/10/2020","09",14795.35
"D","12/10/2020","10",14469.18
"D","12/10/2020","11",14100.41
"D","12/10/2020","12",13934.29
"D","12/10/2020","13",13863.9
"D","12/10/2020","14",13839.97
"D","12/10/2020","15",14268.92
"D","12/10/2020","16",14674.95
"D","12/10/2020","17",15809.86
"D","12/10/2020","18",16825.4
"D","12/10/2020","19",16606.78
"D","12/10/2020","20",16110.06
"D","12/10/2020","21",15492.11
"D","12/10/2020","22",14582.25
"D","12/10/2020","23",13475.43
"D","12/10/2020","24",12680.04
"D","12/11/2020","01",12239.61
"D","12/11/2020","02",11907.19
"D","12/11/2020","03",11761.01
"D","12/11/2020","04",11804.78
"D","12/11/2020","05",12143.19
"D","12/11/2020","06",12572.05
"D","12/11/2020","07",13823.26
"D","12/11/2020","08",14827.07
"D","12/11/2020","09",14863.38
"D","12/11/2020","10",14213.89
"D","12/11/2020","11",13655.3
"D","12/11/2020","12",13499.75
"D","12/11/2020","13",13546.73
"D","12/11/2020","14",13759.87
"D","12/11/2020","15",14081.73
"D","12/11/2020","16",14243.42
"D","12/11/2020","17",15344.86
"D","12/11/2020","18",16090.88
"D","12/11/2020","19",15800.02
"D","12/11/2020","20",15253.5
"D","12/11/2020","21",14615.92
"D","12/11/2020","22",13807.13
"D","12/11/2020","23",12820.34
"D","12/11/2020","24",12321.21
"D","12/12/2020","01",11633.85
"D","12/12/2020","02",11681.22
"D","12/12/2020","03",11537.3
"D","12/12/2020","04",11479.93
"D","12/12/2020","05",11622.88
"D","12/12/2020","06",11752.28
"D","12/12/2020","07",11995.14
"D","12/12/2020","08",12797.22
"D","12/12/2020","09",12975.44
"D","12/12/2020","10",13461.03
"D","12/12/2020","11",13857.81
"D","12/12/2020","12",14184.02
"D","12/12/2020","13",14352.96
"D","12/12/2020","14",14407.07
"D","12/12/2020","15",14434.11
"D","12/12/2020","16",14611.82
"D","12/12/2020","17",15349.74
"D","12/12/2020","18",15722.74
"D","12/12/2020","19",15357.52
"D","12/12/2020","20",14772.85
"D","12/12/2020","21",14106.06
"D","12/12/2020","22",13338.26
"D","12/12/2020","23",12434.81
"D","12/12/2020","24",11955.21
"D","12/13/2020","01",11240.16
"D","12/13/2020","02",10794.97
"D","12/13/2020","03",10625.75
"D","12/13/2020","04",10709.24
"D","12/13/2020","05",10752.41
"D","12/13/2020","06",10761.92
"D","12/13/2020","07",11257.79
"D","12/13/2020","08",11818.69
"D","12/13/2020","09",11949.98
"D","12/13/2020","10",12021.64
"D","12/13/2020","11",11813.56
"D","12/13/2020","12",11859.59
"D","12/13/2020","13",12123.56
"D","12/13/2020","14",12367.21
"D","12/13/2020","15",12582.48
"D","12/13/2020","16",13100.04
"D","12/13/2020","17",14503.5
"D","12/13/2020","18",15343.81
"D","12/13/2020","19",15106.88
"D","12/13/2020","20",14581.6
"D","12/13/2020","21",13975.21
"D","12/13/2020","22",13161.42
"D","12/13/2020","23",12134.62
"D","12/13/2020","24",11690.56
"D","12/14/2020","01",11055.96
"D","12/14/2020","02",10876.57
"D","12/14/2020","03",10812.83
"D","12/14/2020","04",11104.26
"D","12/14/2020","05",11310.5
"D","12/14/2020","06",12133.97
"D","12/14/2020","07",13492.44
"D","12/14/2020","08",14613.54
"D","12/14/2020","09",15121.73
"D","12/14/2020","10",15498.06
"D","12/14/2020","11",15578.56
"D","12/14/2020","12",15673.13
"D","12/14/2020","13",15701.6
"D","12/14/2020","14",15768.33
"D","12/14/2020","15",15767.7
"D","12/14/2020","16",15928.89
"D","12/14/2020","17",16777.1
"D","12/14/2020","18",17443.01
"D","12/14/2020","19",17117.28
"D","12/14/2020","20",16486.88
"D","12/14/2020","21",15755.49
"D","12/14/2020","22",14773.66
"D","12/14/2020","23",13582.28
"D","12/14/2020","24",12674.96
"D","12/15/2020","01",12521.21
"D","12/15/2020","02",12412.67
"D","12/15/2020","03",12377.13
"D","12/15/2020","04",12424.84
"D","12/15/2020","05",12784.74
"D","12/15/2020","06",13376.84
"D","12/15/2020","07",14283.01
"D","12/15/2020","08",15189.27
"D","12/15/2020","09",15209.92
"D","12/15/2020","10",14600.1
"D","12/15/2020","11",14061.89
"D","12/15/2020","12",13935.73
"D","12/15/2020","13",13748.48
"D","12/15/2020","14",13884.58
"D","12/15/2020","15",14578.44
"D","12/15/2020","16",15486.69
"D","12/15/2020","17",16920.79
"D","12/15/2020","18",17961.03
"D","12/15/2020","19",17834.61
"D","12/15/2020","20",17371.76
"D","12/15/2020","21",16711.4
"D","12/15/2020","22",15779.27
"D","12/15/2020","23",14592.79
"D","12/15/2020","24",13687.32
"D","12/16/2020","01",13127.86
"D","12/16/2020","02",12986.24
"D","12/16/2020","03",12897.23
"D","12/16/2020","04",12934.52
"D","12/16/2020","05",13080.34
"D","12/16/2020","06",13727.47
"D","12/16/2020","07",15166.08
"D","12/16/2020","08",16251.19
"D","12/16/2020","09",16360.83
"D","12/16/2020","10",16246.12
"D","12/16/2020","11",16339.47
"D","12/16/2020","12",16269.62
"D","12/16/2020","13",16248.85
"D","12/16/2020","14",16458.56
"D","12/16/2020","15",16767.31
"D","12/16/2020","16",17112.38
"D","12/16/2020","17",18118.77
"D","12/16/2020","18",18648.26
"D","12/16/2020","19",18423.79
"D","12/16/2020","20",17915.58
"D","12/16/2020","21",17142.45
"D","12/16/2020","22",16177.0
"D","12/16/2020","23",14983.29
"D","12/16/2020","24",14097.74
"D","12/17/2020","01",13863.64
"D","12/17/2020","02",13384.55
"D","12/17/2020","03",13309.79
"D","12/17/2020","04",13287.95
"D","12/17/2020","05",13499.99
"D","12/17/2020","06",13593.63
"D","12/17/2020","07",14265.96
"D","12/17/2020","08",15209.52
"D","12/17/2020","09",16053.73
"D","12/17/2020","10",16604.85
"D","12/17/2020","11",16972.82
"D","12/17/2020","12",17189.9
"D","12/17/2020","13",17260.67
"D","12/17/2020","14",17081.95
"D","12/17/2020","15",16876.3
"D","12/17/2020","16",16918.72
"D","12/17/2020","17",17855.43
"D","12/17/2020","18",18740.32
"D","12/17/2020","19",18394.1
"D","12/17/2020","20",17758.5
"D","12/17/2020","21",16941.27
"D","12/17/2020","22",15897.35
"D","12/17/2020","23",14811.4
"D","12/17/2020","24",13929.28
"D","12/18/2020","01",13203.09
"D","12/18/2020","02",12982.77
"D","12/18/2020","03",13436.33
"D","12/18/2020","04",13480.7
"D","12/18/2020","05",13791.71
"D","12/18/2020","06",14332.69
"D","12/18/2020","07",15113.88
"D","12/18/2020","08",15933.46
"D","12/18/2020","09",16652.69
"D","12/18/2020","10",16907.05
"D","12/18/2020","11",17001.38
"D","12/18/2020","12",16956.04
"D","12/18/2020","13",16706.94
"D","12/18/2020","14",16441.44
"D","12/18/2020","15",16197.43
"D","12/18/2020","16",16289.98
"D","12/18/2020","17",17293.44
"D","12/18/2020","18",18177.52
"D","12/18/2020","19",17960.64
"D","12/18/2020","20",17496.51
"D","12/18/2020","21",16908.6
"D","12/18/2020","22",16115.04
"D","12/18/2020","23",15094.22
"D","12/18/2020","24",14094.26
"D","12/19/2020","01",13664.17
"D","12/19/2020","02",13112.35
"D","12/19/2020","03",12813.9
"D","12/19/2020","04",12789.23
"D","12/19/2020","05",12971.8
"D","12/19/2020","06",13414.84
"D","12/19/2020","07",14173.9
"D","12/19/2020","08",15008.17
"D","12/19/2020","09",15697.48
"D","12/19/2020","10",15845.46
"D","12/19/2020","11",15704.58
"D","12/19/2020","12",15422.88
"D","12/19/2020","13",15144.64
"D","12/19/2020","14",15139.05
"D","12/19/2020","15",15309.3
"D","12/19/2020","16",15469.69
"D","12/19/2020","17",16613.91
"D","12/19/2020","18",17417.24
"D","12/19/2020","19",17175.65
"D","12/19/2020","20",16681.23
"D","12/19/2020","21",16152.15
"D","12/19/2020","22",15448.41
"D","12/19/2020","23",14477.56
"D","12/19/2020","24",13525.21
"D","12/20/2020","01",13008.72
"D","12/20/2020","02",12611.33
"D","12/20/2020","03",12564.66
"D","12/20/2020","04",12451.93
"D","12/20/2020","05",12505.39
"D","12/20/2020","06",12546.4
"D","12/20/2020","07",12831.64
"D","12/20/2020","08",13466.04
"D","12/20/2020","09",14249.46
"D","12/20/2020","10",14908.12
"D","12/20/2020","11",15295.09
"D","12/20/2020","12",15483.21
"D","12/20/2020","13",15543.76
"D","12/20/2020","14",15510.7
"D","12/20/2020","15",15544.26
"D","12/20/2020","16",15804.26
"D","12/20/2020","17",16751.24
"D","12/20/2020","18",17392.8
"D","12/20/2020","19",17068.57
"D","12/20/2020","20",16451.18
"D","12/20/2020","21",15759.52
"D","12/20/2020","22",14830.08
"D","12/20/2020","23",13722.43
"D","12/20/2020","24",13082.93
"D","12/21/2020","01",12799.06
"D","12/21/2020","02",12418.43
"D","12/21/2020","03",12260.16
"D","12/21/2020","04",12261.18
"D","12/21/2020","05",12573.3
"D","12/21/2020","06",12886.56
"D","12/21/2020","07",13871.67
"D","12/21/2020","08",15023.33
"D","12/21/2020","09",15689.72
