"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20201012_20201026.csv"
"C","Report for: 10/12/2020 - 10/26/2020"
"C","Report generated: 06/18/2021 11:45:58 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","10/12/2020","01",9625.62
"D","10/12/2020","02",9749.48
"D","10/12/2020","03",9615.09
"D","10/12/2020","04",9593.75
"D","10/12/2020","05",9795.7
"D","10/12/2020","06",9816.56
"D","10/12/2020","07",10648.96
"D","10/12/2020","08",11577.02
"D","10/12/2020","09",12298.25
"D","10/12/2020","10",12670.54
"D","10/12/2020","11",12860.54
"D","10/12/2020","12",12853.7
"D","10/12/2020","13",12651.85
"D","10/12/2020","14",12441.64
"D","10/12/2020","15",12390.76
"D","10/12/2020","16",12555.19
"D","10/12/2020","17",13081.69
"D","10/12/2020","18",13825.13
"D","10/12/2020","19",14205.6
"D","10/12/2020","20",13841.35
"D","10/12/2020","21",13178.61
"D","10/12/2020","22",12246.03
"D","10/12/2020","23",11236.82
"D","10/12/2020","24",10816.89
"D","10/13/2020","01",10378.79
"D","10/13/2020","02",10401.26
"D","10/13/2020","03",10232.19
"D","10/13/2020","04",10217.44
"D","10/13/2020","05",10475.03
"D","10/13/2020","06",11164.5
"D","10/13/2020","07",12065.6
"D","10/13/2020","08",12676.64
"D","10/13/2020","09",13339.04
"D","10/13/2020","10",13613.25
"D","10/13/2020","11",13738.86
"D","10/13/2020","12",13978.96
"D","10/13/2020","13",14030.02
"D","10/13/2020","14",13990.57
"D","10/13/2020","15",13863.67
"D","10/13/2020","16",13771.85
"D","10/13/2020","17",13942.79
"D","10/13/2020","18",14426.96
"D","10/13/2020","19",14557.05
"D","10/13/2020","20",14064.85
"D","10/13/2020","21",13349.08
"D","10/13/2020","22",12386.98
"D","10/13/2020","23",11567.58
"D","10/13/2020","24",11204.02
"D","10/14/2020","01",10872.19
"D","10/14/2020","02",10497.32
"D","10/14/2020","03",10300.42
"D","10/14/2020","04",10256.0
"D","10/14/2020","05",10487.58
"D","10/14/2020","06",11006.87
"D","10/14/2020","07",11696.1
"D","10/14/2020","08",12450.87
"D","10/14/2020","09",12395.89
"D","10/14/2020","10",11808.26
"D","10/14/2020","11",11335.61
"D","10/14/2020","12",11251.5
"D","10/14/2020","13",11496.88
"D","10/14/2020","14",11640.49
"D","10/14/2020","15",11848.44
"D","10/14/2020","16",12022.53
"D","10/14/2020","17",12498.42
"D","10/14/2020","18",13418.46
"D","10/14/2020","19",14087.58
"D","10/14/2020","20",13859.98
"D","10/14/2020","21",13130.35
"D","10/14/2020","22",12205.89
"D","10/14/2020","23",11453.74
"D","10/14/2020","24",10761.8
"D","10/15/2020","01",10005.68
"D","10/15/2020","02",9827.6
"D","10/15/2020","03",9673.56
"D","10/15/2020","04",9876.4
"D","10/15/2020","05",10067.6
"D","10/15/2020","06",10225.65
"D","10/15/2020","07",11497.42
"D","10/15/2020","08",12505.02
"D","10/15/2020","09",12537.93
"D","10/15/2020","10",12013.1
"D","10/15/2020","11",11621.38
"D","10/15/2020","12",11493.4
"D","10/15/2020","13",11338.52
"D","10/15/2020","14",11404.36
"D","10/15/2020","15",11501.24
"D","10/15/2020","16",12188.53
"D","10/15/2020","17",12803.81
"D","10/15/2020","18",13581.78
"D","10/15/2020","19",14202.92
"D","10/15/2020","20",14012.88
"D","10/15/2020","21",13375.45
"D","10/15/2020","22",12441.97
"D","10/15/2020","23",11602.38
"D","10/15/2020","24",10780.45
"D","10/16/2020","01",10068.22
"D","10/16/2020","02",9628.31
"D","10/16/2020","03",9607.56
"D","10/16/2020","04",9514.62
"D","10/16/2020","05",9737.04
"D","10/16/2020","06",10398.05
"D","10/16/2020","07",11535.69
"D","10/16/2020","08",12649.83
"D","10/16/2020","09",13279.14
"D","10/16/2020","10",13566.26
"D","10/16/2020","11",13767.96
