"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200316_20200330.csv"
"C","Report for: 03/16/2020 - 03/30/2020"
"C","Report generated: 06/18/2021 11:43:28 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","03/16/2020","01",10921.92
"D","03/16/2020","02",10677.24
"D","03/16/2020","03",10603.24
"D","03/16/2020","04",10719.25
"D","03/16/2020","05",11138.32
"D","03/16/2020","06",11786.28
"D","03/16/2020","07",13219.73
"D","03/16/2020","08",14113.82
"D","03/16/2020","09",13885.82
"D","03/16/2020","10",13075.04
"D","03/16/2020","11",12471.33
"D","03/16/2020","12",12094.76
"D","03/16/2020","13",11846.67
"D","03/16/2020","14",11881.09
"D","03/16/2020","15",11796.2
"D","03/16/2020","16",12071.78
"D","03/16/2020","17",12753.6
"D","03/16/2020","18",13786.81
"D","03/16/2020","19",14582.76
"D","03/16/2020","20",15091.79
"D","03/16/2020","21",14596.96
"D","03/16/2020","22",13751.41
"D","03/16/2020","23",12819.02
"D","03/16/2020","24",11987.32
"D","03/17/2020","01",11339.83
"D","03/17/2020","02",11111.18
"D","03/17/2020","03",11067.04
"D","03/17/2020","04",11050.64
"D","03/17/2020","05",11299.91
"D","03/17/2020","06",11769.94
"D","03/17/2020","07",12757.28
"D","03/17/2020","08",13794.89
"D","03/17/2020","09",14526.77
"D","03/17/2020","10",14853.29
"D","03/17/2020","11",15057.51
"D","03/17/2020","12",15067.84
"D","03/17/2020","13",14787.29
"D","03/17/2020","14",14689.82
"D","03/17/2020","15",14398.16
"D","03/17/2020","16",13787.12
"D","03/17/2020","17",13963.48
"D","03/17/2020","18",14361.03
"D","03/17/2020","19",14482.57
"D","03/17/2020","20",14603.1
"D","03/17/2020","21",14057.1
"D","03/17/2020","22",13233.11
"D","03/17/2020","23",12455.7
"D","03/17/2020","24",11756.77
"D","03/18/2020","01",11246.54
"D","03/18/2020","02",10900.73
"D","03/18/2020","03",10742.41
"D","03/18/2020","04",10764.85
"D","03/18/2020","05",11088.45
"D","03/18/2020","06",11714.09
"D","03/18/2020","07",12579.86
"D","03/18/2020","08",13355.64
"D","03/18/2020","09",13088.74
"D","03/18/2020","10",12263.13
"D","03/18/2020","11",11717.05
"D","03/18/2020","12",11834.59
"D","03/18/2020","13",11671.61
"D","03/18/2020","14",11623.29
"D","03/18/2020","15",11374.41
"D","03/18/2020","16",11526.14
"D","03/18/2020","17",12032.72
"D","03/18/2020","18",13066.12
"D","03/18/2020","19",13708.99
"D","03/18/2020","20",14133.64
