"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200912_20200926.csv"
"C","Report for: 09/12/2020 - 09/26/2020"
"C","Report generated: 06/18/2021 11:45:38 EDT"
"H","Date","Hour Ending","Total Load"
"D","09/19/2020","20",12543.34
"D","09/19/2020","21",12112.79
"D","09/19/2020","22",11464.74
"D","09/19/2020","23",10702.13
"D","09/19/2020","24",10176.72
"D","09/20/2020","01",9873.61
"D","09/20/2020","02",9532.93
"D","09/20/2020","03",9436.75
"D","09/20/2020","04",9412.97
"D","09/20/2020","05",9278.56
"D","09/20/2020","06",9479.5
"D","09/20/2020","07",9902.92
"D","09/20/2020","08",9841.96
"D","09/20/2020","09",9877.46
"D","09/20/2020","10",9791.57
"D","09/20/2020","11",9720.67
"D","09/20/2020","12",9830.98
"D","09/20/2020","13",9959.59
"D","09/20/2020","14",9959.59
"D","09/20/2020","15",10050.72
"D","09/20/2020","16",10121.61
"D","09/20/2020","17",10873.11
"D","09/20/2020","18",12036.72
"D","09/20/2020","19",12808.58
"D","09/20/2020","20",13107.18
"D","09/20/2020","21",12581.17
"D","09/20/2020","22",11708.3
"D","09/20/2020","23",10775.25
"D","09/20/2020","24",10150.81
"D","09/21/2020","01",9875.65
"D","09/21/2020","02",9822.99
"D","09/21/2020","03",9711.9
"D","09/21/2020","04",9750.47
"D","09/21/2020","05",10068.73
"D","09/21/2020","06",10589.27
"D","09/21/2020","07",11498.82
"D","09/21/2020","08",12397.0
"D","09/21/2020","09",12389.9
"D","09/21/2020","10",11869.4
"D","09/21/2020","11",11416.57
"D","09/21/2020","12",11154.9
"D","09/21/2020","13",10990.3
"D","09/21/2020","14",10942.46
"D","09/21/2020","15",10982.93
"D","09/21/2020","16",11342.37
"D","09/21/2020","17",12092.93
"D","09/21/2020","18",13148.47
"D","09/21/2020","19",13745.5
"D","09/21/2020","20",13948.01
"D","09/21/2020","21",13250.72
"D","09/21/2020","22",12262.63
"D","09/21/2020","23",11203.32
"D","09/21/2020","24",10387.75
"D","09/22/2020","01",10179.75
"D","09/22/2020","02",9973.08
"D","09/22/2020","03",9999.61
"D","09/22/2020","04",9991.69
"D","09/22/2020","05",10012.92
"D","09/22/2020","06",10344.95
"D","09/22/2020","07",11666.55
"D","09/22/2020","08",12673.82
"D","09/22/2020","09",12780.63
"D","09/22/2020","10",12397.36
"D","09/22/2020","11",12001.09
"D","09/22/2020","12",11746.7
"D","09/22/2020","13",11616.58
"D","09/22/2020","14",11662.34
"D","09/22/2020","15",11820.93
"D","09/22/2020","16",11986.99
"D","09/22/2020","17",12477.88
"D","09/22/2020","18",13262.51
"D","09/22/2020","19",13792.51
"D","09/22/2020","20",13967.32
"D","09/22/2020","21",13257.14
"D","09/22/2020","22",12272.18
"D","09/22/2020","23",11174.06
"D","09/22/2020","24",10483.63
"D","09/23/2020","01",10171.2
"D","09/23/2020","02",9801.5
"D","09/23/2020","03",9597.3
"D","09/23/2020","04",9546.4
"D","09/23/2020","05",9773.92
"D","09/23/2020","06",10282.72
"D","09/23/2020","07",11515.77
"D","09/23/2020","08",12088.84
"D","09/23/2020","09",12106.49
"D","09/23/2020","10",11719.51
"D","09/23/2020","11",11522.34
"D","09/23/2020","12",11472.02
"D","09/23/2020","13",11708.14
"D","09/23/2020","14",11933.66
"D","09/23/2020","15",12263.68
"D","09/23/2020","16",12588.39
"D","09/23/2020","17",13282.9
"D","09/23/2020","18",14029.93
"D","09/23/2020","19",14377.22
"D","09/23/2020","20",14511.88
"D","09/23/2020","21",13784.47
"D","09/23/2020","22",12764.93
"D","09/23/2020","23",11690.97
"D","09/23/2020","24",10739.89
"D","09/24/2020","01",10301.62
"D","09/24/2020","02",10117.04
"D","09/24/2020","03",10106.67
"D","09/24/2020","04",10016.68
"D","09/24/2020","05",10207.3
"D","09/24/2020","06",10412.42
"D","09/24/2020","07",11292.95
"D","09/24/2020","08",12119.0
"D","09/24/2020","09",12291.55
"D","09/24/2020","10",12189.77
"D","09/24/2020","11",12207.21
"D","09/24/2020","12",12404.08
"D","09/24/2020","13",12629.72
"D","09/24/2020","14",13050.44
"D","09/24/2020","15",13428.6
"D","09/24/2020","16",13729.78
"D","09/24/2020","17",13989.17
"D","09/24/2020","18",14397.37
"D","09/24/2020","19",14715.5
"D","09/24/2020","20",14762.06
"D","09/24/2020","21",14050.5
"D","09/24/2020","22",13086.66
"D","09/24/2020","23",11981.01
"D","09/24/2020","24",10981.33
"D","09/25/2020","01",10541.5
"D","09/25/2020","02",10343.44
"D","09/25/2020","03",10286.15
"D","09/25/2020","04",10167.92
"D","09/25/2020","05",10334.56
"D","09/25/2020","06",10582.71
"D","09/25/2020","07",11333.19
"D","09/25/2020","08",12190.04
"D","09/25/2020","09",12415.16
"D","09/25/2020","10",12295.25
"D","09/25/2020","11",12249.39
"D","09/25/2020","12",12324.04
"D","09/25/2020","13",12460.3
"D","09/25/2020","14",12718.64
"D","09/25/2020","15",13067.78
"D","09/25/2020","16",13464.19
"D","09/25/2020","17",13976.03
"D","09/25/2020","18",14392.25
"D","09/25/2020","19",14507.27
"D","09/25/2020","20",14467.08
"D","09/25/2020","21",13785.73
"D","09/25/2020","22",12937.4
"D","09/25/2020","23",12012.67
"D","09/25/2020","24",11032.38
"D","09/26/2020","01",10312.92
"D","09/26/2020","02",9875.78
"D","09/26/2020","03",9819.43
"D","09/26/2020","04",9897.3
"D","09/26/2020","05",9941.06
"D","09/26/2020","06",10188.19
"D","09/26/2020","07",10462.41
"D","09/26/2020","08",10894.25
"D","09/26/2020","09",11326.71
"D","09/26/2020","10",11544.46
"D","09/26/2020","11",11369.09
"D","09/26/2020","12",11153.37
"D","09/26/2020","13",10978.56
"D","09/26/2020","14",11095.6
"D","09/26/2020","15",11571.04
"D","09/26/2020","16",12122.32
"D","09/26/2020","17",12850.02
"D","09/26/2020","18",13478.26
"D","09/26/2020","19",13872.2
"D","09/26/2020","20",13971.48
"D","09/26/2020","21",13447.97
"D","09/26/2020","22",12765.38
"D","09/26/2020","23",12004.5
"D","09/26/2020","24",11191.26
"T","360 lines"
