"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200614_20200628.csv"
"C","Report for: 06/14/2020 - 06/28/2020"
"C","Report generated: 06/18/2021 11:44:34 EDT"
"H","Date","Hour Ending","Total Load"
"D","06/18/2020","01",11727.58
"D","06/18/2020","02",11344.94
"D","06/18/2020","03",11183.23
"D","06/18/2020","04",11030.74
"D","06/18/2020","05",11116.81
"D","06/18/2020","06",11518.59
"D","06/18/2020","07",11977.07
"D","06/18/2020","08",12806.95
"D","06/18/2020","09",13221.09
"D","06/18/2020","10",13490.63
"D","06/18/2020","11",13879.8
"D","06/18/2020","12",14509.51
"D","06/18/2020","13",15165.64
"D","06/18/2020","14",15938.29
"D","06/18/2020","15",16541.24
"D","06/18/2020","16",17182.58
"D","06/18/2020","17",17881.84
"D","06/18/2020","18",18560.6
"D","06/18/2020","19",18766.4
"D","06/18/2020","20",18352.99
"D","06/18/2020","21",17722.05
"D","06/18/2020","22",17042.22
"D","06/18/2020","23",15672.35
"D","06/18/2020","24",14359.44
"D","06/19/2020","01",14036.79
"D","06/19/2020","02",13611.42
"D","06/19/2020","03",13138.91
"D","06/19/2020","04",12858.4
"D","06/19/2020","05",12895.96
"D","06/19/2020","06",13103.02
"D","06/19/2020","07",13403.2
"D","06/19/2020","08",14004.78
"D","06/19/2020","09",14842.95
"D","06/19/2020","10",15314.62
"D","06/19/2020","11",15804.72
"D","06/19/2020","12",16387.48
"D","06/19/2020","13",17027.94
"D","06/19/2020","14",17623.93
"D","06/19/2020","15",18036.5
"D","06/19/2020","16",18411.46
"D","06/19/2020","17",18830.62
"D","06/19/2020","18",19232.88
"D","06/19/2020","19",19222.75
"D","06/19/2020","20",18677.56
"D","06/19/2020","21",17909.56
"D","06/19/2020","22",17236.74
"D","06/19/2020","23",15883.24
"D","06/19/2020","24",14491.15
"D","06/20/2020","01",13379.01
"D","06/20/2020","02",12931.64
"D","06/20/2020","03",12738.42
"D","06/20/2020","04",12355.27
"D","06/20/2020","05",12181.16
"D","06/20/2020","06",12263.64
"D","06/20/2020","07",12791.45
"D","06/20/2020","08",13487.82
"D","06/20/2020","09",13928.15
"D","06/20/2020","10",14367.9
"D","06/20/2020","11",15096.93
"D","06/20/2020","12",15950.36
"D","06/20/2020","13",16667.63
"D","06/20/2020","14",17155.66
"D","06/20/2020","15",17669.91
"D","06/20/2020","16",18229.62
"D","06/20/2020","17",18873.06
"D","06/20/2020","18",19487.49
"D","06/20/2020","19",19646.96
"D","06/20/2020","20",19133.03
"D","06/20/2020","21",18466.48
"D","06/20/2020","22",17834.65
"D","06/20/2020","23",16536.16
"D","06/20/2020","24",15137.24
"D","06/21/2020","01",13992.55
"D","06/21/2020","02",13332.35
"D","06/21/2020","03",13062.19
"D","06/21/2020","04",12770.06
"D","06/21/2020","05",12509.95
"D","06/21/2020","06",12319.85
"D","06/21/2020","07",12560.24
"D","06/21/2020","08",13212.35
"D","06/21/2020","09",13517.75
"D","06/21/2020","10",14275.38
"D","06/21/2020","11",15175.03
"D","06/21/2020","12",16095.98
"D","06/21/2020","13",16810.32
"D","06/21/2020","14",17318.54
"D","06/21/2020","15",17745.58
"D","06/21/2020","16",18244.11
"D","06/21/2020","17",18709.57
"D","06/21/2020","18",19047.46
"D","06/21/2020","19",19108.05
"D","06/21/2020","20",18806.48
"D","06/21/2020","21",18357.54
"D","06/21/2020","22",17752.24
"D","06/21/2020","23",16331.31
"D","06/21/2020","24",15121.38
"D","06/22/2020","01",14208.69
"D","06/22/2020","02",13940.23
"D","06/22/2020","03",13607.4
"D","06/22/2020","04",13469.3
"D","06/22/2020","05",13494.04
"D","06/22/2020","06",13626.25
"D","06/22/2020","07",14246.52
"D","06/22/2020","08",14998.01
"D","06/22/2020","09",15749.05
"D","06/22/2020","10",16051.82
"D","06/22/2020","11",16446.08
"D","06/22/2020","12",17013.77
"D","06/22/2020","13",17565.84
"D","06/22/2020","14",18081.29
"D","06/22/2020","15",18546.31
"D","06/22/2020","16",19027.1
"D","06/22/2020","17",19557.66
"D","06/22/2020","18",20062.2
"D","06/22/2020","19",19911.09
"D","06/22/2020","20",19300.34
"D","06/22/2020","21",18565.85
"D","06/22/2020","22",17722.37
"D","06/22/2020","23",16516.63
"D","06/22/2020","24",15228.94
"D","06/23/2020","01",14132.95
"D","06/23/2020","02",13547.74
"D","06/23/2020","03",13130.04
"D","06/23/2020","04",12991.16
"D","06/23/2020","05",13015.38
"D","06/23/2020","06",12750.4
"D","06/23/2020","07",13329.25
"D","06/23/2020","08",14400.1
"D","06/23/2020","09",15244.59
"D","06/23/2020","10",15875.74
"D","06/23/2020","11",16675.95
"D","06/23/2020","12",17679.16
"D","06/23/2020","13",18596.69
"D","06/23/2020","14",19327.02
"D","06/23/2020","15",19811.94
"D","06/23/2020","16",20241.47
"D","06/23/2020","17",20700.97
"D","06/23/2020","18",21093.71
"D","06/23/2020","19",20985.9
"D","06/23/2020","20",20382.38
"D","06/23/2020","21",19518.94
"D","06/23/2020","22",18635.04
"D","06/23/2020","23",17307.79
"D","06/23/2020","24",15738.54
"D","06/24/2020","01",14549.23
"D","06/24/2020","02",13769.78
"D","06/24/2020","03",13540.32
"D","06/24/2020","04",13526.92
"D","06/24/2020","05",13557.95
"D","06/24/2020","06",13835.8
"D","06/24/2020","07",14419.87
"D","06/24/2020","08",15442.53
"D","06/24/2020","09",16376.72
"D","06/24/2020","10",17010.97
"D","06/24/2020","11",17569.6
"D","06/24/2020","12",17910.28
"D","06/24/2020","13",18241.91
"D","06/24/2020","14",18840.66
"D","06/24/2020","15",18968.42
"D","06/24/2020","16",19101.48
"D","06/24/2020","17",19691.37
"D","06/24/2020","18",20322.84
"D","06/24/2020","19",20199.94
"D","06/24/2020","20",19513.15
"D","06/24/2020","21",18501.15
"D","06/24/2020","22",17486.98
"D","06/24/2020","23",15877.52
"D","06/24/2020","24",14283.25
"D","06/25/2020","01",13347.44
"D","06/25/2020","02",12759.15
"D","06/25/2020","03",12461.57
"D","06/25/2020","04",12340.71
"D","06/25/2020","05",12355.99
"D","06/25/2020","06",12403.45
"D","06/25/2020","07",13158.06
"D","06/25/2020","08",13776.64
"D","06/25/2020","09",14630.95
"D","06/25/2020","10",14530.87
"D","06/25/2020","11",15179.18
"D","06/25/2020","12",15579.16
"D","06/25/2020","13",16009.12
"D","06/25/2020","14",16419.8
"D","06/25/2020","15",16826.04
"D","06/25/2020","16",17308.16
"D","06/25/2020","17",17924.11
"D","06/25/2020","18",18519.07
"D","06/25/2020","19",18674.04
"D","06/25/2020","20",18134.77
"D","06/25/2020","21",17379.55
"D","06/25/2020","22",16679.49
"D","06/25/2020","23",15290.34
"D","06/25/2020","24",13871.19
"D","06/26/2020","01",13062.07
"D","06/26/2020","02",12554.94
"D","06/26/2020","03",12029.48
"D","06/26/2020","04",11740.02
"D","06/26/2020","05",11723.16
"D","06/26/2020","06",12033.79
"D","06/26/2020","07",12645.81
"D","06/26/2020","08",13657.22
"D","06/26/2020","09",14299.62
"D","06/26/2020","10",14669.98
"D","06/26/2020","11",15232.48
"D","06/26/2020","12",15861.56
"D","06/26/2020","13",16424.93
"D","06/26/2020","14",16960.82
"D","06/26/2020","15",17252.29
"D","06/26/2020","16",17511.6
"D","06/26/2020","17",17796.23
"D","06/26/2020","18",18176.57
"D","06/26/2020","19",18351.1
"D","06/26/2020","20",17809.78
"D","06/26/2020","21",17052.02
"D","06/26/2020","22",16415.44
"D","06/26/2020","23",15142.48
"D","06/26/2020","24",13744.12
"D","06/27/2020","01",12603.81
"D","06/27/2020","02",11770.91
"D","06/27/2020","03",11390.0
"D","06/27/2020","04",11356.4
"D","06/27/2020","05",11192.74
"D","06/27/2020","06",11191.85
"D","06/27/2020","07",11737.34
"D","06/27/2020","08",12252.36
"D","06/27/2020","09",12829.96
"D","06/27/2020","10",13185.47
"D","06/27/2020","11",13992.14
"D","06/27/2020","12",14907.3
"D","06/27/2020","13",15637.91
"D","06/27/2020","14",15676.9
"D","06/27/2020","15",15480.7
"D","06/27/2020","16",15296.5
"D","06/27/2020","17",15232.18
"D","06/27/2020","18",15357.44
"D","06/27/2020","19",15339.8
"D","06/27/2020","20",15075.42
"D","06/27/2020","21",14859.14
"D","06/27/2020","22",14492.55
"D","06/27/2020","23",13629.01
"D","06/27/2020","24",12658.96
"D","06/28/2020","01",11823.27
"D","06/28/2020","02",11194.74
"D","06/28/2020","03",11013.98
"D","06/28/2020","04",11018.1
"D","06/28/2020","05",10915.42
"D","06/28/2020","06",10830.01
"D","06/28/2020","07",11064.56
"D","06/28/2020","08",11532.92
"D","06/28/2020","09",11812.62
"D","06/28/2020","10",12609.53
"D","06/28/2020","11",13526.28
"D","06/28/2020","12",14636.34
"D","06/28/2020","13",15576.53
"D","06/28/2020","14",16047.14
"D","06/28/2020","15",16383.1
"D","06/28/2020","16",16735.61
"D","06/28/2020","17",17037.58
"D","06/28/2020","18",17253.07
"D","06/28/2020","19",16955.04
"D","06/28/2020","20",16335.88
"D","06/28/2020","21",15843.57
"D","06/28/2020","22",15221.55
"D","06/28/2020","23",14145.07
"D","06/28/2020","24",13069.71
"T","360 lines"
