"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20201110_20201124.csv"
"C","Report for: 11/10/2020 - 11/24/2020"
"C","Report generated: 06/18/2021 11:46:18 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","11/10/2020","01",10189.37
"D","11/10/2020","02",9845.15
"D","11/10/2020","03",9935.89
"D","11/10/2020","04",9964.37
"D","11/10/2020","05",10083.27
"D","11/10/2020","06",10730.17
"D","11/10/2020","07",11881.51
"D","11/10/2020","08",12461.1
"D","11/10/2020","09",12146.06
"D","11/10/2020","10",11794.79
"D","11/10/2020","11",11687.99
"D","11/10/2020","12",11742.36
"D","11/10/2020","13",11853.96
"D","11/10/2020","14",11998.37
"D","11/10/2020","15",12578.92
"D","11/10/2020","16",13279.9
"D","11/10/2020","17",14002.71
"D","11/10/2020","18",14918.03
"D","11/10/2020","19",14545.18
"D","11/10/2020","20",13839.75
"D","11/10/2020","21",13047.34
"D","11/10/2020","22",12136.66
"D","11/10/2020","23",11176.07
"D","11/10/2020","24",10583.75
"D","11/11/2020","01",10529.11
"D","11/11/2020","02",10458.02
"D","11/11/2020","03",10242.67
"D","11/11/2020","04",10183.02
"D","11/11/2020","05",10326.41
"D","11/11/2020","06",10847.66
"D","11/11/2020","07",11895.3
"D","11/11/2020","08",12637.56
"D","11/11/2020","09",12702.97
"D","11/11/2020","10",12716.55
"D","11/11/2020","11",12993.64
"D","11/11/2020","12",13161.71
"D","11/11/2020","13",13440.24
"D","11/11/2020","14",13731.81
"D","11/11/2020","15",13835.64
"D","11/11/2020","16",13983.96
"D","11/11/2020","17",14664.09
"D","11/11/2020","18",15274.64
"D","11/11/2020","19",14892.84
"D","11/11/2020","20",14180.96
"D","11/11/2020","21",13403.16
"D","11/11/2020","22",12492.65
"D","11/11/2020","23",11551.97
"D","11/11/2020","24",11149.94
"D","11/12/2020","01",10560.18
"D","11/12/2020","02",10409.83
"D","11/12/2020","03",10540.92
"D","11/12/2020","04",10210.95
"D","11/12/2020","05",10429.05
"D","11/12/2020","06",10665.21
"D","11/12/2020","07",11913.85
"D","11/12/2020","08",12626.76
"D","11/12/2020","09",13183.27
"D","11/12/2020","10",13464.45
"D","11/12/2020","11",13603.96
"D","11/12/2020","12",13680.5
"D","11/12/2020","13",13664.38
"D","11/12/2020","14",13640.95
"D","11/12/2020","15",13539.18
"D","11/12/2020","16",13636.0
"D","11/12/2020","17",14273.86
"D","11/12/2020","18",14862.05
"D","11/12/2020","19",14527.52
"D","11/12/2020","20",13888.62
"D","11/12/2020","21",13160.16
"D","11/12/2020","22",12266.95
"D","11/12/2020","23",11343.98
"D","11/12/2020","24",11014.93
"D","11/13/2020","01",10679.31
"D","11/13/2020","02",10574.62
"D","11/13/2020","03",10392.6
"D","11/13/2020","04",10398.3
"D","11/13/2020","05",10666.32
"D","11/13/2020","06",11035.48
"D","11/13/2020","07",11762.12
"D","11/13/2020","08",12834.96
"D","11/13/2020","09",13496.02
"D","11/13/2020","10",13826.11
"D","11/13/2020","11",14107.92
"D","11/13/2020","12",14283.67
"D","11/13/2020","13",14281.22
"D","11/13/2020","14",14246.48
"D","11/13/2020","15",14119.3
"D","11/13/2020","16",14134.7
"D","11/13/2020","17",14590.31
"D","11/13/2020","18",15120.35
"D","11/13/2020","19",14754.15
"D","11/13/2020","20",14138.64
"D","11/13/2020","21",13458.25
"D","11/13/2020","22",12690.19
"D","11/13/2020","23",11773.69
"D","11/13/2020","24",10939.88
"D","11/14/2020","01",10352.09
"D","11/14/2020","02",10231.81
"D","11/14/2020","03",10055.67
"D","11/14/2020","04",10010.1
"D","11/14/2020","05",10143.0
"D","11/14/2020","06",10309.09
"D","11/14/2020","07",10913.76
"D","11/14/2020","08",11348.81
"D","11/14/2020","09",11436.44
"D","11/14/2020","10",11196.54
"D","11/14/2020","11",11210.3
"D","11/14/2020","12",11890.07
"D","11/14/2020","13",11920.36
"D","11/14/2020","14",11921.66
"D","11/14/2020","15",12023.52
"D","11/14/2020","16",12469.68
"D","11/14/2020","17",13528.07
"D","11/14/2020","18",14458.15
"D","11/14/2020","19",14238.73
"D","11/14/2020","20",13751.24
"D","11/14/2020","21",13268.6
"D","11/14/2020","22",12637.08
"D","11/14/2020","23",11997.49
"D","11/14/2020","24",11464.96
"D","11/15/2020","01",11368.1
"D","11/15/2020","02",11191.93
"D","11/15/2020","03",11206.14
"D","11/15/2020","04",11277.19
"D","11/15/2020","05",11137.66
"D","11/15/2020","06",11214.6
"D","11/15/2020","07",11515.62
"D","11/15/2020","08",11823.42
"D","11/15/2020","09",11931.19
"D","11/15/2020","10",11988.27
"D","11/15/2020","11",11972.43
"D","11/15/2020","12",12299.2
"D","11/15/2020","13",12460.0
"D","11/15/2020","14",12830.28
"D","11/15/2020","15",13002.25
"D","11/15/2020","16",13399.12
"D","11/15/2020","17",14356.7
"D","11/15/2020","18",14940.46
"D","11/15/2020","19",14536.53
"D","11/15/2020","20",13847.46
"D","11/15/2020","21",13123.18
"D","11/15/2020","22",12239.51
"D","11/15/2020","23",11379.91
"D","11/15/2020","24",10886.9
"D","11/16/2020","01",10564.38
"D","11/16/2020","02",10245.22
"D","11/16/2020","03",10123.1
"D","11/16/2020","04",10140.02
"D","11/16/2020","05",10677.74
"D","11/16/2020","06",11007.2
"D","11/16/2020","07",11959.51
"D","11/16/2020","08",12744.41
"D","11/16/2020","09",12602.15
"D","11/16/2020","10",12160.64
"D","11/16/2020","11",12081.2
"D","11/16/2020","12",12396.24
"D","11/16/2020","13",12759.01
"D","11/16/2020","14",13129.8
"D","11/16/2020","15",13360.21
"D","11/16/2020","16",13685.92
"D","11/16/2020","17",14581.29
"D","11/16/2020","18",15487.54
"D","11/16/2020","19",15204.62
"D","11/16/2020","20",14545.63
"D","11/16/2020","21",13798.19
"D","11/16/2020","22",12905.97
"D","11/16/2020","23",11902.78
"D","11/16/2020","24",11468.12
"D","11/17/2020","01",11034.6
"D","11/17/2020","02",10944.36
"D","11/17/2020","03",10823.56
"D","11/17/2020","04",10877.44
"D","11/17/2020","05",11227.13
"D","11/17/2020","06",12102.25
"D","11/17/2020","07",12773.42
"D","11/17/2020","08",13631.71
"D","11/17/2020","09",13638.26
"D","11/17/2020","10",13260.93
"D","11/17/2020","11",13287.19
"D","11/17/2020","12",13229.06
"D","11/17/2020","13",13168.27
"D","11/17/2020","14",13421.57
"D","11/17/2020","15",13711.55
"D","11/17/2020","16",14158.4
"D","11/17/2020","17",15114.75
"D","11/17/2020","18",15943.97
"D","11/17/2020","19",15646.04
"D","11/17/2020","20",15061.61
"D","11/17/2020","21",14357.53
"D","11/17/2020","22",13463.71
"D","11/17/2020","23",12488.93
"D","11/17/2020","24",12306.04
"D","11/18/2020","01",11841.1
"D","11/18/2020","02",11761.37
"D","11/18/2020","03",11682.38
"D","11/18/2020","04",11727.79
