"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200813_20200827.csv"
"C","Report for: 08/13/2020 - 08/27/2020"
"C","Report generated: 06/18/2021 11:45:15 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","08/13/2020","01",16225.0
"D","08/13/2020","02",15627.03
"D","08/13/2020","03",15282.22
"D","08/13/2020","04",14994.48
"D","08/13/2020","05",14865.03
"D","08/13/2020","06",15193.56
"D","08/13/2020","07",15558.12
"D","08/13/2020","08",15957.77
"D","08/13/2020","09",16763.71
"D","08/13/2020","10",17488.75
"D","08/13/2020","11",18133.04
"D","08/13/2020","12",18839.38
"D","08/13/2020","13",19492.01
"D","08/13/2020","14",20050.51
"D","08/13/2020","15",20262.59
"D","08/13/2020","16",20480.93
"D","08/13/2020","17",20606.01
"D","08/13/2020","18",20601.26
"D","08/13/2020","19",20271.83
"D","08/13/2020","20",19752.52
"D","08/13/2020","21",19382.74
"D","08/13/2020","22",18327.51
"D","08/13/2020","23",16835.0
"D","08/13/2020","24",15594.74
"D","08/14/2020","01",14931.56
"D","08/14/2020","02",14462.16
"D","08/14/2020","03",13889.6
"D","08/14/2020","04",13559.46
"D","08/14/2020","05",13555.54
"D","08/14/2020","06",13955.69
"D","08/14/2020","07",14688.91
"D","08/14/2020","08",15621.71
"D","08/14/2020","09",15878.94
"D","08/14/2020","10",15815.77
"D","08/14/2020","11",16433.77
"D","08/14/2020","12",17202.12
"D","08/14/2020","13",17712.84
"D","08/14/2020","14",18365.84
"D","08/14/2020","15",18887.23
"D","08/14/2020","16",19259.38
"D","08/14/2020","17",19566.63
"D","08/14/2020","18",19807.39
"D","08/14/2020","19",19417.49
"D","08/14/2020","20",18668.49
"D","08/14/2020","21",18108.82
"D","08/14/2020","22",17023.07
"D","08/14/2020","23",15635.41
"D","08/14/2020","24",14503.68
"D","08/15/2020","01",13399.3
"D","08/15/2020","02",12624.52
"D","08/15/2020","03",12068.75
"D","08/15/2020","04",11976.52
"D","08/15/2020","05",11874.24
"D","08/15/2020","06",11999.52
"D","08/15/2020","07",12124.1
"D","08/15/2020","08",12800.81
"D","08/15/2020","09",13017.16
"D","08/15/2020","10",13365.1
"D","08/15/2020","11",13823.05
"D","08/15/2020","12",14132.76
"D","08/15/2020","13",14264.31
"D","08/15/2020","14",14230.89
"D","08/15/2020","15",14116.05
"D","08/15/2020","16",14135.11
"D","08/15/2020","17",14418.24
"D","08/15/2020","18",14782.31
"D","08/15/2020","19",14885.58
"D","08/15/2020","20",14756.78
"D","08/15/2020","21",14649.79
"D","08/15/2020","22",14055.17
"D","08/15/2020","23",13210.2
"D","08/15/2020","24",12323.23
"D","08/16/2020","01",11869.58
"D","08/16/2020","02",11360.58
"D","08/16/2020","03",11016.56
"D","08/16/2020","04",10887.46
"D","08/16/2020","05",11077.31
"D","08/16/2020","06",11639.77
"D","08/16/2020","07",11796.89
"D","08/16/2020","08",11731.26
"D","08/16/2020","09",11972.35
"D","08/16/2020","10",12492.7
"D","08/16/2020","11",12984.58
"D","08/16/2020","12",13370.16
"D","08/16/2020","13",13583.92
"D","08/16/2020","14",13638.84
