"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200927_20201011.csv"
"C","Report for: 09/27/2020 - 10/11/2020"
"C","Report generated: 06/18/2021 11:45:48 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","09/27/2020","01",10549.48
"D","09/27/2020","02",10157.28
"D","09/27/2020","03",10139.48
"D","09/27/2020","04",9997.34
"D","09/27/2020","05",9988.79
"D","09/27/2020","06",10150.18
"D","09/27/2020","07",10532.58
"D","09/27/2020","08",10752.02
"D","09/27/2020","09",11438.04
"D","09/27/2020","10",12025.41
"D","09/27/2020","11",12369.38
"D","09/27/2020","12",12598.75
"D","09/27/2020","13",12847.47
"D","09/27/2020","15",13305.45
"D","09/27/2020","15",13305.45
"D","09/27/2020","16",13602.23
"D","09/27/2020","17",14188.2
"D","09/27/2020","18",14917.34
"D","09/27/2020","19",15410.21
"D","09/27/2020","20",15573.59
"D","09/27/2020","21",14979.33
"D","09/27/2020","22",14106.97
"D","09/27/2020","23",13086.02
"D","09/27/2020","24",12144.94
"D","09/28/2020","01",11691.83
"D","09/28/2020","02",11237.17
"D","09/28/2020","03",11067.85
"D","09/28/2020","04",11190.61
"D","09/28/2020","05",11275.44
"D","09/28/2020","06",11952.48
"D","09/28/2020","07",13013.21
"D","09/28/2020","08",13919.21
"D","09/28/2020","09",14447.48
"D","09/28/2020","10",14751.98
"D","09/28/2020","11",15028.13
"D","09/28/2020","12",15322.71
"D","09/28/2020","13",15564.52
"D","09/28/2020","14",15657.74
"D","09/28/2020","15",15745.35
"D","09/28/2020","16",15800.43
"D","09/28/2020","17",16113.01
"D","09/28/2020","18",16512.19
"D","09/28/2020","19",16693.84
"D","09/28/2020","20",16593.22
"D","09/28/2020","21",15708.1
"D","09/28/2020","22",14609.58
"D","09/28/2020","23",13387.03
"D","09/28/2020","24",12265.74
"D","09/29/2020","01",11636.66
"D","09/29/2020","02",11437.45
"D","09/29/2020","03",11339.24
"D","09/29/2020","04",11274.37
"D","09/29/2020","05",11416.34
"D","09/29/2020","06",11843.31
"D","09/29/2020","07",12891.03
"D","09/29/2020","08",13871.7
"D","09/29/2020","09",14050.4
"D","09/29/2020","10",14027.19
"D","09/29/2020","11",14104.82
"D","09/29/2020","12",14369.22
"D","09/29/2020","13",14909.65
"D","09/29/2020","14",15329.51
"D","09/29/2020","15",15524.13
"D","09/29/2020","16",15623.16
"D","09/29/2020","17",15941.97
"D","09/29/2020","18",16315.47
"D","09/29/2020","19",16567.69
"D","09/29/2020","20",16387.74
"D","09/29/2020","21",15643.55
"D","09/29/2020","22",14585.54
"D","09/29/2020","23",13632.24
"D","09/29/2020","24",12849.51
"D","09/30/2020","01",12229.21
"D","09/30/2020","02",12045.61
"D","09/30/2020","03",11822.09
"D","09/30/2020","04",11730.34
"D","09/30/2020","05",11993.36
"D","09/30/2020","06",12508.49
"D","09/30/2020","07",13436.78
"D","09/30/2020","08",14413.45
"D","09/30/2020","09",14770.27
"D","09/30/2020","10",14783.62
"D","09/30/2020","11",14641.04
"D","09/30/2020","12",14090.8
"D","09/30/2020","13",13750.45
"D","09/30/2020","14",13344.51
"D","09/30/2020","15",13103.78
"D","09/30/2020","16",13307.54
"D","09/30/2020","17",13777.01
"D","09/30/2020","18",14386.87
"D","09/30/2020","19",14602.22
"D","09/30/2020","20",14531.29
