"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200301_20200315.csv"
"C","Report for: 03/01/2020 - 03/15/2020"
"C","Report generated: 06/18/2021 11:43:19 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","03/01/2020","01",13382.92
"D","03/01/2020","02",11920.3
"D","03/01/2020","03",12244.28
"D","03/01/2020","04",12213.46
"D","03/01/2020","05",12071.79
"D","03/01/2020","06",12226.15
"D","03/01/2020","07",12604.55
"D","03/01/2020","08",12924.16
"D","03/01/2020","09",12923.13
"D","03/01/2020","10",12834.39
"D","03/01/2020","11",12593.3
"D","03/01/2020","12",12452.91
"D","03/01/2020","13",12301.24
"D","03/01/2020","14",12055.64
"D","03/01/2020","15",12372.52
"D","03/01/2020","16",12859.76
"D","03/01/2020","17",13829.11
"D","03/01/2020","18",15003.72
"D","03/01/2020","19",15721.92
"D","03/01/2020","20",15511.37
"D","03/01/2020","21",15025.54
"D","03/01/2020","22",14201.23
"D","03/01/2020","23",13200.07
"D","03/01/2020","24",12374.37
"D","03/02/2020","01",11850.68
"D","03/02/2020","02",11563.11
"D","03/02/2020","03",11443.86
"D","03/02/2020","04",11483.57
"D","03/02/2020","05",11856.15
"D","03/02/2020","06",12895.84
"D","03/02/2020","07",14473.55
"D","03/02/2020","08",14902.84
"D","03/02/2020","09",14365.6
"D","03/02/2020","10",13918.4
"D","03/02/2020","11",13463.39
"D","03/02/2020","12",13262.29
"D","03/02/2020","13",12880.13
"D","03/02/2020","14",12670.04
"D","03/02/2020","15",12571.03
"D","03/02/2020","16",12616.66
"D","03/02/2020","17",13606.93
"D","03/02/2020","18",14748.43
"D","03/02/2020","19",15301.64
"D","03/02/2020","20",14935.67
"D","03/02/2020","21",14306.69
"D","03/02/2020","22",13314.37
"D","03/02/2020","23",12132.6
"D","03/02/2020","24",11112.89
"D","03/03/2020","01",10737.74
"D","03/03/2020","02",10758.92
"D","03/03/2020","03",10756.56
"D","03/03/2020","04",10689.5
"D","03/03/2020","05",10801.49
"D","03/03/2020","06",11563.31
"D","03/03/2020","07",12858.44
"D","03/03/2020","08",13281.13
"D","03/03/2020","09",12607.06
"D","03/03/2020","10",11960.58
"D","03/03/2020","11",11550.42
"D","03/03/2020","12",11470.21
"D","03/03/2020","13",11588.79
"D","03/03/2020","14",11866.76
"D","03/03/2020","15",12346.6
"D","03/03/2020","16",12682.5
"D","03/03/2020","17",13354.06
"D","03/03/2020","18",14277.16
"D","03/03/2020","19",14703.45
"D","03/03/2020","20",14348.37
"D","03/03/2020","21",13765.53
"D","03/03/2020","22",12813.4
"D","03/03/2020","23",11664.05
"D","03/03/2020","24",10826.13
"D","03/04/2020","01",10613.27
"D","03/04/2020","02",10543.6
"D","03/04/2020","03",10417.12
"D","03/04/2020","04",10449.44
"D","03/04/2020","05",10812.28
"D","03/04/2020","06",11494.94
"D","03/04/2020","07",12643.15
"D","03/04/2020","08",13191.87
"D","03/04/2020","09",12901.71
"D","03/04/2020","10",12666.08
"D","03/04/2020","11",12566.03
"D","03/04/2020","12",12342.57
"D","03/04/2020","13",12138.75
"D","03/04/2020","14",12106.72
"D","03/04/2020","15",11988.33
"D","03/04/2020","16",12322.75
"D","03/04/2020","17",13241.6
"D","03/04/2020","18",14401.69
"D","03/04/2020","19",15060.44
"D","03/04/2020","20",14792.07
"D","03/04/2020","21",14213.94
"D","03/04/2020","22",13319.82
"D","03/04/2020","23",12240.48
"D","03/04/2020","24",11538.1
"D","03/05/2020","01",11260.58
"D","03/05/2020","02",11105.12
"D","03/05/2020","03",10745.44
"D","03/05/2020","04",10991.19
"D","03/05/2020","05",11299.7
"D","03/05/2020","06",11968.43
"D","03/05/2020","07",13202.34
"D","03/05/2020","08",13458.71
"D","03/05/2020","09",12670.28
"D","03/05/2020","10",11979.14
"D","03/05/2020","11",11576.84
"D","03/05/2020","12",11311.68
"D","03/05/2020","13",11088.35
"D","03/05/2020","14",11046.58
"D","03/05/2020","15",11214.3
"D","03/05/2020","16",11857.61
"D","03/05/2020","17",12916.07
"D","03/05/2020","18",14108.58
"D","03/05/2020","19",14887.61
"D","03/05/2020","20",14686.07
"D","03/05/2020","21",14196.04
"D","03/05/2020","22",13407.55
"D","03/05/2020","23",12471.57
"D","03/05/2020","24",11697.64
"D","03/06/2020","01",11136.51
"D","03/06/2020","02",10998.1
"D","03/06/2020","03",10943.61
"D","03/06/2020","04",10813.76
"D","03/06/2020","05",11193.06
"D","03/06/2020","06",12212.39
"D","03/06/2020","07",13503.78
"D","03/06/2020","08",13838.11
"D","03/06/2020","09",13038.61
"D","03/06/2020","10",12336.21
"D","03/06/2020","11",12081.5
"D","03/06/2020","12",12191.07
"D","03/06/2020","13",12550.06
"D","03/06/2020","14",13186.72
"D","03/06/2020","15",13539.07
"D","03/06/2020","16",13795.53
"D","03/06/2020","17",14235.04
"D","03/06/2020","18",14872.35
"D","03/06/2020","19",15050.02
"D","03/06/2020","20",14668.47
"D","03/06/2020","21",14168.4
"D","03/06/2020","22",13475.74
"D","03/06/2020","23",12679.77
"D","03/06/2020","24",11999.18
"D","03/07/2020","01",11399.39
"D","03/07/2020","02",11067.1
"D","03/07/2020","03",11114.9
"D","03/07/2020","04",11114.27
"D","03/07/2020","05",11289.51
"D","03/07/2020","06",11739.79
"D","03/07/2020","07",12162.68
"D","03/07/2020","08",12488.88
"D","03/07/2020","09",12516.67
"D","03/07/2020","10",12170.85
"D","03/07/2020","11",12025.02
"D","03/07/2020","12",11649.62
"D","03/07/2020","13",11217.1
"D","03/07/2020","14",10902.06
"D","03/07/2020","15",11053.79
"D","03/07/2020","16",11614.59
"D","03/07/2020","17",12480.01
"D","03/07/2020","18",13671.88
"D","03/07/2020","19",14410.25
"D","03/07/2020","20",14189.58
"D","03/07/2020","21",13750.48
"D","03/07/2020","22",13187.69
"D","03/07/2020","23",12437.32
"D","03/07/2020","24",11714.69
"D","03/08/2020","01",11262.91
"D","03/08/2020","02",11236.19
"D","03/08/2020","04",11310.83
"D","03/08/2020","05",11327.91
"D","03/08/2020","06",11512.76
"D","03/08/2020","07",11939.01
"D","03/08/2020","08",12107.99
"D","03/08/2020","09",11943.96
"D","03/08/2020","10",11746.85
"D","03/08/2020","11",11824.76
"D","03/08/2020","12",11445.88
"D","03/08/2020","13",10831.73
"D","03/08/2020","14",10687.69
"D","03/08/2020","15",10643.34
"D","03/08/2020","16",10789.46
"D","03/08/2020","17",11294.71
"D","03/08/2020","18",12445.19
"D","03/08/2020","19",13267.52
"D","03/08/2020","20",13938.75
"D","03/08/2020","21",13634.25
"D","03/08/2020","22",12887.29
"D","03/08/2020","23",12095.38
"D","03/08/2020","24",11188.07
"D","03/09/2020","01",10815.72
"D","03/09/2020","02",10764.6
"D","03/09/2020","03",10600.13
"D","03/09/2020","04",10617.57
"D","03/09/2020","05",10920.13
"D","03/09/2020","06",11589.02
"D","03/09/2020","07",12854.15
"D","03/09/2020","08",13786.33
"D","03/09/2020","09",13374.96
"D","03/09/2020","10",12540.96
"D","03/09/2020","11",12014.83
"D","03/09/2020","12",11893.78
"D","03/09/2020","13",11594.66
"D","03/09/2020","14",11152.63
"D","03/09/2020","15",11058.78
"D","03/09/2020","16",11317.11
"D","03/09/2020","17",11709.39
"D","03/09/2020","18",12748.15
"D","03/09/2020","19",13557.13
"D","03/09/2020","20",14069.35
"D","03/09/2020","21",13593.32
"D","03/09/2020","22",12662.83
"D","03/09/2020","23",11526.77
"D","03/09/2020","24",10710.53
"D","03/10/2020","01",10287.04
"D","03/10/2020","02",9905.35
"D","03/10/2020","03",9725.82
"D","03/10/2020","04",9927.67
"D","03/10/2020","05",10045.42
"D","03/10/2020","06",10460.58
"D","03/10/2020","07",12105.03
"D","03/10/2020","08",13114.84
"D","03/10/2020","09",13135.53
"D","03/10/2020","10",12860.42
"D","03/10/2020","11",12444.52
"D","03/10/2020","12",12012.63
"D","03/10/2020","13",11791.78
"D","03/10/2020","14",12106.42
"D","03/10/2020","15",12326.97
"D","03/10/2020","16",12261.76
"D","03/10/2020","17",12624.03
"D","03/10/2020","18",13360.32
"D","03/10/2020","19",13874.01
"D","03/10/2020","20",14124.11
"D","03/10/2020","21",13569.73
"D","03/10/2020","22",12649.26
"D","03/10/2020","23",11752.77
"D","03/10/2020","24",10914.04
"D","03/11/2020","01",10387.36
"D","03/11/2020","02",10195.52
"D","03/11/2020","03",9794.59
"D","03/11/2020","04",9468.53
"D","03/11/2020","05",10020.6
"D","03/11/2020","06",10741.64
"D","03/11/2020","07",12172.89
"D","03/11/2020","08",13155.48
"D","03/11/2020","09",12786.72
"D","03/11/2020","10",11997.53
"D","03/11/2020","11",11410.3
"D","03/11/2020","12",11108.56
"D","03/11/2020","13",10922.14
"D","03/11/2020","14",11331.62
"D","03/11/2020","15",11763.56
"D","03/11/2020","16",12189.33
"D","03/11/2020","17",12353.15
"D","03/11/2020","18",13083.82
"D","03/11/2020","19",13878.19
"D","03/11/2020","20",14342.75
"D","03/11/2020","21",13899.08
"D","03/11/2020","22",13010.76
