"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20201125_20201209.csv"
"C","Report for: 11/25/2020 - 12/09/2020"
"C","Report generated: 06/18/2021 11:46:29 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","11/25/2020","01",11764.7
"D","11/25/2020","02",11517.44
"D","11/25/2020","03",11328.74
"D","11/25/2020","04",11295.0
"D","11/25/2020","05",11570.24
"D","11/25/2020","06",12328.59
"D","11/25/2020","07",13220.98
"D","11/25/2020","08",14207.76
"D","11/25/2020","09",14749.85
"D","11/25/2020","10",14845.39
"D","11/25/2020","11",14777.88
"D","11/25/2020","12",14691.15
"D","11/25/2020","13",14435.28
"D","11/25/2020","14",14498.72
"D","11/25/2020","15",14571.29
"D","11/25/2020","16",14746.11
"D","11/25/2020","17",15412.03
"D","11/25/2020","18",15775.84
"D","11/25/2020","19",15390.72
"D","11/25/2020","20",14790.05
"D","11/25/2020","21",14099.1
"D","11/25/2020","22",13265.94
"D","11/25/2020","23",12236.43
"D","11/25/2020","24",11238.31
"D","11/26/2020","01",10770.32
"D","11/26/2020","02",10408.77
"D","11/26/2020","03",10554.68
"D","11/26/2020","04",10662.31
"D","11/26/2020","05",10490.15
"D","11/26/2020","06",10829.7
"D","11/26/2020","07",11413.31
"D","11/26/2020","08",11914.31
"D","11/26/2020","09",12661.7
"D","11/26/2020","10",13538.94
"D","11/26/2020","11",14288.78
"D","11/26/2020","12",14738.74
"D","11/26/2020","13",14849.61
"D","11/26/2020","14",14396.4
"D","11/26/2020","15",13736.82
"D","11/26/2020","16",13301.64
"D","11/26/2020","17",13333.84
"D","11/26/2020","18",13209.56
"D","11/26/2020","19",12729.89
"D","11/26/2020","20",12466.7
"D","11/26/2020","21",12197.03
"D","11/26/2020","22",11709.5
"D","11/26/2020","23",11040.63
"D","11/26/2020","24",10384.65
"D","11/27/2020","01",10129.02
"D","11/27/2020","02",9844.93
"D","11/27/2020","03",9629.56
"D","11/27/2020","04",9416.74
"D","11/27/2020","05",9623.51
"D","11/27/2020","06",10156.79
"D","11/27/2020","07",10911.2
"D","11/27/2020","08",11231.47
"D","11/27/2020","09",11643.47
"D","11/27/2020","10",12059.7
"D","11/27/2020","11",12235.57
"D","11/27/2020","12",12278.39
"D","11/27/2020","13",12423.91
"D","11/27/2020","14",12453.98
"D","11/27/2020","15",12539.77
"D","11/27/2020","16",12840.1
"D","11/27/2020","17",13628.44
"D","11/27/2020","18",14131.94
"D","11/27/2020","19",13814.89
"D","11/27/2020","20",13318.42
"D","11/27/2020","21",12738.14
"D","11/27/2020","22",12041.38
"D","11/27/2020","23",11228.82
"D","11/27/2020","24",10417.25
"D","11/28/2020","01",10103.92
"D","11/28/2020","02",9965.18
"D","11/28/2020","03",9742.91
"D","11/28/2020","04",9675.26
"D","11/28/2020","05",9798.11
"D","11/28/2020","06",9892.6
"D","11/28/2020","07",10182.49
"D","11/28/2020","08",10777.11
"D","11/28/2020","09",11383.05
"D","11/28/2020","10",11729.36
"D","11/28/2020","11",11637.08
"D","11/28/2020","12",11412.76
"D","11/28/2020","13",11593.9
"D","11/28/2020","14",11771.89
"D","11/28/2020","15",12034.2
"D","11/28/2020","16",12555.68
"D","11/28/2020","17",13528.62
"D","11/28/2020","18",14281.54
"D","11/28/2020","19",14082.93
"D","11/28/2020","20",13647.61
"D","11/28/2020","21",13172.46
"D","11/28/2020","22",12542.77
"D","11/28/2020","23",11798.42
"D","11/28/2020","24",11024.58
"D","11/29/2020","01",10646.68
"D","11/29/2020","02",10343.5
"D","11/29/2020","03",10160.42
"D","11/29/2020","04",10101.25
"D","11/29/2020","05",10106.19
"D","11/29/2020","06",10267.74
"D","11/29/2020","07",10793.76
"D","11/29/2020","08",11212.99
"D","11/29/2020","09",11216.87
"D","11/29/2020","10",10896.42
"D","11/29/2020","11",10586.04
"D","11/29/2020","12",10475.95
"D","11/29/2020","13",10573.91
"D","11/29/2020","14",10845.51
"D","11/29/2020","15",11469.56
"D","11/29/2020","16",12385.36
"D","11/29/2020","17",13838.83
"D","11/29/2020","18",14818.57
"D","11/29/2020","19",14650.1
"D","11/29/2020","20",14177.58
"D","11/29/2020","21",13572.24
"D","11/29/2020","22",12739.64
"D","11/29/2020","23",11743.8
"D","11/29/2020","24",11310.49
"D","11/30/2020","01",11104.81
"D","11/30/2020","02",10831.7
"D","11/30/2020","03",10722.58
"D","11/30/2020","04",10784.48
"D","11/30/2020","05",10839.66
"D","11/30/2020","06",11492.83
"D","11/30/2020","07",12591.97
"D","11/30/2020","08",13633.87
"D","11/30/2020","09",14232.78
"D","11/30/2020","10",14465.13
"D","11/30/2020","11",14740.13
"D","11/30/2020","12",14976.52
"D","11/30/2020","13",15085.0
"D","11/30/2020","14",15146.36
"D","11/30/2020","15",15072.33
"D","11/30/2020","16",15042.14
"D","11/30/2020","17",15534.45
"D","11/30/2020","18",15885.51
"D","11/30/2020","19",15365.64
"D","11/30/2020","20",14658.38
"D","11/30/2020","21",13791.2
"D","11/30/2020","22",12797.02
"D","11/30/2020","23",11703.87
"D","11/30/2020","24",11013.63
"D","12/01/2020","01",10611.46
"D","12/01/2020","02",10234.74
"D","12/01/2020","03",10249.96
"D","12/01/2020","04",10225.5
"D","12/01/2020","05",10308.22
"D","12/01/2020","06",10622.42
"D","12/01/2020","07",11631.49
"D","12/01/2020","08",12607.63
"D","12/01/2020","09",13106.64
"D","12/01/2020","10",13159.08
"D","12/01/2020","11",13082.63
"D","12/01/2020","12",13167.58
"D","12/01/2020","13",13142.49
"D","12/01/2020","14",13020.56
"D","12/01/2020","15",13301.81
"D","12/01/2020","16",13439.32
"D","12/01/2020","17",14514.57
"D","12/01/2020","18",15437.06
"D","12/01/2020","19",15216.01
"D","12/01/2020","20",14661.89
"D","12/01/2020","21",13940.16
"D","12/01/2020","22",13081.04
"D","12/01/2020","23",12030.79
"D","12/01/2020","24",11114.83
"D","12/02/2020","01",10806.74
"D","12/02/2020","02",10692.78
"D","12/02/2020","03",10646.23
"D","12/02/2020","04",10853.71
"D","12/02/2020","05",10991.02
"D","12/02/2020","06",11460.82
"D","12/02/2020","07",12628.61
"D","12/02/2020","08",13660.92
"D","12/02/2020","09",13826.74
"D","12/02/2020","10",13482.67
"D","12/02/2020","11",13380.03
"D","12/02/2020","12",13898.35
"D","12/02/2020","13",14075.7
"D","12/02/2020","14",14229.9
"D","12/02/2020","15",14441.05
"D","12/02/2020","16",14780.81
"D","12/02/2020","17",15783.14
"D","12/02/2020","18",16510.83
"D","12/02/2020","19",16230.55
"D","12/02/2020","20",15631.35
"D","12/02/2020","21",14892.18
"D","12/02/2020","22",13939.11
"D","12/02/2020","23",12804.5
"D","12/02/2020","24",11961.85
"D","12/03/2020","01",11417.21
"D","12/03/2020","02",11071.68
"D","12/03/2020","03",10947.49
"D","12/03/2020","04",10981.11
"D","12/03/2020","05",11348.44
"D","12/03/2020","06",12231.4
"D","12/03/2020","07",13339.46
"D","12/03/2020","08",14281.66
"D","12/03/2020","09",14087.74
"D","12/03/2020","10",13263.23
"D","12/03/2020","11",12854.32
"D","12/03/2020","12",12633.33
