"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200116_20200130.csv"
"C","Report for: 01/16/2020 - 01/30/2020"
"C","Report generated: 06/18/2021 11:42:47 EDT"
"H","Date","Hour Ending","Total Load"
"D","01/27/2020","23",12900.52
"D","01/27/2020","24",11925.01
"D","01/28/2020","01",11308.77
"D","01/28/2020","02",11005.64
"D","01/28/2020","03",11059.82
"D","01/28/2020","04",11102.97
"D","01/28/2020","05",11464.03
"D","01/28/2020","06",12451.57
"D","01/28/2020","07",13735.49
"D","01/28/2020","08",14620.83
"D","01/28/2020","09",14528.94
"D","01/28/2020","10",14242.65
"D","01/28/2020","11",14345.49
"D","01/28/2020","12",14547.26
"D","01/28/2020","13",14615.67
"D","01/28/2020","14",14683.78
"D","01/28/2020","15",14706.24
"D","01/28/2020","16",14906.02
"D","01/28/2020","17",15539.77
"D","01/28/2020","18",16411.73
"D","01/28/2020","19",16395.86
"D","01/28/2020","20",15948.32
"D","01/28/2020","21",15310.15
"D","01/28/2020","22",14337.79
"D","01/28/2020","23",13305.14
"D","01/28/2020","24",12465.33
"D","01/29/2020","01",11878.03
"D","01/29/2020","02",11729.39
"D","01/29/2020","03",11603.8
"D","01/29/2020","04",11636.89
"D","01/29/2020","05",11888.38
"D","01/29/2020","06",12574.07
"D","01/29/2020","07",14347.06
"D","01/29/2020","08",15289.92
"D","01/29/2020","09",14939.99
"D","01/29/2020","10",13967.89
"D","01/29/2020","11",13194.56
"D","01/29/2020","12",12948.73
"D","01/29/2020","13",12707.03
"D","01/29/2020","14",12759.3
"D","01/29/2020","15",13115.8
"D","01/29/2020","16",13936.84
"D","01/29/2020","17",15015.68
"D","01/29/2020","18",16321.03
"D","01/29/2020","19",16533.92
"D","01/29/2020","20",16221.55
"D","01/29/2020","21",15712.99
"D","01/29/2020","22",14829.85
"D","01/29/2020","23",13683.11
"D","01/29/2020","24",12964.62
"D","01/30/2020","01",12471.19
"D","01/30/2020","02",12184.34
"D","01/30/2020","03",12125.02
"D","01/30/2020","04",12225.78
"D","01/30/2020","05",12651.38
"D","01/30/2020","06",13473.83
"D","01/30/2020","07",15276.0
"D","01/30/2020","08",16153.56
"D","01/30/2020","09",15550.13
"D","01/30/2020","10",14505.89
"D","01/30/2020","11",13757.49
"D","01/30/2020","12",13275.96
"D","01/30/2020","13",12962.65
"D","01/30/2020","14",12965.02
"D","01/30/2020","15",13349.49
"D","01/30/2020","16",14273.48
"D","01/30/2020","17",15414.18
"D","01/30/2020","18",16605.91
"D","01/30/2020","19",16728.75
"D","01/30/2020","20",16395.56
"D","01/30/2020","21",15847.09
"D","01/30/2020","22",14945.36
"D","01/30/2020","23",13768.77
"D","01/30/2020","24",12809.37
"T","360 lines"
