temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability
47.03,clear-day,0.42,10.0,Clear,42.17,1010.7,10.54,0.11,1577995200,242,0.0,24.9,0.0
46.36,clear-day,0.45,10.0,Clear,41.73,1010.7,9.46,0.0,1577998800,223,0.0007,26.24,0.01
45.62,partly-cloudy-night,0.48,10.0,Partly Cloudy,41.64,1010.7,7.56,0.35,1578002400,212,0.0009,27.21,0.01
44.23,partly-cloudy-night,0.53,10.0,Partly Cloudy,40.09,1010.3,7.29,0.58,1578006000,196,0.0009,27.98,0.01
44.01,partly-cloudy-night,0.53,10.0,Mostly Cloudy,39.93,1010.2,7.07,0.62,1578009600,203,0.0,27.79,0.0
44.52,partly-cloudy-night,0.51,10.0,Partly Cloudy,38.94,1010.1,10.81,0.56,1578013200,225,0.0,27.31,0.0
43.93,partly-cloudy-night,0.55,10.0,Mostly Cloudy,38.63,1009.9,9.7,0.62,1578016800,221,0.0,28.76,0.0
43.88,cloudy,0.58,10.0,Overcast,38.07,1009.5,11.01,0.9,1578020400,221,0.0,30.19,0.0
44.5,partly-cloudy-night,0.58,10.0,Mostly Cloudy,39.07,1009.0,10.37,0.75,1578024000,224,0.0,30.6,0.0
45.1,partly-cloudy-night,0.57,10.0,Mostly Cloudy,39.66,1008.3,10.8,0.77,1578027600,229,0.0,30.56,0.0
45.1,partly-cloudy-night,0.57,10.0,Mostly Cloudy,40.22,1007.7,9.35,0.7,1578031200,233,0.0,30.67,0.0
44.45,partly-cloudy-night,0.58,10.0,Mostly Cloudy,40.12,1008.1,7.75,0.86,1578034800,234,0.0,30.71,0.0
44.38,cloudy,0.58,10.0,Overcast,40.23,1008.0,7.37,0.96,1578038400,232,0.0,30.72,0.0
44.35,cloudy,0.58,10.0,Overcast,40.98,1008.1,5.93,0.97,1578042000,235,0.0,30.47,0.0
43.76,cloudy,0.59,10.0,Overcast,39.92,1008.2,6.54,0.97,1578045600,230,0.0009,30.52,0.01
44.98,cloudy,0.57,10.0,Overcast,41.8,1008.3,5.82,0.96,1578049200,223,0.0,30.72,0.0
44.84,cloudy,0.58,10.0,Overcast,41.33,1008.4,6.34,0.94,1578052800,227,0.0,31.11,0.0
45.51,cloudy,0.6,10.0,Overcast,42.7,1008.9,5.38,0.89,1578056400,223,0.0007,32.25,0.01
46.13,cloudy,0.61,10.0,Overcast,43.13,1009.3,5.87,0.97,1578060000,222,0.0003,33.58,0.01
46.98,cloudy,0.61,10.0,Overcast,43.85,1009.2,6.41,0.9,1578063600,237,0.0,34.09,0.0
47.57,cloudy,0.6,10.0,Overcast,44.17,1008.6,7.19,1.0,1578067200,238,0.0006,34.35,0.02
48.96,cloudy,0.56,10.0,Overcast,46.57,1007.6,5.74,0.99,1578070800,236,0.0007,33.79,0.02
50.13,cloudy,0.54,10.0,Overcast,50.13,1007.1,4.73,0.94,1578074400,268,0.0,34.27,0.0
50.43,partly-cloudy-day,0.56,10.0,Mostly Cloudy,50.43,1006.7,3.91,0.87,1578078000,216,0.0,35.16,0.0
50.79,cloudy,0.55,10.0,Overcast,50.79,1007.3,3.92,0.93,1578081600,235,0.0009,35.38,0.01
49.56,cloudy,0.58,10.0,Overcast,47.28,1007.4,5.76,0.9,1578085200,228,0.0006,35.4,0.01
49.55,partly-cloudy-night,0.6,10.0,Mostly Cloudy,47.51,1007.6,5.31,0.78,1578088800,225,0.0,36.09,0.0
48.75,partly-cloudy-night,0.61,10.0,Mostly Cloudy,46.63,1008.1,5.19,0.87,1578092400,232,0.0,36.04,0.0
48.92,cloudy,0.61,10.0,Overcast,46.54,1007.9,5.69,0.89,1578096000,227,0.0002,35.93,0.01
48.28,cloudy,0.62,10.0,Overcast,46.39,1008.3,4.69,0.98,1578099600,228,0.0,35.92,0.0
47.78,cloudy,0.64,10.0,Overcast,45.1,1008.9,5.86,0.88,1578103200,237,0.0,36.08,0.0
48.35,cloudy,0.63,10.0,Overcast,46.13,1008.8,5.24,0.88,1578106800,274,0.0,36.34,0.0
48.26,cloudy,0.63,10.0,Overcast,46.69,1009.2,4.23,0.96,1578110400,254,0.0003,36.33,0.03
47.61,partly-cloudy-night,0.65,10.0,Mostly Cloudy,46.17,1008.8,3.92,0.86,1578114000,230,0.0007,36.25,0.05
46.44,partly-cloudy-night,0.68,10.0,Mostly Cloudy,45.43,1008.3,3.22,0.79,1578117600,238,0.0004,36.33,0.03
46.94,partly-cloudy-night,0.69,10.0,Mostly Cloudy,45.98,1008.5,3.25,0.79,1578121200,245,0.0,37.14,0.0
46.88,partly-cloudy-night,0.69,10.0,Mostly Cloudy,45.87,1008.3,3.29,0.87,1578124800,269,0.0005,37.1,0.04
46.33,partly-cloudy-night,0.7,10.0,Mostly Cloudy,46.33,1008.3,1.47,0.85,1578128400,266,0.0007,37.14,0.05
45.25,cloudy,0.73,10.0,Overcast,45.25,1007.9,1.29,0.99,1578132000,256,0.0003,37.18,0.03
45.75,cloudy,0.74,10.0,Overcast,44.66,1007.9,3.2,0.96,1578135600,205,0.0008,38.07,0.07
45.54,cloudy,0.75,10.0,Overcast,45.54,1007.1,0.98,0.96,1578139200,255,0.0012,37.92,0.08
45.26,cloudy,0.78,10.0,Overcast,45.26,1007.2,1.0,0.99,1578142800,13,0.0023,38.66,0.11
45.43,cloudy,0.79,10.0,Overcast,45.43,1007.2,1.24,0.97,1578146400,57,0.0019,39.19,0.1
45.06,cloudy,0.81,8.617,Overcast,43.71,1006.6,3.38,1.0,1578150000,28,0.0023,39.56,0.13
45.28,rain,0.82,7.292,Possible Drizzle,44.04,1005.5,3.31,0.98,1578153600,46,0.0052,40.04,0.27
43.56,rain,0.88,6.148,Drizzle,40.76,1003.9,4.85,1.0,1578157200,66,0.0071,40.1,0.71
43.37,rain,0.88,5.747,Light Rain,40.37,1003.1,5.09,1.0,1578160800,70,0.0192,40.07,0.79
43.11,rain,0.89,4.592,Light Rain,39.58,1001.9,5.81,1.0,1578164400,63,0.0141,39.99,0.81
43.2,rain,0.92,4.395,Light Rain,40.15,1001.4,5.11,1.0,1578168000,67,0.0116,40.97,0.79
43.68,rain,0.9,4.814,Drizzle,40.3,1000.4,5.72,1.0,1578171600,59,0.0077,40.86,0.71
43.63,cloudy,0.89,4.661,Overcast,40.68,1000.1,5.08,1.0,1578175200,43,0.0022,40.65,0.2
43.61,rain,0.91,4.936,Possible Drizzle,40.96,1000.0,4.67,1.0,1578178800,25,0.0048,41.26,0.62
43.49,rain,0.88,5.449,Possible Drizzle,40.0,999.6,5.86,1.0,1578182400,359,0.0068,40.21,0.61
42.83,cloudy,0.86,5.358,Overcast,38.18,999.4,7.71,1.0,1578186000,1,0.0014,39.05,0.08
41.52,cloudy,0.86,5.186,Overcast,36.17,998.9,8.54,1.0,1578189600,353,0.0007,37.6,0.05
40.23,cloudy,0.88,5.158,Overcast,34.5,998.4,8.73,1.0,1578193200,352,0.0005,36.94,0.05
39.56,rain,0.85,5.718,Possible Drizzle,33.29,998.0,9.58,1.0,1578196800,354,0.0034,35.49,0.28
38.36,rain,0.87,7.027,Light Rain,31.46,997.3,10.34,1.0,1578200400,340,0.0104,34.82,0.75
37.6,rain,0.85,6.84,Light Rain,30.26,997.0,10.94,1.0,1578204000,337,0.0129,33.38,0.85
36.42,rain,0.87,6.97,Light Rain,28.9,997.2,10.67,1.0,1578207600,326,0.0193,32.82,0.88
36.31,rain,0.83,5.924,Light Rain,28.43,997.5,11.43,1.0,1578211200,316,0.023,31.68,0.9
36.25,rain,0.82,6.58,Light Rain,27.16,998.2,14.6,1.0,1578214800,324,0.0184,31.18,0.89
36.26,rain,0.77,7.993,Light Rain,26.98,998.7,15.17,0.99,1578218400,322,0.014,29.79,0.82
36.18,rain,0.75,9.328,Possible Drizzle,27.3,999.7,13.98,0.9,1578222000,317,0.004,28.91,0.28
36.21,partly-cloudy-night,0.67,10.0,Mostly Cloudy,26.66,1000.8,15.98,0.75,1578225600,322,0.0009,26.44,0.04
36.13,partly-cloudy-day,0.63,10.0,Mostly Cloudy,26.92,1001.9,14.87,0.65,1578229200,317,0.0006,24.91,0.02
36.78,clear-day,0.61,10.0,Clear,26.95,1003.0,17.48,0.31,1578232800,318,0.0004,24.64,0.02
38.1,clear-day,0.56,10.0,Clear,28.49,1003.6,18.05,0.29,1578236400,319,0.0008,23.63,0.03
37.56,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.71,1003.9,18.35,0.45,1578240000,314,0.0,22.26,0.0
37.49,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.97,1004.0,17.11,0.46,1578243600,309,0.0,21.78,0.0
37.54,partly-cloudy-day,0.52,10.0,Mostly Cloudy,27.86,1004.4,17.72,0.71,1578247200,308,0.0,21.5,0.0
37.62,partly-cloudy-day,0.49,10.0,Mostly Cloudy,28.84,1005.5,14.85,0.61,1578250800,313,0.0,20.05,0.0
37.08,partly-cloudy-day,0.49,10.0,Partly Cloudy,28.33,1006.6,14.29,0.43,1578254400,300,0.0,19.67,0.0
36.34,clear-day,0.48,10.0,Clear,27.24,1007.5,14.72,0.08,1578258000,307,0.0,18.27,0.0
35.03,clear-night,0.49,10.0,Clear,26.1,1008.6,13.25,0.14,1578261600,297,0.0,18.01,0.0
34.87,clear-night,0.5,10.0,Clear,26.34,1009.4,12.12,0.05,1578265200,297,0.0,17.89,0.0
34.34,clear-night,0.52,10.0,Clear,26.17,1010.1,10.96,0.05,1578268800,305,0.0,18.39,0.0
33.53,clear-night,0.52,10.0,Clear,25.95,1011.0,9.35,0.04,1578272400,304,0.0,17.58,0.0
33.56,partly-cloudy-night,0.51,10.0,Partly Cloudy,26.47,1011.6,8.46,0.37,1578276000,304,0.0,17.35,0.0
32.99,partly-cloudy-night,0.53,10.0,Partly Cloudy,25.7,1012.0,8.6,0.41,1578279600,299,0.0,17.59,0.0
32.24,clear-night,0.52,10.0,Clear,25.6,1012.2,7.28,0.08,1578283200,310,0.0,16.68,0.0
30.99,clear-night,0.52,10.0,Clear,24.06,1012.1,7.32,0.08,1578286800,312,0.0,15.24,0.0
29.72,clear-night,0.53,10.0,Clear,23.29,1012.2,6.28,0.08,1578290400,341,0.0,14.8,0.0
29.58,clear-night,0.53,10.0,Clear,24.75,1012.7,4.48,0.09,1578294000,326,0.0,14.67,0.0
28.36,clear-night,0.55,10.0,Clear,24.5,1013.1,3.49,0.2,1578297600,335,0.0,14.35,0.0
28.33,clear-night,0.56,10.0,Clear,28.33,1013.0,2.67,0.17,1578301200,357,0.0,14.51,0.0
28.0,clear-night,0.57,10.0,Clear,28.0,1013.3,2.35,0.18,1578304800,9,0.0,14.85,0.0
28.01,clear-night,0.58,10.0,Clear,28.01,1013.4,2.33,0.19,1578308400,22,0.0,15.14,0.0
27.71,partly-cloudy-night,0.62,10.0,Partly Cloudy,27.71,1013.5,0.84,0.45,1578312000,271,0.0,16.35,0.0
29.55,partly-cloudy-day,0.61,10.0,Mostly Cloudy,29.55,1014.1,2.64,0.63,1578315600,61,0.0,17.59,0.0
31.06,partly-cloudy-day,0.59,10.0,Mostly Cloudy,31.06,1014.7,2.39,0.64,1578319200,157,0.0,18.51,0.0
32.63,partly-cloudy-day,0.57,10.0,Partly Cloudy,32.63,1014.3,1.45,0.57,1578322800,145,0.0,19.2,0.0
34.04,partly-cloudy-day,0.56,10.0,Partly Cloudy,30.48,1013.6,3.96,0.55,1578326400,125,0.0,19.78,0.0
34.06,partly-cloudy-day,0.57,10.0,Mostly Cloudy,30.3,1012.6,4.16,0.81,1578330000,131,0.0,20.52,0.0
34.57,cloudy,0.61,10.0,Overcast,31.45,1012.1,3.63,0.94,1578333600,160,0.0002,22.32,0.04
35.11,cloudy,0.66,10.0,Overcast,29.2,1011.7,7.08,0.94,1578337200,183,0.0003,24.94,0.05
36.77,partly-cloudy-day,0.64,10.0,Mostly Cloudy,31.86,1012.0,6.06,0.82,1578340800,219,0.0,25.54,0.0
36.82,partly-cloudy-day,0.67,10.0,Mostly Cloudy,31.28,1012.2,7.04,0.69,1578344400,218,0.0,26.91,0.0
36.18,partly-cloudy-night,0.7,10.0,Mostly Cloudy,30.53,1012.8,6.99,0.61,1578348000,220,0.0,27.17,0.0
36.19,partly-cloudy-night,0.7,10.0,Partly Cloudy,29.96,1013.2,7.98,0.43,1578351600,226,0.0,27.23,0.0
35.57,partly-cloudy-night,0.7,10.0,Partly Cloudy,29.81,1013.4,7.0,0.35,1578355200,224,0.0,26.85,0.0
36.01,clear-night,0.69,10.0,Clear,29.73,1013.8,8.01,0.2,1578358800,226,0.0,26.68,0.0
37.14,clear-night,0.61,10.0,Clear,29.9,1014.0,10.45,0.1,1578362400,254,0.0,24.91,0.0
37.73,clear-night,0.54,10.0,Clear,31.76,1014.1,8.11,0.28,1578366000,254,0.0,22.7,0.0
35.49,partly-cloudy-night,0.58,10.0,Partly Cloudy,29.84,1013.9,6.78,0.44,1578369600,225,0.0,22.08,0.0
36.53,partly-cloudy-night,0.59,10.0,Partly Cloudy,30.42,1013.3,7.9,0.53,1578373200,236,0.0,23.58,0.0
36.63,partly-cloudy-night,0.57,10.0,Partly Cloudy,30.37,1013.3,8.2,0.5,1578376800,229,0.0,22.69,0.0
35.35,clear-night,0.59,10.0,Clear,29.05,1013.7,7.8,0.24,1578380400,226,0.0,22.41,0.0
35.18,clear-night,0.59,10.0,Clear,27.8,1014.5,9.73,0.14,1578384000,235,0.0,22.12,0.0
36.64,clear-night,0.53,10.0,Clear,29.96,1014.9,9.01,0.13,1578387600,245,0.0,20.97,0.0
36.11,clear-night,0.51,10.0,Clear,29.72,1015.8,8.24,0.11,1578391200,256,0.0,19.62,0.0
35.98,clear-night,0.48,10.0,Clear,29.87,1016.3,7.68,0.02,1578394800,252,0.0,18.18,0.0
34.52,clear-night,0.53,10.0,Clear,28.26,1016.8,7.43,0.18,1578398400,230,0.0,19.26,0.0
33.47,clear-day,0.56,10.0,Clear,27.39,1017.6,6.81,0.19,1578402000,225,0.0,19.59,0.0
35.03,partly-cloudy-day,0.54,10.0,Partly Cloudy,28.72,1018.1,7.68,0.38,1578405600,232,0.0,20.01,0.0
36.46,clear-day,0.51,10.0,Clear,30.16,1018.3,8.21,0.31,1578409200,235,0.0,20.21,0.0
39.64,partly-cloudy-day,0.45,10.0,Partly Cloudy,33.49,1017.9,9.34,0.45,1578412800,225,0.0,19.96,0.0
40.95,partly-cloudy-day,0.42,10.0,Partly Cloudy,35.61,1017.1,8.28,0.46,1578416400,236,0.0008,19.64,0.01
40.59,partly-cloudy-day,0.43,10.0,Partly Cloudy,36.93,1016.2,5.31,0.34,1578420000,245,0.0003,19.74,0.01
40.53,partly-cloudy-day,0.41,10.0,Partly Cloudy,36.43,1016.1,5.92,0.54,1578423600,234,0.0005,18.8,0.01
40.65,partly-cloudy-day,0.42,10.0,Mostly Cloudy,37.89,1016.2,4.2,0.72,1578427200,241,0.0003,19.09,0.01
40.33,partly-cloudy-day,0.42,10.0,Mostly Cloudy,38.6,1016.2,3.12,0.78,1578430800,159,0.0,19.26,0.0
39.54,cloudy,0.45,10.0,Overcast,36.75,1015.8,4.04,0.95,1578434400,66,0.0003,20.04,0.01
38.7,partly-cloudy-night,0.53,10.0,Mostly Cloudy,35.58,1014.9,4.26,0.83,1578438000,80,0.0005,22.85,0.01
38.84,cloudy,0.49,10.0,Overcast,33.94,1014.4,6.67,0.98,1578441600,81,0.0,21.41,0.0
38.86,cloudy,0.5,10.0,Overcast,33.68,1013.5,7.14,0.99,1578445200,86,0.0003,21.91,0.01
38.97,cloudy,0.54,10.0,Overcast,34.11,1013.0,6.66,0.9,1578448800,90,0.0007,23.89,0.02
38.92,cloudy,0.55,10.0,Overcast,35.52,1011.7,4.61,0.99,1578452400,89,0.0009,24.29,0.02
38.98,cloudy,0.55,10.0,Overcast,35.86,1010.9,4.31,0.99,1578456000,64,0.0011,24.39,0.03
36.05,cloudy,0.7,9.284,Overcast,31.52,1010.2,5.37,0.92,1578459600,100,0.0033,27.15,0.05
34.91,rain,0.77,6.641,Possible Drizzle,30.78,1009.6,4.68,0.94,1578463200,55,0.0076,28.53,0.49
35.29,rain,0.77,7.93,Possible Drizzle,31.25,1009.2,4.65,0.95,1578466800,358,0.0058,28.67,0.56
35.06,cloudy,0.75,8.741,Overcast,30.77,1009.3,4.88,0.9,1578470400,331,0.0025,28.01,0.13
34.99,partly-cloudy-night,0.69,9.726,Mostly Cloudy,29.66,1009.2,6.17,0.85,1578474000,294,0.0014,25.84,0.05
34.78,partly-cloudy-night,0.67,10.0,Mostly Cloudy,28.75,1009.3,7.16,0.8,1578477600,304,0.001,25.09,0.04
33.5,partly-cloudy-night,0.7,10.0,Mostly Cloudy,28.35,1009.2,5.57,0.82,1578481200,275,0.0006,24.71,0.03
33.6,partly-cloudy-night,0.67,10.0,Partly Cloudy,29.06,1009.1,4.88,0.58,1578484800,281,0.0012,23.88,0.03
33.64,partly-cloudy-day,0.65,10.0,Partly Cloudy,28.52,1009.5,5.58,0.45,1578488400,280,0.001,23.25,0.03
35.68,clear-day,0.67,10.0,Clear,30.11,1009.4,6.72,0.28,1578492000,245,0.0,25.67,0.0
37.19,partly-cloudy-day,0.68,10.0,Partly Cloudy,30.62,1009.3,9.06,0.35,1578495600,236,0.0004,27.5,0.05
38.94,partly-cloudy-day,0.61,10.0,Partly Cloudy,32.09,1008.5,10.54,0.48,1578499200,261,0.0,26.62,0.0
40.76,partly-cloudy-day,0.54,10.0,Partly Cloudy,34.98,1007.5,9.1,0.35,1578502800,274,0.0,25.19,0.0
43.26,clear-day,0.46,10.0,Clear,36.52,1007.2,13.27,0.24,1578506400,270,0.0,23.7,0.0
43.0,partly-cloudy-day,0.44,10.0,Partly Cloudy,36.04,1007.5,13.76,0.46,1578510000,266,0.0,22.62,0.0
42.31,partly-cloudy-day,0.43,10.0,Partly Cloudy,36.2,1008.6,10.78,0.39,1578513600,279,0.0004,21.34,0.03
38.47,partly-cloudy-day,0.56,9.475,Partly Cloudy,31.36,1010.0,10.88,0.51,1578517200,272,0.0006,24.05,0.03
37.05,partly-cloudy-night,0.58,10.0,Partly Cloudy,29.12,1011.3,12.02,0.4,1578520800,268,0.0004,23.56,0.02
37.02,partly-cloudy-night,0.45,10.0,Partly Cloudy,27.44,1012.8,16.85,0.4,1578524400,296,0.0,17.43,0.0
36.28,clear-night,0.42,10.0,Clear,26.66,1014.5,16.26,0.28,1578528000,283,0.0,15.27,0.0
35.02,partly-cloudy-night,0.35,10.0,Partly Cloudy,24.59,1016.1,17.69,0.56,1578531600,286,0.0,9.78,0.0
33.09,partly-cloudy-night,0.3,10.0,Partly Cloudy,21.86,1017.5,18.47,0.42,1578535200,282,0.0,5.33,0.0
31.14,clear-night,0.28,10.0,Clear,19.54,1018.9,17.73,0.21,1578538800,287,0.0,2.04,0.0
29.82,clear-night,0.3,10.0,Clear,18.43,1020.5,16.01,0.2,1578542400,289,0.0,2.04,0.0
28.02,clear-night,0.32,10.0,Clear,15.59,1021.7,17.45,0.09,1578546000,291,0.0,2.08,0.0
27.82,clear-night,0.34,10.0,Clear,15.56,1023.5,16.79,0.05,1578549600,291,0.0,2.75,0.0
27.11,clear-night,0.34,10.0,Clear,14.98,1024.9,15.9,0.04,1578553200,296,0.0,2.45,0.0
25.91,clear-night,0.35,10.0,Clear,13.09,1026.7,16.79,0.03,1578556800,290,0.0,1.76,0.0
24.6,clear-night,0.35,10.0,Clear,12.09,1028.3,15.05,0.03,1578560400,310,0.0,0.75,0.0
23.84,clear-night,0.36,10.0,Clear,11.98,1030.0,13.1,0.03,1578564000,305,0.0,0.6,0.0
23.69,clear-night,0.35,10.0,Clear,11.15,1031.3,14.52,0.02,1578567600,300,0.0,-0.23,0.0
22.57,clear-night,0.37,10.0,Clear,9.61,1033.4,14.76,0.1,1578571200,291,0.0,0.18,0.0
22.12,clear-day,0.38,10.0,Clear,10.85,1035.4,11.09,0.09,1578574800,301,0.0,0.54,0.0
24.27,clear-day,0.35,10.0,Clear,12.62,1036.8,12.89,0.01,1578578400,301,0.0,0.46,0.0
23.95,clear-day,0.35,10.0,Clear,12.39,1038.0,12.53,0.0,1578582000,292,0.0004,0.44,0.01
25.98,clear-day,0.33,10.0,Clear,15.62,1038.4,11.18,0.0,1578585600,306,0.0006,1.05,0.01
26.94,clear-day,0.32,10.0,Clear,16.28,1037.8,12.28,0.0,1578589200,295,0.0,1.19,0.0
29.28,clear-day,0.3,10.0,Clear,18.76,1037.8,13.36,0.02,1578592800,300,0.0008,1.43,0.01
30.74,clear-day,0.27,10.0,Clear,21.24,1038.4,11.9,0.14,1578596400,301,0.0008,0.61,0.01
30.76,clear-day,0.28,10.0,Clear,22.47,1038.7,9.47,0.23,1578600000,326,0.0,1.4,0.0
30.01,clear-day,0.29,10.0,Clear,22.2,1039.0,8.35,0.24,1578603600,322,0.0006,1.36,0.01
29.2,clear-night,0.3,10.0,Clear,23.71,1039.5,5.08,0.25,1578607200,319,0.0,1.72,0.0
28.97,clear-night,0.32,10.0,Clear,25.23,1039.8,3.47,0.11,1578610800,324,0.0,2.5,0.0
28.81,clear-night,0.32,10.0,Clear,25.49,1040.5,3.15,0.12,1578614400,348,0.0,2.84,0.0
28.08,partly-cloudy-night,0.34,10.0,Partly Cloudy,28.08,1041.2,2.84,0.51,1578618000,19,0.0,3.46,0.0
28.51,partly-cloudy-night,0.37,10.0,Partly Cloudy,28.51,1041.0,2.96,0.31,1578621600,92,0.0,5.3,0.0
28.26,partly-cloudy-night,0.38,10.0,Mostly Cloudy,23.38,1041.1,4.33,0.8,1578625200,190,0.0,5.96,0.0
28.14,partly-cloudy-night,0.38,10.0,Mostly Cloudy,22.35,1040.3,5.2,0.67,1578628800,183,0.0,5.72,0.0
28.51,partly-cloudy-night,0.38,10.0,Mostly Cloudy,21.3,1039.4,6.99,0.68,1578632400,184,0.0,6.07,0.0
28.61,partly-cloudy-night,0.37,10.0,Mostly Cloudy,21.72,1039.0,6.59,0.6,1578636000,190,0.0,5.62,0.0
28.07,partly-cloudy-night,0.42,10.0,Partly Cloudy,20.67,1038.1,7.13,0.58,1578639600,181,0.0,7.65,0.0
28.82,cloudy,0.45,10.0,Overcast,21.08,1037.0,7.84,0.92,1578643200,184,0.0,10.08,0.0
29.71,cloudy,0.47,10.0,Overcast,22.3,1036.3,7.62,0.95,1578646800,186,0.0,11.98,0.0
29.75,partly-cloudy-night,0.52,10.0,Mostly Cloudy,22.89,1035.5,6.85,0.82,1578650400,198,0.0,14.3,0.0
30.46,partly-cloudy-night,0.58,10.0,Mostly Cloudy,23.52,1034.9,7.16,0.86,1578654000,202,0.0,17.37,0.0
33.21,cloudy,0.61,10.0,Overcast,25.32,1034.1,9.82,0.88,1578657600,200,0.0,21.27,0.0
