temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability
4.16,rain,0.89,3.618,Drizzle,4.16,1034.5,0.21,0.95,1420416000,155,0.1805,2.51,0.71
4.57,cloudy,0.87,3.66,Overcast,4.57,1034.0,0.16,0.95,1420419600,98,0.0,2.64,0.0
4.56,cloudy,0.88,4.056,Overcast,4.56,1033.6,0.17,0.95,1420423200,153,0.0,2.71,0.0
4.89,cloudy,0.88,4.247,Overcast,4.89,1033.1,0.31,0.95,1420426800,138,0.0,3.12,0.0
5.4,rain,0.89,4.824,Drizzle,5.4,1032.3,0.31,0.96,1420430400,185,0.0856,3.73,0.67
5.71,rain,0.88,4.707,Drizzle,5.71,1031.5,0.32,0.96,1420434000,171,0.0856,3.85,0.67
6.06,cloudy,0.88,4.979,Overcast,6.06,1031.0,0.28,0.95,1420437600,169,0.0,4.14,0.0
6.47,rain,0.86,5.394,Drizzle,6.47,1030.7,0.3,0.81,1420441200,178,0.1746,4.38,0.68
6.66,partly-cloudy-night,0.86,5.368,Mostly Cloudy,6.66,1030.4,0.37,0.76,1420444800,195,0.0,4.56,0.0
7.19,partly-cloudy-day,0.88,5.576,Mostly Cloudy,7.19,1030.4,0.36,0.76,1420448400,174,0.0,5.29,0.0
8.0,rain,0.87,5.368,Drizzle,8.0,1030.2,1.1,0.75,1420452000,161,0.1256,5.92,0.65
8.56,rain,0.88,4.521,Drizzle,8.56,1029.8,0.51,0.77,1420455600,199,0.0439,6.64,0.67
9.07,rain,0.88,4.403,Drizzle,8.64,1029.2,3.24,0.75,1420459200,216,0.1301,7.21,0.68
9.55,rain,0.86,5.55,Drizzle,9.55,1028.4,1.85,0.76,1420462800,267,0.0422,7.3,0.66
9.76,rain,0.83,5.795,Drizzle,9.76,1027.7,2.87,0.76,1420466400,218,0.0422,6.97,0.66
9.92,rain,0.79,6.197,Drizzle,9.44,1027.2,3.6,0.75,1420470000,214,0.1267,6.41,0.66
9.6,rain,0.77,6.216,Drizzle,9.16,1026.9,3.43,0.76,1420473600,210,0.0422,5.72,0.66
9.44,rain,0.75,6.216,Possible Drizzle,9.44,1026.6,1.91,0.77,1420477200,176,0.125,5.25,0.65
9.31,partly-cloudy-night,0.75,6.216,Mostly Cloudy,8.94,1026.4,3.18,0.81,1420480800,148,0.0,5.04,0.0
9.0,partly-cloudy-night,0.74,6.216,Mostly Cloudy,9.0,1026.1,1.07,0.83,1420484400,214,0.0,4.62,0.0
8.81,rain,0.75,6.216,Possible Drizzle,8.81,1025.7,2.14,0.84,1420488000,237,0.1668,4.63,0.65
8.51,partly-cloudy-night,0.74,6.216,Mostly Cloudy,8.51,1025.2,0.96,0.83,1420491600,166,0.0,4.22,0.0
8.39,rain,0.76,6.216,Drizzle,8.39,1024.6,0.47,0.77,1420495200,217,0.042,4.33,0.66
8.21,rain,0.77,6.216,Drizzle,8.21,1024.3,0.73,0.95,1420498800,143,0.1262,4.37,0.66
8.19,cloudy,0.77,6.216,Overcast,8.19,1023.3,0.75,0.95,1420502400,151,0.0,4.38,0.0
8.27,cloudy,0.77,6.216,Overcast,8.27,1022.4,1.13,0.96,1420506000,149,0.0,4.39,0.0
8.27,cloudy,0.75,6.216,Overcast,7.14,1022.1,4.58,0.92,1420509600,138,0.0,4.12,0.0
7.97,rain,0.76,6.216,Drizzle,7.97,1021.4,0.43,0.95,1420513200,169,0.174,4.0,0.68
8.04,cloudy,0.76,6.216,Overcast,7.22,1020.6,3.75,0.96,1420516800,179,0.0,4.04,0.0
8.28,cloudy,0.76,6.216,Overcast,7.41,1019.8,3.94,0.94,1420520400,136,0.0,4.37,0.0
8.23,rain,0.81,6.216,Drizzle,6.48,1019.2,6.39,0.9,1420524000,156,0.1703,5.19,0.66
8.35,partly-cloudy-night,0.84,5.784,Mostly Cloudy,8.35,1019.1,2.22,0.8,1420527600,168,0.0,5.81,0.0
8.56,partly-cloudy-night,0.85,5.202,Mostly Cloudy,7.89,1018.8,3.59,0.79,1420531200,163,0.0116,6.17,0.02
8.55,partly-cloudy-day,0.88,5.326,Mostly Cloudy,8.12,1018.6,3.1,0.8,1420534800,169,0.0125,6.7,0.02
8.7,partly-cloudy-day,0.91,4.173,Mostly Cloudy,7.01,1018.5,6.53,0.8,1420538400,121,0.0097,7.25,0.03
9.67,rain,0.87,5.442,Drizzle,9.67,1018.1,2.39,0.73,1420542000,184,0.0452,7.69,0.69
10.29,rain,0.86,4.838,Drizzle,10.29,1017.4,2.36,0.81,1420545600,180,0.1393,7.98,0.73
9.99,partly-cloudy-day,0.91,2.866,Mostly Cloudy,8.71,1017.7,5.95,0.75,1420549200,355,0.092,8.66,0.16
9.06,rain,0.83,6.178,Light Rain,6.29,1019.2,11.92,0.71,1420552800,311,0.2511,6.27,0.88
8.27,rain,0.73,6.216,Drizzle,5.55,1020.5,10.54,0.65,1420556400,322,0.1302,3.76,0.82
7.94,partly-cloudy-day,0.73,6.216,Partly Cloudy,5.52,1021.4,8.73,0.47,1420560000,309,0.0,3.32,0.0
6.97,clear-night,0.75,6.216,Clear,4.45,1022.3,8.25,0.23,1420563600,330,0.0,2.91,0.0
6.34,rain,0.77,6.216,Drizzle,6.34,1023.4,2.57,0.22,1420567200,337,0.1697,2.57,0.66
5.93,,0.78,6.216,,5.93,1024.3,1.78,,1420570800,306,0.0,2.42,0.0
5.22,,0.79,6.216,,5.22,1025.1,0.47,,1420574400,256,0.0,1.88,0.0
5.0,,0.79,6.216,,5.0,1026.2,0.44,,1420578000,247,0.0,1.74,0.0
3.78,clear-night,0.85,6.216,Clear,3.78,1026.2,0.39,0.0,1420581600,243,0.0,1.42,0.0
3.52,clear-night,0.85,6.216,Clear,3.52,1026.5,0.37,0.09,1420585200,238,0.0,1.3,0.0
3.57,rain,0.86,6.216,Drizzle,3.57,1027.1,0.29,0.11,1420588800,229,0.1766,1.38,0.69
2.94,clear-night,0.87,6.216,Clear,2.94,1026.9,0.3,0.05,1420592400,228,0.0,0.92,0.0
3.22,clear-night,0.88,6.216,Clear,3.22,1027.1,0.32,0.11,1420596000,222,0.0,1.35,0.0
3.17,clear-night,0.88,6.216,Clear,3.17,1027.0,0.31,0.17,1420599600,220,0.0,1.31,0.0
3.06,clear-night,0.88,6.216,Clear,3.06,1026.9,0.3,0.19,1420603200,214,0.0,1.33,0.0
2.85,partly-cloudy-night,0.89,6.216,Partly Cloudy,2.85,1027.0,0.29,0.46,1420606800,219,0.0,1.16,0.0
2.98,clear-night,0.89,6.216,Clear,2.98,1026.6,0.32,0.11,1420610400,207,0.0,1.42,0.0
3.47,,0.9,6.214,,3.47,1026.5,0.42,,1420614000,208,0.0,1.97,0.0
4.64,partly-cloudy-night,0.88,6.162,Partly Cloudy,4.64,1026.3,0.62,0.44,1420617600,197,0.0,2.79,0.0
5.49,rain,0.87,6.162,Drizzle,3.96,1026.4,4.45,0.4,1420621200,203,0.1387,3.46,0.73
7.16,rain,0.82,6.162,Drizzle,7.16,1026.0,2.42,0.74,1420624800,182,0.0582,4.37,0.75
7.84,partly-cloudy-day,0.81,6.216,Partly Cloudy,7.84,1025.4,2.55,0.41,1420628400,178,0.006,4.78,0.03
8.48,clear-day,0.82,6.216,Clear,7.01,1024.2,5.6,0.3,1420632000,185,0.0,5.51,0.0
8.97,partly-cloudy-day,0.78,6.216,Partly Cloudy,7.14,1023.0,7.21,0.34,1420635600,124,0.0,5.37,0.0
9.35,partly-cloudy-day,0.73,6.216,Partly Cloudy,8.09,1022.3,5.48,0.41,1420639200,127,0.0,4.78,0.0
9.39,rain,0.7,6.216,Drizzle,7.72,1021.9,6.95,0.5,1420642800,165,0.1286,4.18,0.67
9.0,rain,0.74,6.216,Drizzle,7.71,1021.2,5.35,0.57,1420646400,182,0.0422,4.6,0.66
9.1,partly-cloudy-night,0.75,6.216,Mostly Cloudy,8.28,1021.0,4.14,0.8,1420650000,195,0.0,4.88,0.0
9.4,partly-cloudy-night,0.75,6.216,Mostly Cloudy,7.75,1033.5,6.87,0.75,1420653600,166,0.0,5.23,0.0
9.52,partly-cloudy-night,0.76,6.216,Mostly Cloudy,8.21,1019.9,5.73,0.8,1420657200,57,0.0,5.5,0.0
9.41,partly-cloudy-night,0.81,6.211,Mostly Cloudy,8.56,1019.8,4.32,0.8,1420660800,204,0.0104,6.33,0.05
9.52,partly-cloudy-night,0.83,6.162,Mostly Cloudy,8.45,1019.3,4.98,0.81,1420664400,186,0.0405,6.7,0.06
9.88,partly-cloudy-night,0.83,6.216,Mostly Cloudy,8.69,1019.2,5.54,0.8,1420668000,293,0.0408,7.08,0.1
10.11,partly-cloudy-night,0.84,6.039,Mostly Cloudy,10.11,1018.9,4.78,0.77,1420671600,164,0.0316,7.53,0.11
10.12,partly-cloudy-night,0.86,6.061,Mostly Cloudy,10.12,1018.4,4.02,0.8,1420675200,262,0.041,7.96,0.14
10.68,cloudy,0.87,5.82,Overcast,10.68,1018.2,4.44,0.94,1420678800,148,0.0256,8.63,0.14
11.14,rain,0.86,6.061,Drizzle,11.14,1017.9,4.3,0.79,1420682400,142,0.0862,8.92,0.67
11.46,rain,0.87,5.873,Drizzle,11.46,1017.7,3.59,0.8,1420686000,216,0.0462,9.41,0.68
11.22,partly-cloudy-night,0.91,6.026,Mostly Cloudy,11.22,1017.8,2.64,0.8,1420689600,235,0.0146,9.84,0.05
11.21,partly-cloudy-night,0.91,6.122,Mostly Cloudy,11.21,1017.3,7.17,0.75,1420693200,358,0.0166,9.82,0.08
10.96,partly-cloudy-night,0.82,6.061,Partly Cloudy,10.96,1017.5,4.52,0.52,1420696800,301,0.0494,7.94,0.14
10.81,partly-cloudy-night,0.77,6.014,Mostly Cloudy,10.81,1016.7,0.67,0.8,1420700400,241,0.0847,6.89,0.12
9.71,partly-cloudy-night,0.85,4.838,Mostly Cloudy,9.28,1017.6,3.46,0.78,1420704000,345,0.1829,7.3,0.2
9.07,rain,0.89,4.326,Possible Light Rain,9.07,1017.3,2.44,0.79,1420707600,323,0.5779,7.28,0.25
8.7,rain,0.9,3.922,Light Rain,7.64,1017.8,4.58,0.8,1420711200,310,0.7485,7.21,0.89
8.54,rain,0.9,5.369,Light Rain,6.87,1018.9,6.32,0.79,1420714800,326,0.7426,7.0,0.89
8.29,rain,0.89,5.487,Possible Light Rain,8.29,1019.2,0.68,0.75,1420718400,276,0.4504,6.6,0.26
8.62,partly-cloudy-day,0.86,6.216,Partly Cloudy,6.92,1020.0,6.44,0.41,1420722000,340,0.1328,6.39,0.24
9.23,clear-day,0.79,6.216,Clear,7.89,1021.2,5.68,0.25,1420725600,315,0.0061,5.84,0.05
9.52,clear-day,0.75,6.216,Clear,8.17,1022.6,5.86,0.23,1420729200,358,0.0,5.25,0.0
8.93,partly-cloudy-day,0.76,6.216,Partly Cloudy,8.34,1024.1,3.54,0.37,1420732800,282,0.0,4.98,0.0
8.74,clear-night,0.78,6.216,Clear,7.86,1025.4,4.13,0.25,1420736400,75,0.0,5.09,0.0
8.26,clear-night,0.79,6.216,Clear,6.11,1026.7,7.89,0.25,1420740000,357,0.0,4.78,0.0
7.56,partly-cloudy-night,0.79,6.216,Partly Cloudy,6.68,1027.0,3.72,0.43,1420743600,357,0.0,4.06,0.0
7.08,rain,0.79,6.216,Drizzle,5.61,1027.0,4.92,0.57,1420747200,7,0.0851,3.62,0.66
7.28,rain,0.8,6.216,Possible Drizzle,6.65,1026.3,3.16,0.51,1420750800,287,0.0828,4.01,0.65
7.8,clear-night,0.78,6.216,Clear,7.07,1024.8,3.49,0.21,1420754400,168,0.0,4.17,0.0
8.34,clear-night,0.76,6.216,Clear,7.93,1024.4,3.03,0.24,1420758000,244,0.0053,4.43,0.02
8.95,partly-cloudy-night,0.78,6.216,Partly Cloudy,6.5,1023.9,9.97,0.48,1420761600,17,0.0178,5.24,0.01
9.76,partly-cloudy-night,0.75,6.216,Partly Cloudy,8.23,1022.3,6.7,0.38,1420765200,132,0.0371,5.46,0.02
9.32,partly-cloudy-night,0.81,6.154,Mostly Cloudy,7.01,1020.8,9.74,0.68,1420768800,71,0.0304,6.24,0.15
9.97,partly-cloudy-night,0.83,6.154,Mostly Cloudy,8.76,1020.0,5.68,0.71,1420772400,158,0.0933,7.27,0.18
10.46,partly-cloudy-night,0.85,6.045,Mostly Cloudy,10.46,1019.6,8.27,0.76,1420776000,159,0.0257,8.02,0.11
10.69,rain,0.86,6.216,Drizzle,10.69,1018.6,5.58,0.76,1420779600,321,0.0918,8.49,0.7
11.16,rain,0.85,6.216,Drizzle,11.16,1017.8,6.26,0.8,1420783200,356,0.0923,8.75,0.69
11.69,partly-cloudy-night,0.84,6.214,Mostly Cloudy,11.69,1017.8,10.13,0.8,1420786800,302,0.0076,9.07,0.01
11.99,partly-cloudy-night,0.83,6.216,Mostly Cloudy,11.99,1018.5,6.61,0.69,1420790400,51,0.0,9.22,0.0
11.59,partly-cloudy-day,0.78,6.216,Partly Cloudy,11.59,1018.7,6.04,0.46,1420794000,328,0.0151,7.96,0.02
11.62,clear-day,0.77,6.216,Clear,11.62,1019.5,4.77,0.29,1420797600,301,0.0,7.69,0.0
12.44,partly-cloudy-day,0.72,6.216,Partly Cloudy,12.44,1020.1,8.48,0.49,1420801200,335,0.0,7.63,0.0
12.53,partly-cloudy-day,0.73,6.216,Partly Cloudy,12.53,1019.7,6.76,0.38,1420804800,339,0.0,7.82,0.0
12.74,partly-cloudy-day,0.69,6.216,Partly Cloudy,12.74,1018.3,4.91,0.49,1420808400,282,0.0,7.22,0.0
12.82,partly-cloudy-day,0.67,6.216,Partly Cloudy,12.82,1017.4,8.35,0.45,1420812000,333,0.0,6.88,0.0
12.87,partly-cloudy-day,0.68,6.216,Partly Cloudy,12.87,1016.2,5.64,0.47,1420815600,295,0.0,7.05,0.0
12.45,rain,0.78,5.114,Possible Drizzle,12.45,1015.8,10.07,0.76,1420819200,357,0.0667,8.64,0.65
12.79,rain,0.85,5.306,Possible Drizzle,12.79,1015.1,9.19,0.81,1420822800,40,0.0828,10.35,0.65
13.95,partly-cloudy-night,0.85,6.216,Mostly Cloudy,13.95,1014.7,7.45,0.81,1420826400,297,0.0,11.48,0.0
14.52,partly-cloudy-night,0.85,6.216,Mostly Cloudy,14.52,1014.1,10.39,0.76,1420830000,353,0.0,12.06,0.0
15.24,partly-cloudy-night,0.77,6.189,Mostly Cloudy,15.24,1015.2,12.29,0.76,1420833600,356,0.0,11.14,0.0
14.61,partly-cloudy-night,0.74,6.162,Mostly Cloudy,14.61,1015.5,14.68,0.73,1420837200,321,0.0,10.01,0.0
14.45,partly-cloudy-night,0.74,6.214,Mostly Cloudy,14.45,1015.4,15.22,0.73,1420840800,74,0.0,9.96,0.0
14.33,partly-cloudy-night,0.75,6.214,Mostly Cloudy,14.33,1015.6,7.52,0.77,1420844400,306,0.0112,9.86,0.03
13.95,partly-cloudy-night,0.79,6.216,Mostly Cloudy,13.95,1015.4,8.92,0.77,1420848000,338,0.0,10.45,0.0
13.35,cloudy,0.83,6.216,Overcast,13.35,1014.6,10.95,0.95,1420851600,69,0.0,10.56,0.0
13.32,cloudy,0.8,6.061,Overcast,13.32,1014.2,12.41,0.94,1420855200,4,0.0,9.87,0.0
13.24,partly-cloudy-night,0.77,6.216,Mostly Cloudy,13.24,1013.8,10.68,0.73,1420858800,304,0.0,9.28,0.0
12.84,partly-cloudy-night,0.79,6.216,Mostly Cloudy,12.84,1012.8,9.28,0.8,1420862400,313,0.0207,9.21,0.02
12.42,partly-cloudy-night,0.83,5.949,Mostly Cloudy,12.42,1011.9,8.37,0.76,1420866000,348,0.0068,9.69,0.02
12.44,partly-cloudy-night,0.83,5.163,Mostly Cloudy,12.44,1011.0,10.22,0.76,1420869600,48,0.011,9.66,0.04
