temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability
5.55,partly-cloudy-night,0.76,10.0,Partly Cloudy,3.96,1031.3,4.58,0.35,1577836800,122,0.0,1.66,0.0
4.7,clear-night,0.77,10.0,Clear,3.1,1030.8,4.3,0.23,1577840400,119,0.0,1.06,0.0
3.69,clear-night,0.79,10.0,Clear,1.88,1030.2,4.38,0.11,1577844000,111,0.0,0.36,0.0
2.75,clear-night,0.8,10.0,Clear,0.75,1029.7,4.46,0.04,1577847600,107,0.0,-0.29,0.0
1.96,clear-night,0.82,10.0,Clear,0.04,1029.5,4.09,0.04,1577851200,115,0.0,-0.77,0.0
1.39,clear-night,0.85,10.0,Clear,-0.31,1029.4,3.57,0.03,1577854800,125,0.0,-0.9,0.0
1.2,clear-night,0.86,10.0,Clear,1.2,1029.5,2.47,0.04,1577858400,142,0.0,-0.81,0.0
0.78,clear-night,0.88,10.0,Clear,0.78,1029.5,2.08,0.05,1577862000,142,0.0,-1.05,0.0
0.59,clear-night,0.89,10.0,Clear,0.59,1029.6,1.87,0.05,1577865600,138,0.0,-1.04,0.0
0.88,clear-day,0.91,10.0,Clear,0.88,1029.5,1.75,0.05,1577869200,140,0.0051,-0.36,0.04
2.0,clear-day,0.9,10.0,Clear,2.0,1029.4,1.55,0.05,1577872800,141,0.0078,0.58,0.06
3.73,clear-day,0.87,10.0,Clear,3.73,1029.3,1.44,0.05,1577876400,150,0.0117,1.83,0.07
5.99,clear-day,0.83,10.0,Clear,5.99,1029.5,2.31,0.05,1577880000,108,0.015,3.3,0.06
6.64,clear-day,0.8,10.0,Clear,6.64,1029.1,2.33,0.05,1577883600,130,0.0111,3.49,0.07
6.96,clear-day,0.79,10.0,Clear,6.96,1028.4,2.39,0.05,1577887200,162,0.0056,3.57,0.07
5.88,clear-day,0.85,10.0,Clear,5.88,1028.1,2.53,0.05,1577890800,186,0.0,3.53,0.0
5.69,clear-night,0.87,10.0,Clear,5.69,1027.8,2.78,0.05,1577894400,193,0.0067,3.76,0.07
5.34,clear-night,0.9,10.0,Clear,4.44,1027.9,3.17,0.05,1577898000,195,0.0147,3.82,0.04
5.1,clear-night,0.9,10.0,Clear,5.1,1028.0,2.52,0.05,1577901600,179,0.0196,3.53,0.02
5.11,clear-night,0.88,10.0,Clear,5.11,1028.1,2.63,0.05,1577905200,178,0.0136,3.33,0.02
5.17,clear-night,0.88,10.0,Clear,5.17,1028.0,2.83,0.05,1577908800,182,0.0062,3.39,0.02
4.99,clear-night,0.89,10.0,Clear,4.15,1027.9,3.01,0.05,1577912400,182,0.0,3.39,0.0
4.98,clear-night,0.9,10.0,Clear,3.92,1027.3,3.37,0.05,1577916000,184,0.0056,3.49,0.01
5.07,clear-night,0.9,10.0,Clear,3.8,1026.4,3.76,0.05,1577919600,184,0.0116,3.63,0.01
5.17,clear-night,0.91,10.0,Clear,3.74,1025.7,4.13,0.05,1577923200,186,0.0162,3.78,0.01
5.06,clear-night,0.9,10.0,Clear,3.86,1025.6,3.63,0.08,1577926800,180,0.0156,3.62,0.02
4.33,clear-night,0.91,10.0,Clear,2.82,1025.0,4.0,0.13,1577930400,181,0.0094,3.04,0.02
4.12,clear-night,0.91,10.0,Clear,2.36,1024.5,4.44,0.2,1577934000,183,0.0072,2.84,0.02
4.41,clear-night,0.93,10.0,Clear,2.58,1023.7,4.67,0.3,1577937600,186,0.009,3.32,0.02
4.98,partly-cloudy-night,0.94,10.0,Partly Cloudy,3.15,1023.0,4.93,0.42,1577941200,187,0.0154,4.1,0.02
5.68,partly-cloudy-night,0.95,10.0,Partly Cloudy,3.73,1022.7,5.53,0.55,1577944800,179,0.0208,4.93,0.02
6.1,partly-cloudy-night,0.96,10.0,Mostly Cloudy,3.92,1022.3,6.4,0.71,1577948400,179,0.0181,5.48,0.02
6.25,cloudy,0.96,10.0,Overcast,3.81,1021.8,7.34,0.88,1577952000,182,0.0151,5.67,0.03
6.72,cloudy,0.96,10.0,Overcast,4.14,1021.3,8.28,1.0,1577955600,187,0.0158,6.2,0.03
7.58,cloudy,0.96,10.0,Overcast,5.04,1020.8,8.87,1.0,1577959200,193,0.0164,6.94,0.03
8.7,cloudy,0.93,10.0,Overcast,6.34,1020.4,9.25,0.98,1577962800,199,0.0157,7.58,0.03
9.59,cloudy,0.89,10.0,Overcast,7.34,1019.8,9.72,0.97,1577966400,205,0.0138,7.8,0.04
9.38,cloudy,0.86,10.0,Overcast,7.01,1019.4,10.15,0.94,1577970000,200,0.0066,7.16,0.05
9.29,cloudy,0.86,10.0,Overcast,6.67,1018.6,11.32,0.91,1577973600,208,0.0,7.05,0.0
9.29,cloudy,0.86,10.0,Overcast,6.51,1017.8,12.33,0.9,1577977200,214,0.0,7.06,0.0
9.44,cloudy,0.86,10.0,Overcast,6.69,1017.1,12.4,0.9,1577980800,217,0.0,7.26,0.0
9.69,cloudy,0.88,10.0,Overcast,7.04,1016.4,12.21,0.93,1577984400,218,0.0195,7.79,0.03
10.03,cloudy,0.84,10.0,Overcast,10.03,1015.8,10.33,0.95,1577988000,211,0.0395,7.5,0.02
10.28,cloudy,0.83,10.0,Overcast,10.28,1015.5,11.02,0.96,1577991600,213,0.0407,7.44,0.02
10.58,cloudy,0.81,10.0,Overcast,10.58,1015.2,12.14,0.98,1577995200,216,0.0344,7.54,0.02
10.64,cloudy,0.83,10.0,Overcast,10.64,1014.7,13.12,0.98,1577998800,216,0.0334,7.82,0.02
10.95,cloudy,0.8,10.0,Overcast,10.95,1014.4,13.41,0.99,1578002400,217,0.0346,7.6,0.02
11.05,cloudy,0.8,10.0,Overcast,11.05,1014.0,13.46,1.0,1578006000,214,0.0381,7.75,0.03
11.07,cloudy,0.81,10.0,Overcast,11.07,1013.7,13.05,1.0,1578009600,212,0.0548,7.99,0.05
11.05,cloudy,0.84,10.0,Overcast,11.05,1013.0,13.26,1.0,1578013200,204,0.158,8.44,0.16
11.12,rain,0.87,9.8,Possible Light Rain,11.12,1012.2,13.09,1.0,1578016800,206,0.3916,9.05,0.31
11.11,rain,0.89,8.446,Possible Light Rain,11.11,1011.7,12.85,1.0,1578020400,212,0.6312,9.37,0.49
11.07,rain,0.88,9.712,Possible Light Rain,11.07,1011.8,12.37,1.0,1578024000,227,0.7283,9.12,0.63
10.75,rain,0.86,10.0,Light Rain,10.75,1012.3,11.75,0.99,1578027600,246,0.7529,8.42,0.68
10.35,rain,0.86,10.0,Possible Drizzle,10.35,1013.0,11.92,0.98,1578031200,245,0.1797,8.03,0.44
10.28,rain,0.87,10.0,Possible Drizzle,10.28,1013.5,11.4,0.99,1578034800,242,0.1347,8.19,0.39
10.18,rain,0.89,10.0,Possible Drizzle,10.18,1014.2,10.72,0.99,1578038400,282,0.1194,8.5,0.31
9.81,cloudy,0.9,10.0,Overcast,7.46,1015.2,10.57,1.0,1578042000,261,0.1159,8.27,0.23
9.01,cloudy,0.87,10.0,Overcast,6.38,1016.8,11.03,1.0,1578045600,188,0.0674,6.99,0.11
8.21,cloudy,0.83,10.0,Overcast,5.28,1018.7,11.57,0.99,1578049200,34,0.0231,5.56,0.06
7.62,cloudy,0.79,10.0,Overcast,4.51,1021.0,11.76,0.98,1578052800,319,0.0103,4.15,0.04
7.91,partly-cloudy-day,0.68,10.0,Mostly Cloudy,4.95,1022.6,11.38,0.73,1578056400,313,0.0,2.29,0.0
7.66,partly-cloudy-day,0.67,10.0,Partly Cloudy,4.77,1023.7,10.68,0.37,1578060000,321,0.0,1.87,0.0
7.52,clear-day,0.66,10.0,Clear,4.76,1025.0,9.8,0.11,1578063600,325,0.0,1.65,0.0
7.23,clear-night,0.67,10.0,Clear,4.69,1026.5,8.54,0.07,1578067200,314,0.0,1.46,0.0
6.81,clear-night,0.67,10.0,Clear,4.55,1027.8,7.16,0.12,1578070800,302,0.0,1.15,0.0
6.75,clear-night,0.68,10.0,Clear,4.79,1029.3,6.15,0.24,1578074400,286,0.0,1.26,0.0
6.8,partly-cloudy-night,0.68,10.0,Partly Cloudy,4.75,1030.0,6.44,0.49,1578078000,285,0.0051,1.39,0.02
6.65,partly-cloudy-night,0.68,10.0,Mostly Cloudy,4.31,1030.6,7.33,0.8,1578081600,278,0.0072,1.21,0.02
6.43,cloudy,0.68,10.0,Overcast,3.87,1031.1,7.93,0.99,1578085200,280,0.0083,1.03,0.02
6.15,cloudy,0.69,10.0,Overcast,3.59,1031.5,7.74,0.96,1578088800,269,0.0083,0.84,0.02
5.82,partly-cloudy-night,0.7,10.0,Mostly Cloudy,3.32,1032.0,7.28,0.8,1578092400,274,0.0062,0.68,0.02
5.51,partly-cloudy-night,0.71,10.0,Mostly Cloudy,3.05,1032.5,6.92,0.71,1578096000,284,0.0,0.57,0.0
5.36,partly-cloudy-night,0.71,10.0,Mostly Cloudy,2.98,1032.6,6.59,0.68,1578099600,18,0.0,0.61,0.0
5.23,partly-cloudy-night,0.73,10.0,Mostly Cloudy,2.44,1032.6,7.82,0.68,1578103200,160,0.0,0.84,0.0
5.08,partly-cloudy-night,0.75,10.0,Mostly Cloudy,2.06,1032.5,8.56,0.67,1578106800,257,0.0,1.04,0.0
4.79,partly-cloudy-night,0.77,10.0,Mostly Cloudy,1.66,1032.6,8.71,0.62,1578110400,269,0.0,1.1,0.0
4.43,partly-cloudy-night,0.79,10.0,Partly Cloudy,1.22,1032.8,8.72,0.55,1578114000,268,0.0,1.08,0.0
4.59,partly-cloudy-night,0.82,10.0,Partly Cloudy,1.49,1032.8,8.45,0.48,1578117600,256,0.0051,1.81,0.02
4.58,partly-cloudy-night,0.85,10.0,Partly Cloudy,1.52,1032.8,8.32,0.48,1578121200,259,0.0062,2.28,0.02
4.48,partly-cloudy-night,0.88,10.0,Partly Cloudy,1.36,1033.0,8.4,0.51,1578124800,260,0.0051,2.69,0.02
4.61,partly-cloudy-day,0.89,10.0,Partly Cloudy,1.5,1033.1,8.48,0.54,1578128400,262,0.0051,3.02,0.03
5.5,partly-cloudy-day,0.89,10.0,Partly Cloudy,2.46,1033.4,8.99,0.57,1578132000,256,0.0051,3.86,0.03
6.62,partly-cloudy-day,0.85,10.0,Mostly Cloudy,3.69,1033.7,9.59,0.61,1578135600,280,0.0052,4.23,0.04
7.65,partly-cloudy-day,0.79,10.0,Partly Cloudy,4.9,1033.9,9.91,0.59,1578139200,267,0.0051,4.31,0.03
8.71,partly-cloudy-day,0.74,10.0,Partly Cloudy,6.24,1034.2,9.79,0.44,1578142800,176,0.0062,4.4,0.03
8.5,clear-day,0.74,10.0,Clear,6.05,1033.9,9.45,0.24,1578146400,345,0.0051,4.07,0.03
7.51,clear-day,0.76,10.0,Clear,4.93,1033.8,8.98,0.12,1578150000,277,0.0051,3.59,0.03
7.06,clear-night,0.77,10.0,Clear,4.64,1034.0,7.93,0.11,1578153600,325,0.0062,3.34,0.03
6.41,clear-night,0.78,10.0,Clear,4.25,1034.5,6.55,0.12,1578157200,204,0.0072,2.82,0.02
5.85,clear-night,0.77,10.0,Clear,3.87,1034.9,5.69,0.14,1578160800,268,0.0062,2.17,0.02
5.61,clear-night,0.81,10.0,Clear,4.24,1035.5,4.12,0.23,1578164400,266,0.0,2.53,0.0
5.17,partly-cloudy-night,0.81,10.0,Partly Cloudy,3.6,1035.6,4.4,0.35,1578168000,261,0.0,2.19,0.0
4.77,partly-cloudy-night,0.81,10.0,Partly Cloudy,3.06,1035.4,4.57,0.44,1578171600,248,0.0,1.86,0.0
4.34,partly-cloudy-night,0.82,10.0,Partly Cloudy,2.54,1035.4,4.6,0.46,1578175200,246,0.0,1.57,0.0
3.96,partly-cloudy-night,0.83,10.0,Partly Cloudy,2.14,1035.3,4.5,0.45,1578178800,245,0.0,1.32,0.0
3.93,partly-cloudy-night,0.85,10.0,Partly Cloudy,2.1,1035.2,4.52,0.47,1578182400,241,0.0,1.56,0.0
5.86,partly-cloudy-night,0.82,10.0,Partly Cloudy,4.15,1035.2,5.0,0.56,1578186000,239,0.0,3.11,0.0
3.94,partly-cloudy-night,0.86,10.0,Mostly Cloudy,2.03,1035.0,4.7,0.69,1578189600,228,0.0,1.84,0.0
5.02,partly-cloudy-night,0.86,10.0,Mostly Cloudy,3.1,1034.8,5.13,0.79,1578193200,227,0.0,2.95,0.0
4.87,partly-cloudy-night,0.87,10.0,Mostly Cloudy,2.79,1034.7,5.49,0.84,1578196800,228,0.0,2.83,0.0
4.74,partly-cloudy-night,0.86,10.0,Mostly Cloudy,2.47,1034.8,5.93,0.86,1578200400,232,0.0,2.63,0.0
4.79,cloudy,0.87,10.0,Overcast,2.32,1034.5,6.49,0.89,1578204000,232,0.0,2.75,0.0
4.67,cloudy,0.87,10.0,Overcast,2.16,1034.4,6.57,0.93,1578207600,233,0.0,2.73,0.0
4.58,cloudy,0.87,10.0,Overcast,2.09,1034.2,6.46,0.96,1578211200,233,0.0,2.53,0.0
4.89,cloudy,0.88,10.0,Overcast,2.43,1034.0,6.54,1.0,1578214800,234,0.0,3.03,0.0
5.79,cloudy,0.85,10.0,Overcast,3.42,1033.9,6.81,1.0,1578218400,235,0.0,3.54,0.0
6.94,cloudy,0.81,10.0,Overcast,4.67,1033.7,7.29,1.0,1578222000,236,0.0051,3.97,0.02
7.87,cloudy,0.78,10.0,Overcast,5.69,1033.4,7.69,1.0,1578225600,237,0.0094,4.26,0.03
8.87,cloudy,0.75,10.0,Overcast,6.94,1033.4,7.52,1.0,1578229200,236,0.0,4.74,0.0
8.69,cloudy,0.74,10.0,Overcast,6.59,1032.8,8.11,1.0,1578232800,242,0.0,4.25,0.0
7.94,cloudy,0.75,10.0,Overcast,5.61,1032.2,8.32,1.0,1578236400,244,0.0,3.75,0.0
7.84,cloudy,0.75,10.0,Overcast,5.53,1031.9,8.15,1.0,1578240000,241,0.0,3.74,0.0
7.62,cloudy,0.78,10.0,Overcast,5.45,1031.8,7.46,1.0,1578243600,232,0.0051,3.94,0.02
7.54,cloudy,0.78,10.0,Overcast,5.46,1031.7,7.08,1.0,1578247200,225,0.0083,4.0,0.01
7.45,cloudy,0.76,10.0,Overcast,5.47,1031.5,6.65,1.0,1578250800,214,0.0,3.48,0.0
7.4,cloudy,0.76,10.0,Overcast,5.35,1030.8,6.83,1.0,1578254400,221,0.0,3.41,0.0
7.24,cloudy,0.76,10.0,Overcast,5.1,1030.3,7.03,1.0,1578258000,227,0.0,3.28,0.0
6.87,cloudy,0.78,10.0,Overcast,4.71,1029.9,6.84,1.0,1578261600,223,0.0,3.31,0.0
6.55,cloudy,0.8,10.0,Overcast,4.37,1029.6,6.69,0.99,1578265200,218,0.0,3.41,0.0
6.06,cloudy,0.84,10.0,Overcast,3.76,1029.1,6.76,0.97,1578268800,212,0.0,3.49,0.0
7.55,partly-cloudy-night,0.79,10.0,Mostly Cloudy,5.35,1028.4,7.53,0.87,1578272400,206,0.0,4.23,0.0
7.26,partly-cloudy-night,0.78,10.0,Mostly Cloudy,4.78,1027.4,8.37,0.72,1578276000,208,0.0,3.67,0.0
6.98,partly-cloudy-night,0.77,10.0,Mostly Cloudy,4.22,1026.5,9.22,0.62,1578279600,209,0.0,3.22,0.0
6.51,partly-cloudy-night,0.78,10.0,Partly Cloudy,3.57,1025.8,9.59,0.55,1578283200,208,0.0,2.95,0.0
5.95,partly-cloudy-night,0.8,10.0,Partly Cloudy,2.85,1025.1,9.71,0.52,1578286800,204,0.0,2.71,0.0
5.98,partly-cloudy-night,0.8,10.0,Partly Cloudy,2.8,1024.6,10.1,0.53,1578290400,206,0.0,2.74,0.0
5.65,partly-cloudy-night,0.81,10.0,Mostly Cloudy,2.27,1023.8,10.59,0.68,1578294000,203,0.0,2.72,0.0
5.42,cloudy,0.84,10.0,Overcast,1.88,1023.1,11.1,0.89,1578297600,202,0.0,2.87,0.0
5.99,cloudy,0.84,10.0,Overcast,2.53,1022.3,11.4,1.0,1578301200,200,0.0,3.47,0.0
6.48,cloudy,0.83,10.0,Overcast,3.0,1021.6,12.2,0.92,1578304800,200,0.0,3.75,0.0
7.22,partly-cloudy-day,0.79,10.0,Mostly Cloudy,3.79,1020.8,12.95,0.73,1578308400,202,0.0,3.84,0.0
7.85,partly-cloudy-day,0.77,10.0,Mostly Cloudy,4.52,1020.0,13.33,0.59,1578312000,205,0.0,4.08,0.0
7.79,partly-cloudy-day,0.75,10.0,Partly Cloudy,4.6,1019.1,12.45,0.59,1578315600,207,0.0,3.68,0.0
7.91,partly-cloudy-day,0.76,10.0,Mostly Cloudy,4.69,1017.8,12.83,0.81,1578319200,217,0.0,3.96,0.0
8.2,partly-cloudy-day,0.78,10.0,Mostly Cloudy,5.26,1017.3,11.62,0.86,1578322800,213,0.0,4.61,0.0
8.46,cloudy,0.83,10.0,Overcast,5.71,1016.4,10.92,0.9,1578326400,207,0.2318,5.81,0.19
8.89,rain,0.88,10.0,Possible Light Rain,6.25,1016.5,10.91,0.93,1578330000,215,0.5736,6.97,0.46
9.18,rain,0.9,10.0,Possible Light Rain,6.59,1017.2,11.02,0.93,1578333600,219,0.4841,7.59,0.46
9.65,partly-cloudy-night,0.87,10.0,Mostly Cloudy,7.42,1017.7,9.71,0.78,1578337200,232,0.0231,7.59,0.09
9.57,partly-cloudy-night,0.83,10.0,Mostly Cloudy,7.5,1019.1,8.81,0.62,1578340800,253,0.0,6.91,0.0
8.87,partly-cloudy-night,0.83,10.0,Partly Cloudy,6.85,1020.0,7.89,0.33,1578344400,261,0.0,6.06,0.0
8.46,partly-cloudy-night,0.82,10.0,Partly Cloudy,6.42,1020.9,7.61,0.45,1578348000,257,0.0,5.52,0.0
7.89,partly-cloudy-night,0.82,10.0,Partly Cloudy,5.96,1021.7,6.76,0.38,1578351600,253,0.0,5.04,0.0
7.27,partly-cloudy-night,0.83,10.0,Partly Cloudy,5.42,1022.5,6.1,0.31,1578355200,248,0.0,4.63,0.0
6.94,partly-cloudy-night,0.86,10.0,Partly Cloudy,5.16,1023.3,5.69,0.32,1578358800,237,0.0,4.83,0.0
6.49,partly-cloudy-night,0.88,10.0,Partly Cloudy,4.65,1023.6,5.63,0.42,1578362400,233,0.0051,4.59,0.02
5.99,partly-cloudy-night,0.89,10.0,Partly Cloudy,4.14,1023.8,5.41,0.52,1578366000,227,0.0051,4.25,0.03
5.49,partly-cloudy-night,0.89,10.0,Partly Cloudy,3.54,1024.0,5.42,0.55,1578369600,223,0.0,3.85,0.0
4.96,partly-cloudy-night,0.9,10.0,Partly Cloudy,3.01,1024.2,5.19,0.53,1578373200,217,0.0,3.46,0.0
5.2,partly-cloudy-night,0.89,10.0,Mostly Cloudy,3.24,1024.1,5.33,0.72,1578376800,210,0.0,3.52,0.0
5.47,partly-cloudy-night,0.96,10.0,Mostly Cloudy,3.22,1023.9,6.28,0.67,1578380400,209,0.0,4.81,0.0
5.83,partly-cloudy-night,0.97,10.0,Mostly Cloudy,3.49,1023.8,6.74,0.64,1578384000,208,0.0,5.34,0.0
6.54,cloudy,0.97,10.0,Overcast,4.19,1023.8,7.28,0.88,1578387600,207,0.0,6.16,0.0
7.58,partly-cloudy-day,0.94,10.0,Mostly Cloudy,5.05,1023.7,8.87,0.85,1578391200,208,0.0,6.71,0.0
8.76,partly-cloudy-day,0.88,10.0,Mostly Cloudy,6.02,1023.1,11.28,0.81,1578394800,209,0.0,6.93,0.0
9.63,cloudy,0.86,10.0,Overcast,6.86,1022.5,12.89,0.88,1578398400,207,0.0,7.39,0.0
10.14,cloudy,0.86,10.0,Overcast,10.14,1021.8,11.95,0.93,1578402000,206,0.0,7.85,0.0
10.14,cloudy,0.89,10.0,Overcast,10.14,1021.0,12.32,0.95,1578405600,205,0.0,8.43,0.0
10.32,cloudy,0.93,10.0,Overcast,10.32,1019.9,12.92,0.98,1578409200,205,0.0,9.21,0.0
10.63,cloudy,0.95,10.0,Overcast,10.63,1019.0,13.42,0.99,1578412800,203,0.0071,9.84,0.02
11.29,cloudy,0.97,10.0,Overcast,11.29,1018.4,13.68,0.99,1578416400,209,0.0314,10.82,0.03
11.93,cloudy,0.97,10.0,Overcast,11.93,1018.4,13.95,0.99,1578420000,214,0.0605,11.46,0.05
12.28,cloudy,0.92,10.0,Overcast,12.28,1018.0,13.48,0.99,1578423600,213,0.07,11.01,0.05
12.75,cloudy,0.91,10.0,Overcast,12.75,1017.6,13.65,1.0,1578427200,218,0.0322,11.37,0.04
12.89,cloudy,0.91,10.0,Overcast,12.89,1017.4,13.7,0.99,1578430800,219,0.0174,11.44,0.03
13.04,cloudy,0.9,10.0,Overcast,13.04,1017.5,13.05,1.0,1578434400,225,0.0149,11.36,0.03
13.11,cloudy,0.89,10.0,Overcast,13.11,1017.3,12.79,1.0,1578438000,228,0.0174,11.26,0.02
13.2,cloudy,0.88,10.0,Overcast,13.2,1017.3,12.17,1.0,1578441600,230,0.0199,11.19,0.02
12.94,cloudy,0.85,10.0,Overcast,12.94,1017.6,12.22,1.0,1578445200,228,0.0194,10.55,0.01
12.93,cloudy,0.85,10.0,Overcast,12.93,1018.1,12.35,0.99,1578448800,232,0.0156,10.52,0.02
12.85,cloudy,0.85,10.0,Overcast,12.85,1018.2,12.04,0.99,1578452400,234,0.0151,10.47,0.03
12.72,cloudy,0.85,10.0,Overcast,12.72,1018.4,11.57,1.0,1578456000,244,0.0207,10.22,0.01
12.28,cloudy,0.84,10.0,Overcast,12.28,1018.7,10.69,1.0,1578459600,252,0.0248,9.67,0.01
11.77,cloudy,0.84,10.0,Overcast,11.77,1019.1,9.76,0.99,1578463200,254,0.0256,9.15,0.02
11.37,cloudy,0.86,10.0,Overcast,11.37,1020.0,9.45,0.94,1578466800,248,0.0123,9.17,0.02
10.73,cloudy,0.88,10.0,Overcast,10.73,1021.4,8.87,0.9,1578470400,251,0.0,8.85,0.0
10.18,cloudy,0.89,10.0,Overcast,10.18,1022.3,8.4,0.92,1578474000,254,0.0,8.43,0.0
10.2,cloudy,0.89,10.0,Overcast,10.2,1022.8,7.78,0.92,1578477600,255,0.0,8.53,0.0
10.41,cloudy,0.87,10.0,Overcast,10.41,1022.6,7.05,0.94,1578481200,254,0.0059,8.41,0.06
10.57,cloudy,0.85,10.0,Overcast,10.57,1022.7,6.36,0.93,1578484800,253,0.0102,8.23,0.06
10.59,cloudy,0.86,10.0,Overcast,10.59,1023.1,5.78,0.95,1578488400,243,0.0,8.37,0.0
10.33,cloudy,0.87,10.0,Overcast,10.33,1022.3,4.99,0.95,1578492000,246,0.0188,8.19,0.07
10.18,cloudy,0.89,10.0,Overcast,10.18,1021.6,3.78,0.97,1578495600,241,0.1961,8.42,0.08
9.93,cloudy,0.9,10.0,Overcast,9.93,1021.5,2.97,0.98,1578499200,222,0.1665,8.33,0.1
9.88,cloudy,0.89,10.0,Overcast,9.88,1021.7,2.21,0.99,1578502800,209,0.0443,8.12,0.11
10.12,cloudy,0.88,10.0,Overcast,10.12,1021.6,2.04,1.0,1578506400,194,0.0598,8.26,0.2
10.28,rain,0.87,10.0,Possible Light Rain,10.28,1020.7,2.34,0.98,1578510000,160,0.242,8.25,0.44
10.12,rain,0.88,10.0,Possible Light Rain,10.12,1019.5,3.13,1.0,1578513600,137,0.599,8.17,0.57
10.1,rain,0.88,10.0,Possible Light Rain,10.1,1018.2,4.49,0.99,1578517200,136,0.8644,8.25,0.61
10.28,rain,0.89,10.0,Light Rain,10.28,1016.8,6.58,0.99,1578520800,139,0.8037,8.56,0.67
10.67,rain,0.89,10.0,Light Rain,10.67,1015.2,8.67,0.97,1578524400,161,0.6646,8.99,0.67
11.46,rain,0.87,10.0,Possible Light Rain,11.46,1013.6,11.92,0.99,1578528000,188,0.574,9.39,0.63
11.93,rain,0.88,10.0,Light Rain,11.93,1012.4,11.93,0.98,1578531600,187,0.5569,10.04,0.66
12.29,rain,0.89,9.916,Possible Light Rain,12.29,1011.0,13.52,0.97,1578535200,196,0.3462,10.57,0.63
12.51,rain,0.9,8.777,Possible Light Rain,12.51,1009.7,14.8,0.99,1578538800,204,0.2619,10.95,0.57
12.69,rain,0.91,10.0,Possible Light Rain,12.69,1008.4,15.9,0.98,1578542400,207,0.2353,11.19,0.49
12.69,rain,0.91,10.0,Possible Light Rain,12.69,1007.5,16.41,0.99,1578546000,209,0.2632,11.24,0.44
12.5,cloudy,0.89,10.0,Overcast,12.5,1006.8,14.84,1.0,1578549600,209,0.3067,10.65,0.15
12.17,cloudy,0.89,10.0,Overcast,12.17,1006.3,15.5,0.89,1578553200,215,0.1353,10.38,0.07
11.7,partly-cloudy-night,0.9,10.0,Mostly Cloudy,11.7,1006.0,16.26,0.7,1578556800,220,0.0316,10.09,0.04
11.17,partly-cloudy-day,0.9,10.0,Mostly Cloudy,11.17,1006.4,16.46,0.63,1578560400,224,0.014,9.64,0.04
11.11,partly-cloudy-day,0.89,10.0,Partly Cloudy,11.11,1006.7,16.05,0.51,1578564000,227,0.0051,9.44,0.03
11.06,partly-cloudy-day,0.86,10.0,Partly Cloudy,11.06,1006.9,15.14,0.55,1578567600,233,0.0,8.86,0.0
11.4,partly-cloudy-day,0.79,10.0,Partly Cloudy,11.4,1006.5,13.26,0.41,1578571200,230,0.0,7.82,0.0
11.59,partly-cloudy-day,0.8,10.0,Partly Cloudy,11.59,1005.6,12.04,0.4,1578574800,226,0.0755,8.34,0.06
11.31,partly-cloudy-day,0.88,10.0,Partly Cloudy,11.31,1005.1,10.85,0.4,1578578400,219,0.4006,9.33,0.19
10.8,rain,0.94,10.0,Possible Light Rain,10.8,1005.3,10.1,0.36,1578582000,219,0.6854,9.93,0.62
10.44,rain,0.95,10.0,Possible Light Rain,10.44,1005.6,9.85,0.3,1578585600,222,0.5457,9.68,0.64
10.42,rain,0.89,10.0,Possible Light Rain,10.42,1006.3,11.13,0.41,1578589200,234,0.2977,8.66,0.49
10.53,rain,0.86,10.0,Possible Drizzle,10.53,1007.2,11.04,0.48,1578592800,235,0.1667,8.27,0.27
10.16,partly-cloudy-night,0.83,10.0,Partly Cloudy,10.16,1008.2,10.49,0.45,1578596400,246,0.0804,7.32,0.14
9.34,partly-cloudy-night,0.79,10.0,Partly Cloudy,7.09,1009.4,9.39,0.39,1578600000,253,0.0166,5.91,0.06
8.61,partly-cloudy-night,0.77,10.0,Partly Cloudy,6.32,1010.9,8.83,0.47,1578603600,239,0.0,4.87,0.0
7.97,partly-cloudy-night,0.78,10.0,Partly Cloudy,5.59,1012.0,8.58,0.36,1578607200,185,0.0,4.37,0.0
7.37,partly-cloudy-night,0.81,10.0,Partly Cloudy,4.97,1012.7,8.09,0.34,1578610800,13,0.0117,4.24,0.11
7.02,partly-cloudy-night,0.81,10.0,Partly Cloudy,4.59,1012.9,7.91,0.55,1578614400,310,0.0276,4.03,0.18
7.25,partly-cloudy-night,0.78,10.0,Partly Cloudy,4.39,1009.6,9.98,0.59,1578618000,310,0.0381,3.63,0.12
6.87,partly-cloudy-night,0.77,10.0,Mostly Cloudy,3.79,1011.1,10.6,0.81,1578621600,322,0.0303,3.18,0.07
6.64,cloudy,0.77,10.0,Overcast,3.45,1012.6,10.9,0.96,1578625200,333,0.027,2.88,0.05
6.6,cloudy,0.76,10.0,Overcast,3.4,1014.2,10.86,0.96,1578628800,333,0.0165,2.74,0.04
6.43,cloudy,0.76,10.0,Overcast,3.26,1016.0,10.48,0.92,1578632400,333,0.0072,2.48,0.04
6.3,partly-cloudy-night,0.76,10.0,Mostly Cloudy,3.04,1018.2,10.85,0.84,1578636000,324,0.0,2.35,0.0
5.95,partly-cloudy-night,0.76,10.0,Mostly Cloudy,2.73,1019.8,10.2,0.67,1578639600,317,0.0,2.09,0.0
5.44,partly-cloudy-night,0.77,10.0,Partly Cloudy,2.32,1021.3,9.27,0.45,1578643200,310,0.0,1.74,0.0
