temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability
32.4,cloudy,0.67,9.997,Overcast,32.4,1012.1,2.53,1.0,1451797200,218.0,0.0,22.81,0.0
32.27,cloudy,0.68,9.997,Overcast,29.57,1011.7,3.04,1.0,1451800800,219.0,0.0,22.75,0.0
31.19,partly-cloudy-night,0.69,9.997,Mostly Cloudy,27.89,1011.0,3.38,0.76,1451804400,208.0,0.0,22.18,0.0
30.36,partly-cloudy-night,0.71,9.997,Partly Cloudy,30.36,1010.3,1.72,0.53,1451808000,201.0,0.0,21.93,0.0
30.04,clear-night,0.72,9.997,Clear,30.04,1008.9,1.58,0.0,1451811600,203.0,0.0,21.95,0.0
29.26,partly-cloudy-night,0.73,9.997,Partly Cloudy,29.26,1009.1,1.77,0.48,1451815200,201.0,0.0,21.53,0.0
28.18,partly-cloudy-night,0.75,9.997,Partly Cloudy,28.18,1008.8,1.4,0.48,1451818800,201.0,0.0,21.16,0.0
27.56,clear-night,0.77,9.997,Clear,27.56,1008.6,1.21,0.0,1451822400,210.0,0.0,21.16,0.0
27.59,clear-day,0.78,9.997,Clear,27.59,1009.1,1.25,0.26,1451826000,207.0,0.0,21.67,0.0
30.13,clear-day,0.75,9.997,Clear,26.7,1009.3,3.36,0.21,1451829600,213.0,0.0,23.21,0.0
34.19,clear-day,0.68,9.997,Clear,30.45,1009.0,4.15,0.28,1451833200,209.0,0.0003,24.86,0.11
37.44,clear-day,0.63,9.997,Clear,34.51,1008.6,3.85,0.28,1451836800,217.0,0.0015,25.85,0.18
38.69,cloudy,0.6,9.997,Overcast,36.11,1007.6,3.69,0.93,1451840400,225.0,0.0021,25.91,0.24
39.99,rain,0.57,9.997,Possible Drizzle,36.69,1007.0,4.71,0.46,1451844000,228.0,0.0052,26.04,0.5
40.26,rain,0.58,9.997,Possible Drizzle,37.33,1006.9,4.32,0.72,1451847600,251.0,0.0068,26.66,0.51
39.53,rain,0.59,9.997,Possible Drizzle,36.87,1007.2,3.9,0.75,1451851200,261.0,0.0057,26.5,0.49
38.62,rain,0.62,9.997,Possible Drizzle,38.62,1007.8,1.94,0.87,1451854800,256.0,0.0029,26.59,0.43
37.78,partly-cloudy-night,0.65,9.997,Mostly Cloudy,37.78,1008.4,2.46,0.87,1451858400,253.0,0.0016,27.01,0.21
35.79,clear-night,0.68,9.997,Clear,35.79,1009.1,1.25,0.12,1451862000,246.0,0.0006,26.22,0.09
34.71,partly-cloudy-night,0.71,9.997,Mostly Cloudy,34.71,1009.5,1.29,0.87,1451865600,235.0,0.0003,26.28,0.12
34.77,partly-cloudy-night,0.72,9.997,Mostly Cloudy,34.77,1010.0,1.37,0.73,1451869200,258.0,0.0009,26.6,0.12
33.66,partly-cloudy-night,0.74,9.997,Mostly Cloudy,33.66,1010.2,1.17,0.71,1451872800,254.0,0.0,26.24,0.0
32.44,clear-night,0.76,9.997,Clear,32.44,1010.2,0.66,0.0,1451876400,235.0,0.0,25.66,0.0
30.83,clear-night,0.79,9.997,Clear,30.83,1010.2,0.61,0.0,1451880000,230.0,0.0,25.11,0.0
29.68,clear-night,0.82,9.997,Clear,29.68,1010.3,0.59,0.1,1451883600,264.0,0.0,24.77,0.0
29.47,clear-night,0.83,9.997,Clear,29.47,1010.2,0.47,0.3,1451887200,287.0,0.0,24.89,0.0
31.1,partly-cloudy-night,0.8,9.997,Mostly Cloudy,31.1,1010.2,2.07,0.63,1451890800,291.0,0.0,25.6,0.0
30.49,partly-cloudy-night,0.75,9.997,Mostly Cloudy,25.97,1011.5,4.33,0.6,1451894400,324.0,0.0,23.58,0.0
29.65,cloudy,0.69,9.997,Overcast,26.48,1011.9,3.13,1.0,1451898000,312.0,0.0,20.85,0.0
28.94,cloudy,0.69,9.997,Overcast,24.04,1012.3,4.45,1.0,1451901600,308.0,0.0,19.92,0.0
28.0,cloudy,0.7,9.997,Overcast,24.13,1013.3,3.47,1.0,1451905200,314.0,0.0,19.42,0.0
26.64,cloudy,0.69,9.997,Overcast,21.94,1014.4,3.96,0.88,1451908800,338.0,0.0,17.78,0.0
24.93,cloudy,0.66,9.997,Overcast,19.97,1015.5,3.95,1.0,1451912400,325.0,0.0,15.16,0.0
23.57,cloudy,0.63,9.997,Overcast,16.18,1016.2,6.02,0.94,1451916000,348.0,0.0,12.97,0.0
22.86,cloudy,0.61,9.997,Overcast,14.67,1017.3,6.77,1.0,1451919600,16.0,0.0,11.52,0.0
22.93,cloudy,0.6,9.997,Overcast,16.36,1017.6,5.05,1.0,1451923200,8.0,0.0,10.95,0.0
23.17,partly-cloudy-day,0.57,9.997,Mostly Cloudy,14.86,1017.2,6.99,0.77,1451926800,24.0,0.0,10.01,0.0
23.76,partly-cloudy-day,0.54,9.997,Partly Cloudy,15.86,1017.3,6.64,0.48,1451930400,331.0,0.0,9.54,0.0
23.4,clear-day,0.52,9.997,Clear,15.34,1017.4,6.75,0.04,1451934000,25.0,0.0,8.48,0.0
22.1,clear-day,0.51,9.997,Clear,13.95,1018.6,6.53,0.04,1451937600,13.0,0.0,6.58,0.0
19.71,clear-day,0.5,9.997,Clear,10.47,1019.9,7.26,0.0,1451941200,355.0,0.0,4.12,0.0
16.96,clear-night,0.51,9.997,Clear,7.56,1021.5,6.78,0.0,1451944800,8.0,0.0003,1.86,0.03
14.85,clear-night,0.54,9.997,Clear,4.0,1022.8,7.95,0.0,1451948400,5.0,0.0003,1.17,0.03
13.19,clear-night,0.58,9.997,Clear,1.51,1024.4,8.52,0.05,1451952000,0.0,0.0,1.0,0.0
11.73,partly-cloudy-night,0.59,9.997,Partly Cloudy,-0.23,1025.8,8.47,0.37,1451955600,357.0,0.0,0.28,0.0
10.44,partly-cloudy-night,0.6,9.997,Mostly Cloudy,-0.87,1026.9,7.4,0.6,1451959200,15.0,0.0,-0.71,0.0
9.31,partly-cloudy-night,0.61,9.997,Mostly Cloudy,-1.93,1028.0,7.09,0.72,1451962800,5.0,0.0,-1.47,0.0
8.6,clear-night,0.61,9.997,Clear,-2.45,1028.9,6.74,0.04,1451966400,9.0,0.0003,-1.97,0.03
7.74,clear-night,0.61,9.997,Clear,-6.89,1029.5,10.75,0.0,1451970000,6.0,0.0,-2.91,0.0
7.11,clear-night,0.62,9.997,Clear,-3.61,1030.0,6.18,0.0,1451973600,1.0,0.0,-3.25,0.0
6.92,clear-night,0.62,9.997,Clear,-3.27,1030.9,5.69,0.0,1451977200,6.0,0.0,-3.38,0.0
6.8,clear-night,0.63,9.997,Clear,-2.02,1031.8,4.64,0.0,1451980800,12.0,0.0,-3.25,0.0
6.43,clear-night,0.64,9.997,Clear,-0.4,1032.1,3.4,0.0,1451984400,359.0,0.0,-3.02,0.0
6.19,clear-night,0.65,9.997,Clear,-0.11,1032.9,3.11,0.0,1451988000,350.0,0.0,-3.04,0.0
5.82,clear-night,0.68,9.997,Clear,5.82,1033.8,2.69,0.0,1451991600,0.0,0.0012,-2.6,0.03
5.74,clear-night,0.68,9.997,Clear,-5.34,1034.7,6.26,0.0,1451995200,1.0,0.0006,-2.41,0.03
6.04,clear-day,0.68,9.997,Clear,6.04,1035.5,2.77,0.0,1451998800,7.0,0.0,-2.4,0.0
8.07,clear-day,0.64,9.997,Clear,-4.65,1036.2,8.4,0.0,1452002400,1.0,0.0006,-1.61,0.03
11.64,clear-day,0.58,9.997,Clear,5.25,1036.5,3.57,0.0,1452006000,354.0,0.0,-0.35,0.0
15.07,clear-day,0.51,9.997,Clear,7.84,1036.6,4.49,0.0,1452009600,341.0,0.0,0.24,0.0
18.62,clear-day,0.46,9.997,Clear,13.38,1035.4,3.48,0.0,1452013200,6.0,0.0003,1.09,0.03
21.52,clear-day,0.41,9.997,Clear,15.95,1035.0,4.02,0.0,1452016800,11.0,0.0009,1.31,0.03
23.96,clear-day,0.37,9.997,Clear,18.91,1034.3,3.91,0.0,1452020400,341.0,0.0,1.42,0.0
25.33,clear-day,0.36,9.997,Clear,25.33,1034.3,1.81,0.0,1452024000,331.0,0.0,2.08,0.0
24.69,clear-day,0.38,9.997,Clear,24.69,1035.2,1.01,0.0,1452027600,322.0,0.0,2.67,0.0
21.5,clear-night,0.49,9.997,Clear,21.5,1035.7,0.71,0.0,1452031200,230.0,0.0,5.13,0.0
18.45,clear-night,0.56,9.997,Clear,18.45,1036.0,0.4,0.0,1452034800,206.0,0.0,5.37,0.0
16.7,clear-night,0.63,9.997,Clear,16.7,1036.2,0.65,0.0,1452038400,238.0,0.0,6.17,0.0
15.5,clear-night,0.66,9.997,Clear,15.5,1036.1,0.73,0.0,1452042000,259.0,0.0,6.06,0.0
14.74,clear-night,0.68,9.997,Clear,14.74,1036.1,1.55,0.0,1452045600,231.0,0.0,6.05,0.0
13.72,clear-night,0.7,9.997,Clear,13.72,1036.3,1.96,0.0,1452049200,200.0,0.0003,5.67,0.03
12.92,clear-night,0.71,9.997,Clear,12.92,1036.1,1.66,0.0,1452052800,231.0,0.0009,5.22,0.03
12.67,clear-night,0.71,9.997,Clear,12.67,1035.9,1.35,0.0,1452056400,219.0,0.0003,5.18,0.03
11.74,clear-night,0.72,9.997,Clear,11.74,1035.1,1.43,0.0,1452060000,190.0,0.0003,4.5,0.03
11.43,clear-night,0.72,9.997,Clear,11.43,1034.9,0.85,0.0,1452063600,225.0,0.0,4.05,0.0
10.29,clear-night,0.74,9.997,Clear,10.29,1034.9,1.4,0.0,1452067200,279.0,0.0006,3.57,0.03
9.8,clear-night,0.75,9.715,Clear,9.8,1034.8,0.92,0.0,1452070800,250.0,0.0006,3.59,0.03
8.9,clear-night,0.77,9.715,Clear,8.9,1034.4,1.21,0.0,1452074400,313.0,0.0,3.14,0.0
8.3,clear-night,0.78,9.715,Clear,8.3,1034.7,0.92,0.0,1452078000,266.0,0.0,2.84,0.0
7.96,clear-night,0.78,9.997,Clear,7.96,1034.9,1.33,0.0,1452081600,252.0,0.0,2.51,0.0
8.49,clear-day,0.77,9.432,Clear,8.49,1034.7,0.89,0.0,1452085200,237.0,0.0,2.69,0.0
14.8,clear-day,0.69,9.715,Clear,14.8,1034.6,1.7,0.0,1452088800,216.0,0.0029,6.42,0.03
20.5,clear-day,0.6,9.715,Clear,20.5,1034.5,1.87,0.0,1452092400,205.0,0.0,8.77,0.0
25.6,clear-day,0.51,9.997,Clear,25.6,1033.8,1.12,0.0,1452096000,201.0,0.0,10.12,0.0
30.25,clear-day,0.44,9.997,Clear,26.67,1032.6,3.49,0.0,1452099600,198.0,0.0004,10.74,0.02
34.17,clear-day,0.37,9.997,Clear,31.32,1031.4,3.34,0.0,1452103200,201.0,0.0006,10.6,0.03
37.27,clear-day,0.33,9.997,Clear,37.27,1030.0,2.9,0.0,1452106800,192.0,0.0003,10.98,0.03
38.06,clear-day,0.33,9.997,Clear,35.36,1029.4,3.73,0.0,1452110400,199.0,0.0,11.73,0.0
36.32,clear-day,0.37,9.997,Clear,33.76,1029.4,3.37,0.0,1452114000,193.0,0.0002,12.45,0.04
31.6,clear-night,0.45,9.997,Clear,31.6,1029.2,1.53,0.0,1452117600,186.0,0.0,12.89,0.0
28.45,clear-night,0.51,9.997,Clear,28.45,1029.4,0.37,0.0,1452121200,214.0,0.0,12.66,0.0
27.48,clear-night,0.52,9.997,Clear,27.48,1029.8,0.65,0.0,1452124800,217.0,0.0014,11.95,0.04
25.86,clear-night,0.56,9.997,Clear,25.86,1029.7,1.13,0.0,1452128400,212.0,0.0,12.17,0.0
24.78,clear-night,0.58,9.997,Clear,24.78,1029.5,1.05,0.0,1452132000,202.0,0.0,12.02,0.0
24.04,clear-night,0.6,9.997,Clear,24.04,1029.7,1.28,0.0,1452135600,210.0,0.0004,12.21,0.04
22.94,clear-night,0.62,9.997,Clear,22.94,1029.2,0.71,0.0,1452139200,211.0,0.0,11.82,0.0
21.61,clear-night,0.65,9.997,Clear,15.97,1028.6,4.08,0.0,1452142800,224.0,0.0,11.8,0.0
20.45,clear-night,0.67,9.997,Clear,20.45,1027.8,2.31,0.0,1452146400,241.0,0.0,11.29,0.0
18.8,clear-night,0.7,9.997,Clear,18.8,1027.7,2.71,0.0,1452150000,231.0,0.0006,10.61,0.03
18.16,clear-night,0.7,3.701,Clear,18.16,1027.3,1.93,0.0,1452153600,225.0,0.0,9.92,0.0
16.38,clear-night,0.74,9.997,Clear,16.38,1027.4,2.22,0.0,1452157200,203.0,0.0,9.68,0.0
15.21,clear-night,0.76,9.997,Clear,15.21,1027.7,1.89,0.0,1452160800,224.0,0.0,8.91,0.0
13.74,clear-night,0.78,9.997,Clear,13.74,1028.2,1.03,0.0,1452164400,244.0,0.0,8.28,0.0
13.52,clear-night,0.8,9.997,Clear,13.52,1028.5,1.16,0.0,1452168000,231.0,0.0,8.39,0.0
13.92,clear-day,0.8,9.997,Clear,13.92,1028.1,1.14,0.0,1452171600,358.0,0.0,8.77,0.0
19.77,clear-day,0.71,9.997,Clear,19.77,1028.4,0.49,0.0,1452175200,29.0,0.0018,11.96,0.03
24.16,clear-day,0.66,9.997,Clear,24.16,1028.5,1.02,0.21,1452178800,344.0,0.0009,14.34,0.03
28.24,partly-cloudy-day,0.59,9.997,Partly Cloudy,28.24,1027.6,2.04,0.36,1452182400,346.0,0.0,15.58,0.0
32.28,partly-cloudy-day,0.49,9.997,Partly Cloudy,32.28,1026.2,1.79,0.36,1452186000,22.0,0.0003,15.34,0.2
36.27,clear-day,0.43,9.997,Clear,36.27,1025.0,1.04,0.0,1452189600,348.0,0.0041,16.02,0.2
38.59,rain,0.39,9.997,Possible Drizzle,38.59,1024.2,2.2,0.0,1452193200,342.0,0.0072,15.85,0.27
39.69,rain,0.39,9.997,Possible Drizzle,39.69,1024.4,1.03,0.0,1452196800,209.0,0.0049,16.9,0.3
37.01,clear-day,0.42,9.997,Clear,37.01,1024.3,0.64,0.0,1452200400,197.0,0.001,16.22,0.21
31.7,clear-night,0.52,9.997,Clear,31.7,1024.8,0.21,0.0,1452204000,317.0,0.0,16.21,0.0
28.33,clear-night,0.59,9.997,Clear,28.33,1025.3,0.3,0.0,1452207600,36.0,0.0,15.87,0.0
26.3,clear-night,0.63,9.997,Clear,26.3,1025.6,0.79,0.0,1452211200,65.0,0.0,15.52,0.0
24.54,clear-night,0.66,9.997,Clear,24.54,1025.7,1.0,0.0,1452214800,37.0,0.0,14.9,0.0
23.84,clear-night,0.65,9.997,Clear,23.84,1025.3,0.64,0.0,1452218400,39.0,0.0,13.79,0.0
23.17,clear-night,0.67,9.997,Clear,23.17,1024.9,0.56,0.0,1452222000,37.0,0.0006,13.77,0.03
22.23,clear-night,0.69,9.997,Clear,22.23,1024.9,1.3,0.0,1452225600,33.0,0.0017,13.46,0.03
21.32,clear-night,0.75,9.997,Clear,21.32,1024.6,0.5,0.0,1452229200,27.0,0.0003,14.73,0.03
19.64,clear-night,0.83,9.997,Clear,19.64,1024.7,1.98,0.0,1452232800,27.0,0.0,15.23,0.0
18.58,clear-night,0.85,8.911,Clear,18.58,1024.7,1.71,0.0,1452236400,28.0,0.0,14.95,0.0
18.62,clear-night,0.86,9.997,Clear,18.62,1024.7,1.89,0.0,1452240000,29.0,0.0011,15.08,0.04
18.38,clear-night,0.87,9.715,Clear,10.66,1024.4,5.37,0.0,1452243600,23.0,0.0021,15.08,0.04
18.54,clear-night,0.87,9.454,Clear,18.54,1024.9,2.42,0.2,1452247200,20.0,0.0,15.37,0.0
18.18,clear-night,0.83,9.997,Clear,11.75,1025.6,4.27,0.18,1452250800,18.0,0.0003,13.82,0.03
19.66,clear-night,0.81,9.454,Clear,14.96,1025.8,3.24,0.09,1452254400,18.0,0.0,14.8,0.0
21.52,clear-day,0.84,9.715,Clear,15.37,1025.4,4.47,0.17,1452258000,25.0,0.0,17.41,0.0
25.42,partly-cloudy-day,0.79,9.715,Partly Cloudy,20.17,1025.9,4.25,0.36,1452261600,16.0,0.0015,19.68,0.04
29.92,partly-cloudy-day,0.73,9.997,Partly Cloudy,26.25,1026.2,3.52,0.46,1452265200,22.0,0.0009,22.18,0.03
33.68,cloudy,0.68,9.997,Overcast,30.84,1025.8,3.29,0.94,1452268800,14.0,0.0,24.23,0.0
35.22,cloudy,0.65,9.997,Overcast,35.22,1025.4,2.41,1.0,1452272400,7.0,0.0005,24.76,0.07
36.7,cloudy,0.64,9.997,Overcast,32.48,1025.0,5.14,1.0,1452276000,7.0,0.001,25.75,0.08
36.96,cloudy,0.66,9.997,Overcast,34.84,1024.4,3.06,1.0,1452279600,14.0,0.0023,26.63,0.2
37.1,cloudy,0.67,9.997,Overcast,37.1,1024.5,1.25,1.0,1452283200,17.0,0.0013,27.07,0.24
36.28,cloudy,0.7,9.997,Overcast,36.28,1024.3,1.2,1.0,1452286800,27.0,0.0013,27.41,0.2
35.01,cloudy,0.73,9.997,Overcast,35.01,1024.2,0.81,1.0,1452290400,30.0,0.0003,27.37,0.03
34.62,cloudy,0.76,9.997,Overcast,34.62,1024.6,0.74,1.0,1452294000,23.0,0.0,27.69,0.0
34.68,cloudy,0.77,9.997,Overcast,34.68,1024.8,0.8,1.0,1452297600,25.0,0.0005,28.27,0.05
34.65,cloudy,0.78,9.997,Overcast,34.65,1024.6,0.93,1.0,1452301200,31.0,0.0,28.6,0.0
34.33,cloudy,0.79,9.997,Overcast,34.33,1024.7,0.72,1.0,1452304800,29.0,0.0,28.62,0.0
34.6,cloudy,0.81,9.997,Overcast,34.6,1024.7,0.72,1.0,1452308400,32.0,0.0,29.24,0.0
34.45,cloudy,0.81,9.997,Overcast,34.45,1025.3,0.79,1.0,1452312000,25.0,0.0,29.24,0.0
34.0,cloudy,0.81,9.432,Overcast,34.0,1025.1,0.8,1.0,1452315600,43.0,0.0,28.91,0.0
33.93,cloudy,0.83,9.152,Overcast,33.93,1024.5,0.96,1.0,1452319200,53.0,0.0,29.4,0.0
33.86,cloudy,0.84,9.715,Overcast,33.86,1024.4,1.9,1.0,1452322800,51.0,0.0007,29.68,0.06
33.83,cloudy,0.85,9.152,Overcast,33.83,1024.3,0.69,1.0,1452326400,54.0,0.0003,29.77,0.07
33.66,cloudy,0.86,9.432,Overcast,33.66,1023.9,0.79,1.0,1452330000,60.0,0.0,29.86,0.0
33.68,cloudy,0.88,8.87,Overcast,33.68,1023.7,0.75,1.0,1452333600,63.0,0.0,30.39,0.0
33.87,cloudy,0.88,8.87,Overcast,33.87,1024.0,0.67,1.0,1452337200,67.0,0.0,30.72,0.0
33.77,cloudy,0.89,7.116,Overcast,33.77,1023.8,0.85,1.0,1452340800,84.0,0.0005,30.84,0.05
34.08,cloudy,0.9,7.116,Overcast,34.08,1024.0,1.17,1.0,1452344400,54.0,0.0,31.36,0.0
35.45,cloudy,0.89,8.676,Overcast,35.45,1024.4,0.97,1.0,1452348000,72.0,0.0015,32.62,0.22
36.67,cloudy,0.88,9.997,Overcast,36.67,1025.1,2.11,1.0,1452351600,64.0,0.0024,33.45,0.23
38.61,rain,0.85,9.997,Possible Drizzle,38.61,1024.9,1.81,1.0,1452355200,77.0,0.0035,34.64,0.25
40.29,cloudy,0.81,9.997,Overcast,40.29,1023.3,1.55,0.88,1452358800,105.0,0.0037,35.03,0.24
41.8,rain,0.77,9.997,Possible Drizzle,41.8,1022.9,2.05,0.88,1452362400,111.0,0.0056,35.14,0.39
42.48,rain,0.74,9.997,Possible Drizzle,42.48,1022.7,0.85,1.0,1452366000,121.0,0.0083,34.92,0.41
42.5,rain,0.74,9.997,Possible Drizzle,42.5,1022.0,2.71,0.88,1452369600,107.0,0.0085,34.86,0.45
41.6,rain,0.76,9.997,Possible Drizzle,41.6,1022.2,1.53,1.0,1452373200,87.0,0.0046,34.65,0.42
39.88,rain,0.79,9.997,Possible Drizzle,39.88,1022.6,1.48,1.0,1452376800,66.0,0.0034,33.95,0.37
38.43,cloudy,0.82,9.997,Overcast,38.43,1023.2,0.82,1.0,1452380400,70.0,0.0016,33.48,0.22
37.86,cloudy,0.84,9.997,Overcast,37.86,1023.8,0.84,1.0,1452384000,82.0,0.0006,33.5,0.07
36.93,rain,0.86,9.997,Possible Drizzle,36.93,1023.4,0.91,0.73,1452387600,77.0,0.0024,33.28,0.37
36.11,rain,0.88,9.997,Possible Drizzle,36.11,1023.4,0.64,1.0,1452391200,34.0,0.001,32.95,0.32
35.72,cloudy,0.89,9.432,Overcast,35.72,1023.4,0.82,1.0,1452394800,40.0,0.0,32.83,0.0
35.6,cloudy,0.89,9.432,Overcast,35.6,1022.3,0.89,0.88,1452398400,25.0,0.001,32.8,0.25
35.69,cloudy,0.89,9.432,Overcast,32.55,1021.3,3.81,1.0,1452402000,34.0,0.0014,32.83,0.19
36.12,cloudy,0.9,9.997,Overcast,36.12,1020.6,1.07,1.0,1452405600,32.0,0.0008,33.36,0.22
36.36,cloudy,0.9,9.152,Overcast,36.36,1019.5,1.04,1.0,1452409200,47.0,0.0016,33.62,0.21
36.35,cloudy,0.9,9.997,Overcast,36.35,1019.0,0.95,1.0,1452412800,42.0,0.0015,33.63,0.23
36.68,rain,0.9,8.305,Possible Drizzle,36.68,1018.2,1.12,1.0,1452416400,30.0,0.0019,34.04,0.26
37.59,rain,0.9,9.997,Possible Drizzle,37.59,1016.0,1.8,1.0,1452420000,42.0,0.0026,34.99,0.28
37.98,rain,0.9,9.715,Possible Drizzle,37.98,1014.6,1.74,1.0,1452423600,52.0,0.003,35.39,0.33
38.23,rain,0.91,7.399,Light Rain,38.23,1012.7,2.09,1.0,1452427200,60.0,0.0114,35.95,0.79
39.49,rain,0.92,6.657,Light Rain,37.35,1011.0,3.39,1.0,1452430800,82.0,0.0351,37.35,0.94
