temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability
30.0,cloudy,0.52,4.981,Overcast,30.0,1035.7,2.22,1.0,1420315200,118.0,0.0,14.35,0.0
26.49,fog,0.78,0.741,Foggy,26.49,1034.9,1.49,1.0,1420318800,114.0,0.0008,20.59,0.09
25.43,fog,0.84,1.034,Foggy,25.43,1033.3,1.51,1.0,1420322400,73.0,0.0026,21.26,0.12
25.32,cloudy,0.85,2.442,Overcast,25.32,1032.5,0.79,1.0,1420326000,81.0,0.0029,21.52,0.13
25.6,fog,0.86,1.864,Foggy,25.6,1032.0,0.73,1.0,1420329600,76.0,0.0041,22.1,0.13
25.64,cloudy,0.87,2.072,Overcast,25.64,1030.7,0.85,1.0,1420333200,63.0,0.0047,22.3,0.08
25.58,fog,0.87,1.88,Foggy,25.58,1029.2,0.82,1.0,1420336800,38.0,0.0065,22.19,0.13
26.2,cloudy,0.87,3.282,Overcast,26.2,1027.0,0.98,1.0,1420340400,31.0,0.008,22.91,0.12
27.39,cloudy,0.88,4.481,Overcast,27.39,1025.4,1.59,1.0,1420344000,0.0,0.0054,24.41,0.08
28.68,cloudy,0.89,5.813,Overcast,28.68,1022.9,1.59,1.0,1420347600,37.0,0.0035,25.78,0.08
29.19,cloudy,0.89,5.287,Overcast,29.19,1020.8,2.35,1.0,1420351200,10.0,0.0037,26.28,0.07
30.73,cloudy,0.9,4.543,Overcast,23.49,1019.2,7.7,1.0,1420354800,41.0,0.0081,28.13,0.18
31.51,snow,0.9,6.763,Snow,25.72,1017.8,5.91,1.0,1420358400,71.0,0.0146,29.03,0.37
32.63,snow,0.91,6.376,Snow,26.54,1016.5,6.58,1.0,1420362000,124.0,0.0179,30.35,0.59
32.93,snow,0.91,5.794,Snow,26.69,1015.4,6.88,1.0,1420365600,151.0,0.0189,30.69,0.44
33.3,snow,0.91,9.05,Snow,27.19,1014.4,6.81,1.0,1420369200,156.0,0.0215,31.05,0.53
32.96,snow,0.91,5.552,Possible Light Snow,27.06,1014.0,6.42,1.0,1420372800,159.0,0.0125,30.69,0.5
32.98,snow,0.92,4.133,Possible Light Snow,27.06,1014.0,6.45,1.0,1420376400,165.0,0.0163,30.84,0.3
33.43,snow,0.92,1.879,Snow,27.77,1013.3,6.21,1.0,1420380000,169.0,0.0208,31.3,0.6
33.52,snow,0.92,2.021,Possible Light Snow,29.54,1011.9,4.28,1.0,1420383600,186.0,0.019,31.41,0.53
33.63,snow,0.92,3.87,Possible Light Snow,28.14,1009.8,6.05,1.0,1420387200,120.0,0.0092,31.51,0.32
33.7,snow,0.92,3.596,Possible Light Snow,28.34,1009.6,5.9,1.0,1420390800,104.0,0.0069,31.56,0.35
33.9,snow,0.92,1.838,Possible Light Snow,30.65,1008.1,3.65,1.0,1420394400,133.0,0.0064,31.72,0.38
34.22,snow,0.93,0.657,Possible Light Snow,31.42,1006.7,3.32,1.0,1420398000,169.0,0.0067,32.29,0.34
34.49,rain,0.92,0.53,Possible Drizzle,31.89,1006.4,3.19,1.0,1420401600,143.0,0.0066,32.45,0.54
34.9,rain,0.92,0.551,Light Rain,34.9,1005.7,1.25,1.0,1420405200,223.0,0.0124,32.83,0.65
35.48,rain,0.92,0.674,Possible Light Rain,35.48,1004.7,1.26,1.0,1420408800,219.0,0.019,33.41,0.63
35.94,rain,0.92,0.651,Possible Light Rain,35.94,1004.2,1.07,1.0,1420412400,206.0,0.023,33.87,0.53
36.17,rain,0.91,0.463,Possible Light Rain,36.17,1004.5,1.17,1.0,1420416000,236.0,0.0185,33.91,0.56
36.25,rain,0.92,0.545,Possible Light Rain,36.25,1003.8,0.79,1.0,1420419600,235.0,0.0151,34.09,0.45
36.39,rain,0.92,0.708,Possible Light Rain,36.39,1003.2,1.22,1.0,1420423200,259.0,0.0178,34.25,0.64
37.33,rain,0.92,4.924,Light Rain,37.33,1003.8,1.24,1.0,1420426800,257.0,0.0198,35.24,0.66
36.52,rain,0.9,4.456,Light Rain,36.52,1004.0,1.25,0.84,1420430400,301.0,0.0135,33.96,0.83
36.87,rain,0.91,9.554,Light Rain,36.87,1005.1,1.52,0.91,1420434000,297.0,0.0143,34.4,0.82
38.83,rain,0.85,9.614,Possible Light Rain,36.23,1005.9,3.74,0.78,1420437600,284.0,0.0167,34.66,0.49
39.37,rain,0.75,9.562,Possible Light Rain,34.59,1006.9,6.65,0.05,1420441200,280.0,0.0126,32.05,0.46
37.63,rain,0.77,9.197,Possible Drizzle,37.63,1007.3,2.02,0.49,1420444800,287.0,0.0086,30.96,0.45
37.36,rain,0.75,9.512,Possible Drizzle,33.68,1008.0,4.64,0.82,1420448400,280.0,0.0088,30.17,0.47
37.18,rain,0.69,9.49,Possible Drizzle,32.14,1009.1,6.39,0.66,1420452000,297.0,0.0063,27.78,0.45
35.8,rain,0.63,9.457,Possible Drizzle,30.36,1010.9,6.57,0.41,1420455600,295.0,0.0035,24.58,0.41
33.74,snow,0.63,9.419,Possible Flurries,28.03,1012.7,6.37,0.75,1420459200,297.0,0.0019,22.51,0.28
31.87,cloudy,0.6,9.4,Overcast,26.08,1014.3,5.99,0.88,1420462800,289.0,0.0011,19.71,0.13
30.78,partly-cloudy-day,0.58,9.377,Partly Cloudy,23.29,1016.1,8.1,0.59,1420466400,300.0,0.0,17.68,0.0
30.21,partly-cloudy-day,0.48,9.371,Partly Cloudy,23.21,1017.1,7.19,0.42,1420470000,292.0,0.0003,12.75,0.05
30.54,snow,0.43,9.382,Possible Flurries,23.63,1017.1,7.16,0.44,1420473600,284.0,0.0009,10.6,0.26
29.22,snow,0.48,9.405,Possible Flurries,23.1,1016.6,5.79,0.73,1420477200,289.0,0.0019,11.82,0.26
28.03,partly-cloudy-day,0.44,9.374,Partly Cloudy,20.94,1017.4,6.68,0.42,1420480800,290.0,0.0014,9.02,0.14
26.02,partly-cloudy-day,0.47,9.115,Partly Cloudy,18.12,1018.7,7.22,0.42,1420484400,302.0,0.0003,8.71,0.01
24.82,partly-cloudy-day,0.47,9.736,Partly Cloudy,17.92,1019.8,5.74,0.35,1420488000,299.0,0.0002,7.31,0.01
22.93,partly-cloudy-day,0.5,9.483,Mostly Cloudy,16.31,1021.4,5.11,0.61,1420491600,299.0,0.0,6.91,0.0
20.99,partly-cloudy-night,0.48,9.33,Partly Cloudy,13.97,1022.9,5.15,0.47,1420495200,307.0,0.0,4.18,0.0
19.11,clear-night,0.49,9.287,Clear,12.58,1024.5,4.46,0.3,1420498800,285.0,0.0,2.98,0.0
17.59,partly-cloudy-night,0.51,9.287,Partly Cloudy,9.11,1026.3,5.96,0.46,1420502400,298.0,0.0,2.59,0.0
16.7,clear-night,0.51,9.286,Clear,9.35,1027.6,4.79,0.21,1420506000,302.0,0.0,1.87,0.0
15.67,clear-night,0.53,9.279,Clear,8.44,1027.2,4.56,0.09,1420509600,306.0,0.0,1.74,0.0
14.23,clear-night,0.56,9.271,Clear,8.37,1027.0,3.48,0.0,1420513200,302.0,0.0,1.57,0.0
13.83,clear-night,0.59,9.271,Clear,13.83,1027.3,2.41,0.23,1420516800,296.0,0.0,2.09,0.0
12.54,partly-cloudy-night,0.62,9.267,Partly Cloudy,12.54,1027.5,1.31,0.33,1420520400,278.0,0.0,1.83,0.0
11.62,clear-night,0.64,9.266,Clear,11.62,1028.2,1.38,0.04,1420524000,275.0,0.0,1.86,0.0
11.37,clear-night,0.66,9.269,Clear,11.37,1029.1,1.37,0.27,1420527600,240.0,0.0,2.3,0.0
11.51,clear-night,0.68,9.269,Clear,11.51,1028.8,1.29,0.0,1420531200,262.0,0.0,3.13,0.0
11.12,clear-night,0.69,9.266,Clear,11.12,1028.2,1.13,0.0,1420534800,273.0,0.0,3.02,0.0
11.84,clear-night,0.69,9.271,Clear,11.84,1027.5,0.6,0.0,1420538400,265.0,0.0,3.66,0.0
11.79,clear-night,0.7,9.268,Clear,11.79,1027.7,1.11,0.0,1420542000,247.0,0.0,3.81,0.0
12.03,clear-night,0.68,9.282,Clear,12.03,1027.2,0.54,0.0,1420545600,234.0,0.0,3.63,0.0
12.93,partly-cloudy-day,0.66,9.283,Mostly Cloudy,12.93,1028.2,1.2,0.72,1420549200,220.0,0.0,3.7,0.0
13.98,cloudy,0.63,9.29,Overcast,13.98,1027.8,1.27,1.0,1420552800,218.0,0.0,3.72,0.0
14.81,cloudy,0.65,3.88,Overcast,14.81,1027.4,1.56,1.0,1420556400,232.0,0.0007,5.04,0.08
14.82,fog,0.75,1.066,Foggy,14.82,1026.0,1.05,1.0,1420560000,212.0,0.0,8.27,0.0
15.16,fog,0.76,1.098,Foggy,15.16,1024.2,1.07,1.0,1420563600,194.0,0.0,8.86,0.0
16.38,fog,0.75,1.48,Foggy,16.38,1022.9,1.34,1.0,1420567200,190.0,0.0002,9.76,0.04
16.64,cloudy,0.74,3.21,Overcast,16.64,1021.9,1.25,1.0,1420570800,189.0,0.0,9.76,0.0
16.83,cloudy,0.73,5.38,Overcast,16.83,1021.0,0.99,0.88,1420574400,192.0,0.0,9.71,0.0
16.41,cloudy,0.73,6.685,Overcast,16.41,1020.3,0.52,0.88,1420578000,176.0,0.0,9.34,0.0
15.67,cloudy,0.76,6.247,Overcast,15.67,1019.9,0.26,0.88,1420581600,174.0,0.0,9.31,0.0
15.22,cloudy,0.8,5.737,Overcast,15.22,1019.3,0.16,1.0,1420585200,123.0,0.0,10.02,0.0
13.98,partly-cloudy-night,0.81,5.589,Mostly Cloudy,13.98,1018.9,0.2,0.82,1420588800,102.0,0.0005,9.18,0.04
11.28,partly-cloudy-night,0.81,9.27,Partly Cloudy,11.28,1018.4,0.18,0.36,1420592400,177.0,0.0,6.65,0.0
9.43,clear-night,0.82,8.999,Clear,9.43,1018.0,0.23,0.24,1420596000,194.0,0.0,4.97,0.0
8.71,partly-cloudy-night,0.82,9.245,Partly Cloudy,8.71,1017.9,0.28,0.58,1420599600,239.0,0.0,4.33,0.0
8.02,clear-night,0.81,8.663,Clear,8.02,1017.1,0.34,0.0,1420603200,214.0,0.0,3.46,0.0
6.64,clear-night,0.81,9.208,Clear,6.64,1015.9,0.3,0.26,1420606800,257.0,0.0,1.99,0.0
5.44,clear-night,0.81,8.216,Clear,5.44,1014.4,0.2,0.1,1420610400,230.0,0.0,0.75,0.0
6.11,partly-cloudy-night,0.82,8.729,Partly Cloudy,6.11,1014.4,0.44,0.48,1420614000,250.0,0.0,1.75,0.0
7.39,partly-cloudy-night,0.83,8.735,Partly Cloudy,7.39,1014.4,0.59,0.33,1420617600,232.0,0.0,3.19,0.0
8.26,partly-cloudy-night,0.83,9.007,Partly Cloudy,8.26,1013.5,0.27,0.52,1420621200,179.0,0.0,4.09,0.0
8.67,partly-cloudy-night,0.82,8.741,Partly Cloudy,8.67,1012.7,0.12,0.45,1420624800,178.0,0.0,4.34,0.0
8.89,partly-cloudy-night,0.82,8.992,Mostly Cloudy,8.89,1011.9,0.07,0.67,1420628400,184.0,0.0,4.54,0.0
8.08,partly-cloudy-night,0.83,8.978,Mostly Cloudy,8.08,1011.7,0.06,0.69,1420632000,238.0,0.0,3.94,0.0
8.46,partly-cloudy-day,0.84,8.695,Mostly Cloudy,8.46,1011.7,0.27,0.73,1420635600,188.0,0.0,4.54,0.0
11.85,clear-day,0.83,8.478,Clear,11.85,1011.4,0.67,0.21,1420639200,240.0,0.0,7.64,0.0
17.03,clear-day,0.78,8.752,Clear,17.03,1011.0,1.56,0.0,1420642800,263.0,0.0,11.33,0.0
20.51,partly-cloudy-day,0.62,9.329,Partly Cloudy,14.67,1010.3,4.09,0.37,1420646400,274.0,0.0,9.63,0.0
21.48,partly-cloudy-day,0.56,9.317,Partly Cloudy,13.88,1009.8,5.81,0.37,1420650000,289.0,0.0,8.16,0.0
21.31,partly-cloudy-day,0.58,9.323,Mostly Cloudy,14.63,1009.7,4.9,0.75,1420653600,289.0,0.0,8.68,0.0
20.61,partly-cloudy-day,0.65,8.715,Mostly Cloudy,12.97,1010.6,5.69,0.75,1420657200,296.0,0.0,10.56,0.0
19.36,partly-cloudy-day,0.49,9.464,Partly Cloudy,10.59,1012.0,6.63,0.52,1420660800,289.0,0.0,3.16,0.0
16.95,clear-day,0.41,9.299,Clear,8.54,1013.1,5.77,0.23,1420664400,306.0,0.0,-2.5,0.0
12.61,clear-night,0.44,9.236,Clear,2.39,1015.3,6.73,0.31,1420668000,308.0,0.0,-5.07,0.0
8.93,clear-night,0.46,8.797,Clear,-1.49,1017.3,6.22,0.12,1420671600,303.0,0.0,-7.58,0.0
6.86,clear-night,0.48,9.223,Clear,-2.92,1019.0,5.35,0.04,1420675200,307.0,0.0,-8.9,0.0
5.37,clear-night,0.49,9.22,Clear,-5.39,1019.7,5.92,0.1,1420678800,306.0,0.0,-9.72,0.0
3.76,clear-night,0.48,9.214,Clear,-5.88,1020.8,4.84,0.0,1420682400,311.0,0.0,-11.39,0.0
2.78,clear-night,0.49,9.211,Clear,-7.9,1021.5,5.47,0.0,1420686000,314.0,0.0,-12.04,0.0
1.87,clear-night,0.5,9.209,Clear,-9.65,1022.1,6.0,0.0,1420689600,333.0,0.0,-12.53,0.0
0.88,clear-night,0.5,9.206,Clear,-8.8,1022.2,4.56,0.0,1420693200,327.0,0.0,-13.29,0.0
-0.33,clear-night,0.51,9.202,Clear,-10.57,1023.0,4.78,0.0,1420696800,313.0,0.0,-14.27,0.0
-1.16,clear-night,0.51,9.202,Clear,-11.43,1023.9,4.72,0.0,1420700400,330.0,0.0,-14.77,0.0
-1.65,clear-night,0.52,9.199,Clear,-14.7,1024.3,6.69,0.0,1420704000,309.0,0.0,-15.03,0.0
-2.34,clear-night,0.53,9.198,Clear,-10.41,1024.8,3.39,0.0,1420707600,324.0,0.0,-15.23,0.0
-3.62,clear-night,0.56,9.191,Clear,-11.39,1025.3,3.18,0.0,1420711200,298.0,0.0,-15.49,0.0
-3.85,clear-night,0.6,9.187,Clear,-3.85,1026.0,1.42,0.0,1420714800,287.0,0.0,-14.12,0.0
-3.68,clear-night,0.63,9.186,Clear,-3.68,1027.1,2.07,0.0,1420718400,290.0,0.0,-13.21,0.0
-3.17,clear-day,0.65,9.181,Clear,-3.17,1028.0,1.55,0.0,1420722000,280.0,0.0,-11.91,0.0
-0.2,clear-day,0.63,9.208,Clear,-7.74,1028.1,3.29,0.0,1420725600,256.0,0.0,-9.69,0.0
4.28,clear-day,0.59,9.232,Clear,-2.84,1027.8,3.39,0.0,1420729200,229.0,0.0,-7.01,0.0
7.7,clear-day,0.56,9.232,Clear,-0.16,1027.2,4.1,0.0,1420732800,226.0,0.0,-4.65,0.0
11.7,clear-day,0.52,9.239,Clear,4.73,1026.1,3.93,0.0,1420736400,218.0,0.0,-2.59,0.0
15.13,clear-day,0.49,9.266,Clear,7.83,1025.2,4.55,0.0,1420740000,227.0,0.0003,-0.51,0.01
17.6,clear-day,0.46,9.256,Clear,10.48,1025.1,4.73,0.0,1420743600,231.0,0.0,0.27,0.0
18.82,clear-day,0.45,9.255,Clear,11.36,1025.0,5.21,0.05,1420747200,241.0,0.0,0.96,0.0
18.59,clear-day,0.46,9.244,Clear,11.86,1025.3,4.55,0.0,1420750800,225.0,0.0,1.37,0.0
16.86,clear-night,0.5,9.238,Clear,16.86,1025.1,2.97,0.0,1420754400,214.0,0.0,1.3,0.0
15.27,clear-night,0.54,9.229,Clear,15.27,1024.7,1.28,0.0,1420758000,203.0,0.0,1.7,0.0
15.74,clear-night,0.55,9.235,Clear,15.74,1024.3,2.47,0.0,1420761600,213.0,0.0,2.35,0.0
15.48,clear-night,0.55,9.241,Clear,8.66,1024.6,4.24,0.0,1420765200,216.0,0.0,2.24,0.0
15.51,clear-night,0.56,9.238,Clear,8.73,1023.9,4.21,0.0,1420768800,213.0,0.0,2.61,0.0
14.63,clear-night,0.58,9.237,Clear,8.86,1023.3,3.46,0.0,1420772400,207.0,0.0,2.37,0.0
14.07,clear-night,0.61,9.234,Clear,14.07,1022.1,1.95,0.09,1420776000,207.0,0.0,2.96,0.0
14.12,clear-night,0.61,9.232,Clear,8.98,1021.5,3.06,0.21,1420779600,212.0,0.0,3.24,0.0
14.62,clear-night,0.61,9.242,Clear,8.17,1020.4,3.88,0.31,1420783200,214.0,0.0,3.61,0.0
14.8,partly-cloudy-night,0.57,9.238,Partly Cloudy,8.16,1019.2,4.03,0.35,1420786800,210.0,0.0,2.34,0.0
15.19,clear-night,0.55,9.239,Clear,8.89,1018.1,3.84,0.1,1420790400,210.0,0.0,1.89,0.0
15.48,cloudy,0.56,9.239,Overcast,8.04,1016.9,4.7,1.0,1420794000,192.0,0.0,2.63,0.0
16.2,cloudy,0.61,9.139,Overcast,8.83,1015.7,4.74,0.88,1420797600,228.0,0.0003,5.19,0.01
15.5,fog,0.79,0.945,Foggy,15.5,1014.9,2.48,0.88,1420801200,221.0,0.0003,10.21,0.05
16.57,fog,0.82,0.52,Foggy,11.06,1014.7,3.47,1.0,1420804800,233.0,0.0026,12.17,0.09
17.99,fog,0.85,0.498,Foggy,11.12,1014.7,4.58,1.0,1420808400,216.0,0.0021,14.19,0.07
19.55,fog,0.85,0.854,Foggy,11.46,1014.8,5.95,1.0,1420812000,223.0,0.0022,15.8,0.08
20.38,cloudy,0.83,6.171,Overcast,14.44,1014.8,4.16,1.0,1420815600,215.0,0.0013,16.08,0.04
22.07,cloudy,0.78,9.272,Overcast,16.66,1014.2,3.96,1.0,1420819200,225.0,0.0002,16.19,0.04
24.5,partly-cloudy-day,0.7,9.266,Partly Cloudy,17.41,1013.4,5.88,0.37,1420822800,231.0,0.0,16.01,0.0
26.33,partly-cloudy-day,0.61,9.273,Partly Cloudy,19.1,1012.9,6.45,0.53,1420826400,255.0,0.0,14.78,0.0
26.99,cloudy,0.58,9.273,Overcast,20.92,1013.4,5.28,0.88,1420830000,299.0,0.0011,14.23,0.09
27.25,cloudy,0.57,9.272,Overcast,21.6,1013.8,4.9,0.88,1420833600,253.0,0.0021,13.97,0.07
27.3,partly-cloudy-day,0.53,9.266,Mostly Cloudy,21.8,1014.6,4.76,0.69,1420837200,265.0,0.0007,12.52,0.07
25.61,partly-cloudy-night,0.53,9.255,Mostly Cloudy,21.19,1015.6,3.62,0.64,1420840800,262.0,0.0003,10.84,0.07
23.94,clear-night,0.54,8.66,Clear,23.94,1016.7,2.56,0.0,1420844400,285.0,0.0,9.84,0.0
21.28,clear-night,0.57,9.026,Clear,21.28,1017.9,1.36,0.0,1420848000,264.0,0.0,8.46,0.0
17.75,clear-night,0.65,9.23,Clear,17.75,1018.8,0.8,0.0,1420851600,249.0,0.0,7.81,0.0
15.65,clear-night,0.7,7.791,Clear,15.65,1018.9,0.62,0.0,1420855200,269.0,0.0005,7.48,0.1
13.85,clear-night,0.73,7.011,Clear,13.85,1019.4,0.64,0.0,1420858800,270.0,0.0004,6.94,0.09
12.1,partly-cloudy-night,0.75,7.702,Mostly Cloudy,12.1,1020.4,0.78,0.63,1420862400,264.0,0.0,5.78,0.0
11.16,partly-cloudy-night,0.75,8.034,Mostly Cloudy,11.16,1021.0,0.69,0.63,1420866000,269.0,0.0,4.91,0.0
10.1,cloudy,0.77,8.671,Overcast,10.1,1021.6,0.76,0.93,1420869600,267.0,0.0,4.19,0.0
9.44,clear-night,0.79,8.718,Clear,9.44,1022.3,0.97,0.28,1420873200,273.0,0.0,4.17,0.0
9.16,clear-night,0.78,7.386,Clear,9.16,1023.1,0.76,0.07,1420876800,288.0,0.0,3.6,0.0
8.33,clear-night,0.77,8.045,Clear,8.33,1023.4,0.84,0.16,1420880400,272.0,0.0,2.6,0.0
7.74,clear-night,0.78,8.044,Clear,7.74,1024.1,0.71,0.0,1420884000,270.0,0.0,2.24,0.0
6.47,clear-night,0.79,7.71,Clear,6.47,1024.8,0.77,0.0,1420887600,260.0,0.0,1.26,0.0
