"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20190715_20190729.csv"
"C","Report for: 07/15/2019 - 07/29/2019"
"C","Report generated: 06/18/2021 12:15:05 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","07/15/2019","01",14193.85
"D","07/15/2019","02",14010.24
"D","07/15/2019","03",13526.18
"D","07/15/2019","04",13183.49
"D","07/15/2019","05",13221.31
"D","07/15/2019","06",13671.39
"D","07/15/2019","07",14483.76
"D","07/15/2019","08",15065.99
"D","07/15/2019","09",15541.32
"D","07/15/2019","10",15630.35
"D","07/15/2019","11",16001.02
"D","07/15/2019","12",16381.2
"D","07/15/2019","13",16769.35
"D","07/15/2019","14",17262.15
"D","07/15/2019","15",17849.86
"D","07/15/2019","16",18508.77
"D","07/15/2019","17",19288.29
"D","07/15/2019","18",19865.96
"D","07/15/2019","19",19824.22
"D","07/15/2019","20",19180.4
"D","07/15/2019","21",18610.69
"D","07/15/2019","22",17657.5
"D","07/15/2019","23",15980.28
"D","07/15/2019","24",14276.16
"D","07/16/2019","01",13319.45
"D","07/16/2019","02",13012.74
"D","07/16/2019","03",12572.27
"D","07/16/2019","04",12390.46
"D","07/16/2019","05",12192.45
"D","07/16/2019","06",12513.57
"D","07/16/2019","07",13412.12
"D","07/16/2019","08",14355.79
"D","07/16/2019","09",15061.04
"D","07/16/2019","10",15638.55
"D","07/16/2019","11",16303.56
"D","07/16/2019","12",17037.06
"D","07/16/2019","13",17851.46
"D","07/16/2019","14",18703.52
"D","07/16/2019","15",19391.33
"D","07/16/2019","16",20017.41
"D","07/16/2019","17",20517.28
"D","07/16/2019","18",20862.96
"D","07/16/2019","19",20983.96
"D","07/16/2019","20",20609.95
"D","07/16/2019","21",20218.22
"D","07/16/2019","22",19444.09
"D","07/16/2019","23",17819.01
"D","07/16/2019","24",16189.37
"D","07/17/2019","01",15374.46
"D","07/17/2019","02",14992.44
"D","07/17/2019","03",14740.15
"D","07/17/2019","04",14752.69
"D","07/17/2019","05",14909.34
"D","07/17/2019","06",15575.92
"D","07/17/2019","07",16424.13
"D","07/17/2019","08",17454.36
"D","07/17/2019","09",18093.75
"D","07/17/2019","10",18370.88
"D","07/17/2019","11",19101.86
"D","07/17/2019","12",19848.26
"D","07/17/2019","13",20744.49
"D","07/17/2019","14",21624.42
"D","07/17/2019","15",22220.27
"D","07/17/2019","16",22495.76
"D","07/17/2019","17",22257.14
"D","07/17/2019","18",21813.66
"D","07/17/2019","19",21187.25
"D","07/17/2019","20",20642.04
"D","07/17/2019","21",20105.94
"D","07/17/2019","22",19154.01
"D","07/17/2019","23",17591.42
"D","07/17/2019","24",16082.33
"D","07/18/2019","01",15440.52
"D","07/18/2019","02",15223.31
"D","07/18/2019","03",15141.08
"D","07/18/2019","04",14972.51
"D","07/18/2019","05",15012.19
"D","07/18/2019","06",15318.32
"D","07/18/2019","07",16150.86
"D","07/18/2019","08",16857.61
"D","07/18/2019","09",16892.82
"D","07/18/2019","10",17021.95
"D","07/18/2019","11",17094.6
"D","07/18/2019","12",17173.32
"D","07/18/2019","13",17055.39
"D","07/18/2019","14",16980.39
"D","07/18/2019","15",16928.12
"D","07/18/2019","16",16772.67
"D","07/18/2019","17",17095.81
"D","07/18/2019","18",17190.06
"D","07/18/2019","19",17008.62
"D","07/18/2019","20",16693.82
"D","07/18/2019","21",16525.72
"D","07/18/2019","22",15955.12
"D","07/18/2019","23",14692.74
"D","07/18/2019","24",13432.3
"D","07/19/2019","01",12550.58
"D","07/19/2019","02",12560.98
"D","07/19/2019","03",12286.6
"D","07/19/2019","04",11849.3
"D","07/19/2019","05",11984.05
"D","07/19/2019","06",12211.6
"D","07/19/2019","07",13302.21
"D","07/19/2019","08",14462.73
"D","07/19/2019","09",15177.64
"D","07/19/2019","10",15612.12
"D","07/19/2019","11",16148.86
"D","07/19/2019","12",17010.03
"D","07/19/2019","13",17969.97
"D","07/19/2019","14",19142.89
"D","07/19/2019","15",20327.45
"D","07/19/2019","16",21278.43
"D","07/19/2019","17",21913.77
"D","07/19/2019","18",22431.1
"D","07/19/2019","19",22484.23
"D","07/19/2019","20",22052.45
"D","07/19/2019","21",21628.22
"D","07/19/2019","22",20911.27
"D","07/19/2019","23",19481.55
"D","07/19/2019","24",17980.44
"D","07/20/2019","01",16918.84
"D","07/20/2019","02",16793.52
"D","07/20/2019","03",16347.31
"D","07/20/2019","04",16141.65
"D","07/20/2019","05",15957.35
"D","07/20/2019","06",15968.41
"D","07/20/2019","07",16014.25
"D","07/20/2019","08",16653.1
"D","07/20/2019","09",18125.71
"D","07/20/2019","10",19234.95
"D","07/20/2019","11",20327.65
"D","07/20/2019","12",21316.13
"D","07/20/2019","13",21969.93
"D","07/20/2019","14",22363.07
"D","07/20/2019","15",22686.29
"D","07/20/2019","16",22982.45
"D","07/20/2019","17",23416.29
"D","07/20/2019","18",23783.06
"D","07/20/2019","19",23865.17
"D","07/20/2019","20",23524.66
"D","07/20/2019","21",23176.59
"D","07/20/2019","22",22428.79
"D","07/20/2019","23",21010.77
"D","07/20/2019","24",19427.58
"D","07/21/2019","01",18352.2
"D","07/21/2019","02",17515.85
"D","07/21/2019","03",17302.14
"D","07/21/2019","04",17197.81
"D","07/21/2019","05",16886.14
"D","07/21/2019","06",16713.21
"D","07/21/2019","07",16958.72
"D","07/21/2019","08",17499.13
"D","07/21/2019","09",18289.86
"D","07/21/2019","10",19163.88
"D","07/21/2019","11",19700.19
"D","07/21/2019","12",20215.79
"D","07/21/2019","13",20878.42
"D","07/21/2019","14",21570.59
"D","07/21/2019","15",22153.84
"D","07/21/2019","16",22626.77
"D","07/21/2019","17",23257.96
"D","07/21/2019","18",23733.96
"D","07/21/2019","19",23815.34
"D","07/21/2019","20",23284.44
"D","07/21/2019","21",22726.12
"D","07/21/2019","22",21742.06
"D","07/21/2019","23",19972.06
"D","07/21/2019","24",18188.28
"D","07/22/2019","01",16787.51
"D","07/22/2019","02",16051.78
"D","07/22/2019","03",15717.92
"D","07/22/2019","04",15695.99
"D","07/22/2019","05",15681.45
"D","07/22/2019","06",16034.34
"D","07/22/2019","07",16525.44
"D","07/22/2019","08",17193.18
"D","07/22/2019","09",18002.26
"D","07/22/2019","10",18610.27
"D","07/22/2019","11",18925.14
"D","07/22/2019","12",19668.52
"D","07/22/2019","13",20059.0
"D","07/22/2019","14",20019.09
"D","07/22/2019","15",20015.81
"D","07/22/2019","16",19833.21
"D","07/22/2019","17",19547.88
"D","07/22/2019","18",19306.18
"D","07/22/2019","19",18805.15
"D","07/22/2019","20",18227.83
"D","07/22/2019","21",17636.02
"D","07/22/2019","22",16812.09
"D","07/22/2019","23",15495.16
"D","07/22/2019","24",14006.08
"D","07/23/2019","01",13284.07
"D","07/23/2019","02",12636.91
"D","07/23/2019","03",12482.03
"D","07/23/2019","04",12490.12
"D","07/23/2019","05",12452.02
"D","07/23/2019","06",13055.77
"D","07/23/2019","07",13860.8
"D","07/23/2019","08",14632.25
"D","07/23/2019","09",15242.16
"D","07/23/2019","10",15509.29
"D","07/23/2019","11",15611.72
"D","07/23/2019","12",15597.37
"D","07/23/2019","13",15063.62
"D","07/23/2019","14",15076.06
"D","07/23/2019","15",14940.11
"D","07/23/2019","16",15065.9
"D","07/23/2019","17",15258.3
"D","07/23/2019","18",15567.47
"D","07/23/2019","19",15646.98
"D","07/23/2019","20",15593.56
"D","07/23/2019","21",15581.9
"D","07/23/2019","22",14985.85
"D","07/23/2019","23",13815.86
"D","07/23/2019","24",12685.44
"D","07/24/2019","01",12203.63
"D","07/24/2019","02",11911.16
"D","07/24/2019","03",11675.74
