"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20190131_20190214.csv"
"C","Report for: 01/31/2019 - 02/14/2019"
"C","Report generated: 06/18/2021 12:13:14 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","01/31/2019","01",14936.67
"D","01/31/2019","02",15067.88
"D","01/31/2019","03",15009.87
"D","01/31/2019","04",14757.96
"D","01/31/2019","05",14957.14
"D","01/31/2019","06",15756.27
"D","01/31/2019","07",17447.65
"D","01/31/2019","08",18514.06
"D","01/31/2019","09",18559.29
"D","01/31/2019","10",18126.87
"D","01/31/2019","11",17707.06
"D","01/31/2019","12",17372.8
"D","01/31/2019","13",17064.01
"D","01/31/2019","14",16927.83
"D","01/31/2019","15",16940.29
"D","01/31/2019","16",17365.69
"D","01/31/2019","17",18237.9
"D","01/31/2019","18",19378.84
"D","01/31/2019","19",19650.94
"D","01/31/2019","20",19351.33
"D","01/31/2019","21",18776.36
"D","01/31/2019","22",17854.52
"D","01/31/2019","23",16629.72
"D","01/31/2019","24",15562.19
"D","02/01/2019","01",14931.48
"D","02/01/2019","02",14616.98
"D","02/01/2019","03",14739.54
"D","02/01/2019","04",14777.21
"D","02/01/2019","05",14986.69
"D","02/01/2019","06",15807.76
"D","02/01/2019","07",17450.88
"D","02/01/2019","08",18337.81
"D","02/01/2019","09",18128.94
"D","02/01/2019","10",17650.27
"D","02/01/2019","11",17312.07
"D","02/01/2019","12",16954.42
"D","02/01/2019","13",16626.08
"D","02/01/2019","14",16684.16
"D","02/01/2019","15",16693.14
"D","02/01/2019","16",16986.89
"D","02/01/2019","17",17415.96
"D","02/01/2019","18",18393.93
"D","02/01/2019","19",18496.67
"D","02/01/2019","20",18222.37
"D","02/01/2019","21",17753.6
"D","02/01/2019","22",17079.62
"D","02/01/2019","23",16168.0
"D","02/01/2019","24",15231.72
"D","02/02/2019","01",14577.5
"D","02/02/2019","02",14198.37
"D","02/02/2019","03",14028.96
"D","02/02/2019","04",13993.64
"D","02/02/2019","05",14114.74
"D","02/02/2019","06",14532.43
"D","02/02/2019","07",15275.54
"D","02/02/2019","08",15976.26
"D","02/02/2019","09",16374.03
"D","02/02/2019","10",16247.29
"D","02/02/2019","11",15853.78
"D","02/02/2019","12",16022.8
"D","02/02/2019","13",15903.04
"D","02/02/2019","14",15675.08
"D","02/02/2019","15",15670.87
"D","02/02/2019","16",15753.62
"D","02/02/2019","17",16298.65
"D","02/02/2019","18",17054.06
"D","02/02/2019","19",16997.34
"D","02/02/2019","20",16502.4
"D","02/02/2019","21",15909.17
"D","02/02/2019","22",15121.63
"D","02/02/2019","23",14222.24
"D","02/02/2019","24",13338.5
"D","02/03/2019","01",12992.18
"D","02/03/2019","02",12691.73
"D","02/03/2019","03",12718.14
"D","02/03/2019","04",12657.6
"D","02/03/2019","05",12879.44
"D","02/03/2019","06",12956.58
"D","02/03/2019","07",13047.71
"D","02/03/2019","08",13663.38
"D","02/03/2019","09",14415.64
"D","02/03/2019","10",14719.41
"D","02/03/2019","11",14930.44
"D","02/03/2019","12",15028.53
"D","02/03/2019","13",14965.31
"D","02/03/2019","14",14976.06
"D","02/03/2019","15",14608.22
"D","02/03/2019","16",14809.11
"D","02/03/2019","17",15610.3
"D","02/03/2019","18",16475.92
"D","02/03/2019","19",16011.43
"D","02/03/2019","20",15256.54
"D","02/03/2019","21",14889.36
"D","02/03/2019","22",14179.04
"D","02/03/2019","23",13520.35
"D","02/03/2019","24",12878.81
"D","02/04/2019","01",12197.37
"D","02/04/2019","02",12130.82
"D","02/04/2019","03",11829.86
"D","02/04/2019","04",11753.8
"D","02/04/2019","05",12119.99
"D","02/04/2019","06",12841.18
"D","02/04/2019","07",14229.06
"D","02/04/2019","08",15019.71
"D","02/04/2019","09",14759.17
"D","02/04/2019","10",14111.7
"D","02/04/2019","11",13589.77
"D","02/04/2019","12",13426.56
"D","02/04/2019","13",13161.67
"D","02/04/2019","14",13431.96
"D","02/04/2019","15",13354.79
"D","02/04/2019","16",13690.23
"D","02/04/2019","17",14420.3
"D","02/04/2019","18",15566.96
"D","02/04/2019","19",15875.92
"D","02/04/2019","20",15490.08
"D","02/04/2019","21",14827.35
"D","02/04/2019","22",13883.04
"D","02/04/2019","23",12865.47
"D","02/04/2019","24",12014.48
"D","02/05/2019","01",11672.52
"D","02/05/2019","02",11793.39
"D","02/05/2019","03",11771.81
"D","02/05/2019","04",11779.41
"D","02/05/2019","05",11881.9
"D","02/05/2019","06",12844.21
"D","02/05/2019","07",13781.86
"D","02/05/2019","08",14625.22
"D","02/05/2019","09",14518.96
"D","02/05/2019","10",14224.55
"D","02/05/2019","11",13669.24
"D","02/05/2019","12",13038.28
"D","02/05/2019","13",12757.5
"D","02/05/2019","14",12469.14
"D","02/05/2019","15",12637.64
"D","02/05/2019","16",13410.77
"D","02/05/2019","17",14032.15
"D","02/05/2019","18",15167.68
"D","02/05/2019","19",15465.83
"D","02/05/2019","20",15134.71
"D","02/05/2019","21",14633.21
"D","02/05/2019","22",13651.94
"D","02/05/2019","23",12814.91
"D","02/05/2019","24",11873.37
"D","02/06/2019","01",11276.18
"D","02/06/2019","02",10983.0
"D","02/06/2019","03",10865.7
"D","02/06/2019","04",10966.65
"D","02/06/2019","05",11166.1
"D","02/06/2019","06",12268.5
"D","02/06/2019","07",14048.28
"D","02/06/2019","08",14951.8
"D","02/06/2019","09",14422.22
"D","02/06/2019","10",13695.82
"D","02/06/2019","11",13205.71
"D","02/06/2019","12",12925.18
"D","02/06/2019","13",12844.16
"D","02/06/2019","14",13237.42
"D","02/06/2019","15",13727.55
"D","02/06/2019","16",14301.61
"D","02/06/2019","17",15176.74
"D","02/06/2019","18",16351.93
"D","02/06/2019","19",16487.27
"D","02/06/2019","20",16073.72
"D","02/06/2019","21",15479.55
"D","02/06/2019","22",14522.91
"D","02/06/2019","23",13305.2
"D","02/06/2019","24",12272.61
"D","02/07/2019","01",11693.02
"D","02/07/2019","02",11572.41
"D","02/07/2019","03",11572.24
"D","02/07/2019","04",11330.37
"D","02/07/2019","05",11386.47
"D","02/07/2019","06",12364.1
"D","02/07/2019","07",14078.36
"D","02/07/2019","08",15056.98
"D","02/07/2019","09",15198.72
"D","02/07/2019","10",15226.3
"D","02/07/2019","11",15256.43
"D","02/07/2019","12",15227.6
"D","02/07/2019","13",15031.96
"D","02/07/2019","14",14915.95
"D","02/07/2019","15",15138.47
"D","02/07/2019","16",15361.89
"D","02/07/2019","17",15624.34
"D","02/07/2019","18",16380.7
"D","02/07/2019","19",16366.23
"D","02/07/2019","20",15937.21
"D","02/07/2019","21",15311.62
"D","02/07/2019","22",14379.18
"D","02/07/2019","23",13159.5
"D","02/07/2019","24",12129.18
"D","02/08/2019","01",11743.23
"D","02/08/2019","02",11840.15
"D","02/08/2019","03",11886.52
"D","02/08/2019","04",11901.57
"D","02/08/2019","05",12138.96
"D","02/08/2019","06",12413.34
"D","02/08/2019","07",13809.07
"D","02/08/2019","08",14780.19
"D","02/08/2019","09",15083.6
"D","02/08/2019","10",15255.9
"D","02/08/2019","11",15235.98
"D","02/08/2019","12",14977.63
"D","02/08/2019","13",14104.5
"D","02/08/2019","14",13878.85
"D","02/08/2019","15",13840.68
"D","02/08/2019","16",14009.39
"D","02/08/2019","17",14604.38
"D","02/08/2019","18",15367.03
"D","02/08/2019","19",15668.91
"D","02/08/2019","20",15385.04
"D","02/08/2019","21",15010.42
"D","02/08/2019","22",14430.79
"D","02/08/2019","23",13603.09
"D","02/08/2019","24",12999.66
"D","02/09/2019","01",12617.65
"D","02/09/2019","02",12654.74
"D","02/09/2019","03",12807.74
"D","02/09/2019","04",12841.29
"D","02/09/2019","05",12951.37
"D","02/09/2019","06",13295.41
"D","02/09/2019","07",13896.6
"D","02/09/2019","08",14000.06
"D","02/09/2019","09",14118.02
"D","02/09/2019","10",13827.0
