"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20190302_20190316.csv"
"C","Report for: 03/02/2019 - 03/16/2019"
"C","Report generated: 06/18/2021 12:13:37 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","03/02/2019","01",12423.76
"D","03/02/2019","02",12076.4
"D","03/02/2019","03",12062.41
"D","03/02/2019","04",11995.42
"D","03/02/2019","05",12089.23
"D","03/02/2019","06",12456.5
"D","03/02/2019","07",12759.34
"D","03/02/2019","08",13394.82
"D","03/02/2019","09",14225.15
"D","03/02/2019","10",14738.76
"D","03/02/2019","11",14890.12
"D","03/02/2019","12",14880.54
"D","03/02/2019","13",14722.62
"D","03/02/2019","14",14751.44
"D","03/02/2019","15",14686.65
"D","03/02/2019","16",14697.06
"D","03/02/2019","17",14944.96
"D","03/02/2019","18",15329.36
"D","03/02/2019","19",15656.03
"D","03/02/2019","20",15200.45
"D","03/02/2019","21",14638.6
"D","03/02/2019","22",13980.13
"D","03/02/2019","23",13174.76
"D","03/02/2019","24",12417.9
"D","03/03/2019","01",12031.93
"D","03/03/2019","02",11897.75
"D","03/03/2019","03",11956.22
"D","03/03/2019","04",11915.22
"D","03/03/2019","05",12016.03
"D","03/03/2019","06",11908.88
"D","03/03/2019","07",12295.14
"D","03/03/2019","08",12469.01
"D","03/03/2019","09",12674.84
"D","03/03/2019","10",12639.02
"D","03/03/2019","11",12757.64
"D","03/03/2019","12",12988.46
"D","03/03/2019","13",12773.54
"D","03/03/2019","14",12668.87
"D","03/03/2019","15",12867.53
"D","03/03/2019","16",13277.48
"D","03/03/2019","17",13821.66
"D","03/03/2019","18",14980.31
"D","03/03/2019","19",15481.47
"D","03/03/2019","20",15111.86
"D","03/03/2019","21",14533.68
"D","03/03/2019","22",13761.84
"D","03/03/2019","23",12869.76
"D","03/03/2019","24",12053.15
"D","03/04/2019","01",11739.6
"D","03/04/2019","02",11856.16
"D","03/04/2019","03",11877.5
"D","03/04/2019","04",12277.6
"D","03/04/2019","05",12790.77
"D","03/04/2019","06",13332.55
"D","03/04/2019","07",13972.15
"D","03/04/2019","08",14425.12
"D","03/04/2019","09",15039.6
"D","03/04/2019","10",15406.49
"D","03/04/2019","11",15288.33
"D","03/04/2019","12",15174.66
"D","03/04/2019","13",15044.48
"D","03/04/2019","14",15082.36
"D","03/04/2019","15",15143.79
"D","03/04/2019","16",15197.39
"D","03/04/2019","17",15461.27
"D","03/04/2019","18",16170.58
"D","03/04/2019","19",16826.31
"D","03/04/2019","20",16466.17
"D","03/04/2019","21",15857.91
"D","03/04/2019","22",14932.33
"D","03/04/2019","23",14053.29
"D","03/04/2019","24",13216.81
"D","03/05/2019","01",12724.76
"D","03/05/2019","02",12928.54
"D","03/05/2019","03",12966.44
"D","03/05/2019","04",13072.55
"D","03/05/2019","05",13128.49
"D","03/05/2019","06",13825.1
"D","03/05/2019","07",15470.05
"D","03/05/2019","08",16019.28
"D","03/05/2019","09",15603.5
"D","03/05/2019","10",15173.52
"D","03/05/2019","11",14891.64
"D","03/05/2019","12",14598.28
"D","03/05/2019","13",14312.77
"D","03/05/2019","14",14175.74
"D","03/05/2019","15",14112.65
"D","03/05/2019","16",14412.35
"D","03/05/2019","17",15170.71
"D","03/05/2019","18",16291.95
"D","03/05/2019","19",17150.0
"D","03/05/2019","20",16910.99
"D","03/05/2019","21",16371.56
"D","03/05/2019","22",15453.02
"D","03/05/2019","23",14304.6
"D","03/05/2019","24",13557.39
"D","03/06/2019","01",12948.09
"D","03/06/2019","02",12678.32
"D","03/06/2019","03",12587.91
"D","03/06/2019","04",12681.67
"D","03/06/2019","05",13127.02
"D","03/06/2019","06",14229.36
"D","03/06/2019","07",15792.74
"D","03/06/2019","08",16069.78
"D","03/06/2019","09",15776.21
"D","03/06/2019","10",15450.65
"D","03/06/2019","11",15272.95
"D","03/06/2019","12",15232.67
"D","03/06/2019","13",15190.61
"D","03/06/2019","14",15080.6
"D","03/06/2019","15",15159.71
"D","03/06/2019","16",15486.28
"D","03/06/2019","17",16086.92
"D","03/06/2019","18",17038.45
"D","03/06/2019","19",17751.94
"D","03/06/2019","20",17507.53
"D","03/06/2019","21",17038.43
"D","03/06/2019","22",16145.07
"D","03/06/2019","23",14989.68
"D","03/06/2019","24",14058.96
"D","03/07/2019","01",13999.52
"D","03/07/2019","02",13736.74
"D","03/07/2019","03",13655.56
"D","03/07/2019","04",13772.69
"D","03/07/2019","05",14167.84
"D","03/07/2019","06",14792.95
"D","03/07/2019","07",16334.7
"D","03/07/2019","08",16907.01
"D","03/07/2019","09",16453.68
"D","03/07/2019","10",15810.46
"D","03/07/2019","11",15424.78
"D","03/07/2019","12",15164.37
"D","03/07/2019","13",15063.94
"D","03/07/2019","14",15319.65
"D","03/07/2019","15",15390.5
"D","03/07/2019","16",15671.75
"D","03/07/2019","17",16032.5
"D","03/07/2019","18",16901.53
"D","03/07/2019","19",17561.57
"D","03/07/2019","20",17328.63
"D","03/07/2019","21",16868.15
"D","03/07/2019","22",15993.05
"D","03/07/2019","23",14952.22
"D","03/07/2019","24",14263.13
"D","03/08/2019","01",13785.25
"D","03/08/2019","02",13479.27
"D","03/08/2019","03",13428.75
"D","03/08/2019","04",13525.96
"D","03/08/2019","05",13587.29
"D","03/08/2019","06",14433.23
"D","03/08/2019","07",15965.45
"D","03/08/2019","08",16394.6
"D","03/08/2019","09",15822.16
"D","03/08/2019","10",15189.93
"D","03/08/2019","11",14781.96
"D","03/08/2019","12",14640.28
"D","03/08/2019","13",14422.19
"D","03/08/2019","14",14558.33
"D","03/08/2019","15",14582.18
"D","03/08/2019","16",15057.08
"D","03/08/2019","17",14980.15
"D","03/08/2019","18",15688.69
"D","03/08/2019","19",16360.99
"D","03/08/2019","20",16076.54
"D","03/08/2019","21",15575.52
"D","03/08/2019","22",14896.77
"D","03/08/2019","23",14244.82
"D","03/08/2019","24",13347.09
"D","03/09/2019","01",12740.0
"D","03/09/2019","02",12600.89
"D","03/09/2019","03",12779.79
"D","03/09/2019","04",12808.95
"D","03/09/2019","05",12875.53
"D","03/09/2019","06",12700.19
"D","03/09/2019","07",13249.9
"D","03/09/2019","08",13503.51
"D","03/09/2019","09",13410.85
"D","03/09/2019","10",13152.35
"D","03/09/2019","11",13195.73
"D","03/09/2019","12",13256.62
"D","03/09/2019","13",12998.47
"D","03/09/2019","14",12836.99
"D","03/09/2019","15",12760.83
"D","03/09/2019","16",13060.45
"D","03/09/2019","17",13179.99
"D","03/09/2019","18",13883.62
