"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20190317_20190331.csv"
"C","Report for: 03/17/2019 - 03/31/2019"
"C","Report generated: 06/18/2021 12:13:47 EDT"
"H","Date","Hour Ending","Total Load"
"D","03/27/2019","22",14399.72
"D","03/27/2019","23",12798.12
"D","03/27/2019","24",11766.6
"D","03/28/2019","01",11766.69
"D","03/28/2019","02",11947.77
"D","03/28/2019","03",11854.95
"D","03/28/2019","04",11881.4
"D","03/28/2019","05",12247.11
"D","03/28/2019","06",12671.67
"D","03/28/2019","07",13929.61
"D","03/28/2019","08",14554.65
"D","03/28/2019","09",13884.37
"D","03/28/2019","10",12988.95
"D","03/28/2019","11",12342.05
"D","03/28/2019","12",11963.39
"D","03/28/2019","13",11869.68
"D","03/28/2019","14",11737.64
"D","03/28/2019","15",11631.42
"D","03/28/2019","16",11894.89
"D","03/28/2019","17",12538.25
"D","03/28/2019","18",13235.95
"D","03/28/2019","19",13966.64
"D","03/28/2019","20",14596.88
"D","03/28/2019","21",14308.28
"D","03/28/2019","22",13426.63
"D","03/28/2019","23",12272.79
"D","03/28/2019","24",11193.91
"D","03/29/2019","01",10499.53
"D","03/29/2019","02",10390.51
"D","03/29/2019","03",10211.81
"D","03/29/2019","04",10185.91
"D","03/29/2019","05",10466.42
"D","03/29/2019","06",11142.89
"D","03/29/2019","07",12762.91
"D","03/29/2019","08",13667.77
"D","03/29/2019","09",13832.18
"D","03/29/2019","10",13858.64
"D","03/29/2019","11",13883.19
"D","03/29/2019","12",13761.15
"D","03/29/2019","13",13422.2
"D","03/29/2019","14",13409.18
"D","03/29/2019","15",13278.26
"D","03/29/2019","16",13149.32
"D","03/29/2019","17",13168.0
"D","03/29/2019","18",13414.87
"D","03/29/2019","19",13551.77
"D","03/29/2019","20",13823.94
"D","03/29/2019","21",13503.67
"D","03/29/2019","22",12824.76
"D","03/29/2019","23",11895.36
"D","03/29/2019","24",10971.1
"D","03/30/2019","01",10550.06
"D","03/30/2019","02",10446.9
"D","03/30/2019","03",10237.92
"D","03/30/2019","04",10152.36
"D","03/30/2019","05",10225.82
"D","03/30/2019","06",10591.3
"D","03/30/2019","07",10994.54
"D","03/30/2019","08",11711.21
"D","03/30/2019","09",12032.71
"D","03/30/2019","10",12087.06
"D","03/30/2019","11",11705.6
"D","03/30/2019","12",11128.27
"D","03/30/2019","13",10806.73
"D","03/30/2019","14",10775.66
"D","03/30/2019","15",10561.48
"D","03/30/2019","16",10721.24
"D","03/30/2019","17",11160.46
"D","03/30/2019","18",11569.58
"D","03/30/2019","19",12116.08
"D","03/30/2019","20",12581.98
"D","03/30/2019","21",12425.78
"D","03/30/2019","22",11866.67
"D","03/30/2019","23",11102.33
"D","03/30/2019","24",10541.09
"D","03/31/2019","01",9984.22
"D","03/31/2019","02",9741.21
"D","03/31/2019","03",9629.99
"D","03/31/2019","04",9684.74
"D","03/31/2019","05",9716.14
"D","03/31/2019","06",9672.88
"D","03/31/2019","07",10092.82
"D","03/31/2019","08",10531.54
"D","03/31/2019","09",10934.7
"D","03/31/2019","10",10766.49
"D","03/31/2019","11",11091.92
"D","03/31/2019","12",11861.94
"D","03/31/2019","13",12336.86
"D","03/31/2019","14",12378.77
"D","03/31/2019","15",12326.72
"D","03/31/2019","16",12687.09
"D","03/31/2019","17",12907.61
"D","03/31/2019","18",13247.54
"D","03/31/2019","19",13357.86
"D","03/31/2019","20",13581.75
"D","03/31/2019","21",13307.81
"D","03/31/2019","22",12512.96
"D","03/31/2019","23",11719.94
"D","03/31/2019","24",11163.79
"T","360 lines"
