"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20191226_20191231.csv"
"C","Report for: 12/26/2019 - 12/31/2019"
"C","Report generated: 06/18/2021 12:16:55 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","12/26/2019","01",11336.54
"D","12/26/2019","02",10979.34
"D","12/26/2019","03",10931.06
"D","12/26/2019","04",11102.47
"D","12/26/2019","05",11161.93
"D","12/26/2019","06",11906.35
"D","12/26/2019","07",13003.37
"D","12/26/2019","08",13908.96
"D","12/26/2019","09",14375.27
"D","12/26/2019","10",14359.65
"D","12/26/2019","11",14398.03
"D","12/26/2019","12",14477.16
"D","12/26/2019","13",14572.55
"D","12/26/2019","14",14657.4
"D","12/26/2019","15",14816.22
"D","12/26/2019","16",15100.22
"D","12/26/2019","17",16100.57
"D","12/26/2019","18",16718.74
"D","12/26/2019","19",16464.05
"D","12/26/2019","20",15996.42
"D","12/26/2019","21",15419.25
"D","12/26/2019","22",14551.3
"D","12/26/2019","23",13464.98
"D","12/26/2019","24",12443.16
"D","12/27/2019","01",11675.42
"D","12/27/2019","02",11494.3
"D","12/27/2019","03",11541.56
"D","12/27/2019","04",11498.84
"D","12/27/2019","05",11506.91
"D","12/27/2019","06",11975.64
"D","12/27/2019","07",12956.54
"D","12/27/2019","08",13913.32
"D","12/27/2019","09",14567.06
"D","12/27/2019","10",14937.01
"D","12/27/2019","11",15077.36
"D","12/27/2019","12",15008.93
"D","12/27/2019","13",14795.68
"D","12/27/2019","14",14694.79
"D","12/27/2019","15",14644.88
"D","12/27/2019","16",14739.04
"D","12/27/2019","17",15390.7
"D","12/27/2019","18",15753.75
"D","12/27/2019","19",15393.2
"D","12/27/2019","20",14901.85
"D","12/27/2019","21",14359.46
"D","12/27/2019","22",13643.22
"D","12/27/2019","23",12889.89
"D","12/27/2019","24",12208.85
"D","12/28/2019","01",11575.92
"D","12/28/2019","02",11119.69
"D","12/28/2019","03",10888.83
"D","12/28/2019","04",10823.25
"D","12/28/2019","05",11189.04
"D","12/28/2019","06",11618.47
"D","12/28/2019","07",12250.81
"D","12/28/2019","08",12724.64
"D","12/28/2019","09",12833.08
"D","12/28/2019","10",12653.75
"D","12/28/2019","11",12357.12
"D","12/28/2019","12",12092.57
"D","12/28/2019","13",11896.14
"D","12/28/2019","14",11913.39
"D","12/28/2019","15",12229.29
"D","12/28/2019","16",12882.57
"D","12/28/2019","17",14080.5
"D","12/28/2019","18",14900.58
"D","12/28/2019","19",14795.62
"D","12/28/2019","20",14489.7
"D","12/28/2019","21",14151.05
"D","12/28/2019","22",13619.2
"D","12/28/2019","23",12865.56
"D","12/28/2019","24",12055.4
"D","12/29/2019","01",11369.56
"D","12/29/2019","02",10940.66
"D","12/29/2019","03",10920.54
"D","12/29/2019","04",10917.9
"D","12/29/2019","05",10788.89
"D","12/29/2019","06",11062.39
"D","12/29/2019","07",11606.89
"D","12/29/2019","08",12147.47
"D","12/29/2019","09",12488.48
"D","12/29/2019","10",12610.79
"D","12/29/2019","11",12392.21
"D","12/29/2019","12",12286.63
"D","12/29/2019","13",12476.91
"D","12/29/2019","14",12514.65
"D","12/29/2019","15",13072.53
"D","12/29/2019","16",13598.95
"D","12/29/2019","17",14801.69
"D","12/29/2019","18",15468.04
"D","12/29/2019","19",15290.55
"D","12/29/2019","20",14847.13
"D","12/29/2019","21",14328.33
"D","12/29/2019","22",13583.69
"D","12/29/2019","23",12712.05
"D","12/29/2019","24",12047.79
"D","12/30/2019","01",11622.17
"D","12/30/2019","02",11583.44
"D","12/30/2019","03",11430.39
"D","12/30/2019","04",11467.01
"D","12/30/2019","05",11783.88
"D","12/30/2019","06",11955.41
"D","12/30/2019","07",12968.69
"D","12/30/2019","08",14006.37
"D","12/30/2019","09",14743.68
"D","12/30/2019","10",15331.68
"D","12/30/2019","11",15772.1
"D","12/30/2019","12",16076.13
"D","12/30/2019","13",16168.4
"D","12/30/2019","14",16163.32
"D","12/30/2019","15",16056.62
"D","12/30/2019","16",16049.38
"D","12/30/2019","17",16703.53
"D","12/30/2019","18",17198.98
"D","12/30/2019","19",16868.49
"D","12/30/2019","20",16271.61
"D","12/30/2019","21",15577.66
"D","12/30/2019","22",14652.99
"D","12/30/2019","23",13543.11
"D","12/30/2019","24",12761.86
"D","12/31/2019","01",12131.34
"D","12/31/2019","02",11563.88
"D","12/31/2019","03",11309.7
"D","12/31/2019","04",11344.62
"D","12/31/2019","05",11635.48
"D","12/31/2019","06",12135.3
"D","12/31/2019","07",12898.94
"D","12/31/2019","08",13701.87
"D","12/31/2019","09",14253.88
"D","12/31/2019","10",14549.59
"D","12/31/2019","11",14750.85
"D","12/31/2019","12",14877.08
"D","12/31/2019","13",14891.5
"D","12/31/2019","14",14945.45
"D","12/31/2019","15",14889.63
"D","12/31/2019","16",14942.76
"D","12/31/2019","17",15627.34
"D","12/31/2019","18",16127.9
"D","12/31/2019","19",15601.94
"D","12/31/2019","20",14809.68
"D","12/31/2019","21",14091.19
"D","12/31/2019","22",13408.0
"D","12/31/2019","23",12711.68
"D","12/31/2019","24",12055.95
"T","144 lines"
