"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20181126_20181210.csv"
"C","Report for: 11/26/2018 - 12/10/2018"
"C","Report generated: 06/18/2021 14:08:33 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","11/26/2018","01",11022.76
"D","11/26/2018","02",10566.17
"D","11/26/2018","03",10641.41
"D","11/26/2018","04",10789.25
"D","11/26/2018","05",11391.78
"D","11/26/2018","06",12153.59
"D","11/26/2018","07",13416.46
"D","11/26/2018","08",14471.83
"D","11/26/2018","09",14725.03
"D","11/26/2018","10",14822.4
"D","11/26/2018","11",14944.0
"D","11/26/2018","12",15009.57
"D","11/26/2018","13",15030.53
"D","11/26/2018","14",15049.82
"D","11/26/2018","15",15002.5
"D","11/26/2018","16",15314.28
"D","11/26/2018","17",16124.57
"D","11/26/2018","18",16650.04
"D","11/26/2018","19",16465.44
"D","11/26/2018","20",15978.5
"D","11/26/2018","21",15307.26
"D","11/26/2018","22",14299.32
"D","11/26/2018","23",13030.03
"D","11/26/2018","24",12233.75
"D","11/27/2018","01",12156.14
"D","11/27/2018","02",12100.1
"D","11/27/2018","03",11737.93
"D","11/27/2018","04",11687.78
"D","11/27/2018","05",12253.92
"D","11/27/2018","06",12872.23
"D","11/27/2018","07",13728.39
"D","11/27/2018","08",14458.93
"D","11/27/2018","09",14671.41
"D","11/27/2018","10",14668.83
"D","11/27/2018","11",14611.75
"D","11/27/2018","12",14539.15
"D","11/27/2018","13",14514.98
"D","11/27/2018","14",14646.34
"D","11/27/2018","15",14521.48
"D","11/27/2018","16",14902.22
"D","11/27/2018","17",15868.49
"D","11/27/2018","18",16662.58
"D","11/27/2018","19",16549.49
"D","11/27/2018","20",16134.0
"D","11/27/2018","21",15460.98
"D","11/27/2018","22",14608.67
"D","11/27/2018","23",13598.16
"D","11/27/2018","24",12706.05
"D","11/28/2018","01",12499.57
"D","11/28/2018","02",12121.57
"D","11/28/2018","03",11935.37
"D","11/28/2018","04",11944.23
"D","11/28/2018","05",12088.87
