"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20180401_20180415.csv"
"C","Report for: 04/01/2018 - 04/15/2018"
"C","Report generated: 06/18/2021 14:05:49 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","04/01/2018","01",10400.6
"D","04/01/2018","02",10344.84
"D","04/01/2018","03",10342.3
"D","04/01/2018","04",10279.96
"D","04/01/2018","05",10331.92
"D","04/01/2018","06",10303.71
"D","04/01/2018","07",10488.24
"D","04/01/2018","08",11145.55
"D","04/01/2018","09",11687.58
"D","04/01/2018","10",11897.09
"D","04/01/2018","11",11756.41
"D","04/01/2018","12",11546.25
"D","04/01/2018","13",11316.74
"D","04/01/2018","14",10917.85
"D","04/01/2018","15",10570.66
"D","04/01/2018","16",10538.82
"D","04/01/2018","17",10780.92
"D","04/01/2018","18",10983.4
"D","04/01/2018","19",11724.0
"D","04/01/2018","20",12797.76
"D","04/01/2018","21",13073.79
"D","04/01/2018","22",12518.64
"D","04/01/2018","23",11629.87
"D","04/01/2018","24",10756.89
"D","04/02/2018","01",10514.42
"D","04/02/2018","02",10520.16
"D","04/02/2018","03",10417.76
"D","04/02/2018","04",10472.32
"D","04/02/2018","05",10855.61
"D","04/02/2018","06",11987.08
"D","04/02/2018","07",13373.75
"D","04/02/2018","08",14422.57
"D","04/02/2018","09",14907.24
"D","04/02/2018","10",15191.4
"D","04/02/2018","11",15287.97
"D","04/02/2018","12",15087.19
"D","04/02/2018","13",14649.94
"D","04/02/2018","14",14212.95
"D","04/02/2018","15",13915.84
"D","04/02/2018","16",13853.2
"D","04/02/2018","17",13772.14
"D","04/02/2018","18",13927.39
"D","04/02/2018","19",14518.31
"D","04/02/2018","20",15191.7
"D","04/02/2018","21",15088.29
"D","04/02/2018","22",14184.7
"D","04/02/2018","23",12937.61
"D","04/02/2018","24",11838.67
"D","04/03/2018","01",11395.97
"D","04/03/2018","02",11344.87
"D","04/03/2018","03",11229.64
"D","04/03/2018","04",11270.96
"D","04/03/2018","05",11422.13
"D","04/03/2018","06",12176.28
"D","04/03/2018","07",13896.14
"D","04/03/2018","08",14684.94
"D","04/03/2018","09",14328.23
"D","04/03/2018","10",13751.03
"D","04/03/2018","11",13863.92
"D","04/03/2018","12",14087.22
