"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20181211_20181225.csv"
"C","Report for: 12/11/2018 - 12/25/2018"
"C","Report generated: 06/18/2021 14:08:44 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","12/11/2018","01",13495.11
"D","12/11/2018","02",13324.48
"D","12/11/2018","03",13207.9
"D","12/11/2018","04",13288.99
"D","12/11/2018","05",13731.94
"D","12/11/2018","06",14445.7
"D","12/11/2018","07",15991.52
"D","12/11/2018","08",16911.88
"D","12/11/2018","09",16517.36
"D","12/11/2018","10",15703.04
"D","12/11/2018","11",15247.36
"D","12/11/2018","12",14942.06
"D","12/11/2018","13",14766.61
"D","12/11/2018","14",14947.84
"D","12/11/2018","15",15388.58
"D","12/11/2018","16",16036.51
"D","12/11/2018","17",17203.68
"D","12/11/2018","18",17944.61
"D","12/11/2018","19",17880.39
"D","12/11/2018","20",17560.23
"D","12/11/2018","21",16930.57
"D","12/11/2018","22",15878.83
"D","12/11/2018","23",14795.59
"D","12/11/2018","24",14026.5
"D","12/12/2018","01",13309.65
"D","12/12/2018","02",13042.73
"D","12/12/2018","03",12941.11
"D","12/12/2018","04",13027.02
"D","12/12/2018","05",13388.44
"D","12/12/2018","06",14006.13
"D","12/12/2018","07",15547.07
"D","12/12/2018","08",16255.52
"D","12/12/2018","09",16046.98
"D","12/12/2018","10",15342.63
"D","12/12/2018","11",15021.22
"D","12/12/2018","12",14970.69
"D","12/12/2018","13",14880.76
"D","12/12/2018","14",14958.68
"D","12/12/2018","15",15257.23
"D","12/12/2018","16",15975.42
"D","12/12/2018","17",17082.62
"D","12/12/2018","18",17965.3
"D","12/12/2018","19",17877.3
"D","12/12/2018","20",17631.45
"D","12/12/2018","21",17123.73
"D","12/12/2018","22",16190.41
"D","12/12/2018","23",15326.96
"D","12/12/2018","24",14117.66
"D","12/13/2018","01",13853.33
"D","12/13/2018","02",13726.1
"D","12/13/2018","03",13874.38
"D","12/13/2018","04",13904.05
"D","12/13/2018","05",14222.01
"D","12/13/2018","06",14818.62
"D","12/13/2018","07",16108.06
"D","12/13/2018","08",16956.57
"D","12/13/2018","09",16794.82
"D","12/13/2018","10",16291.14
"D","12/13/2018","11",15972.55
"D","12/13/2018","12",15948.65
"D","12/13/2018","13",15974.75
"D","12/13/2018","14",16111.15
"D","12/13/2018","15",16193.43
"D","12/13/2018","16",16550.32
"D","12/13/2018","17",17561.58
"D","12/13/2018","18",18187.49
"D","12/13/2018","19",17997.67
"D","12/13/2018","20",17616.19
"D","12/13/2018","21",16990.35
"D","12/13/2018","22",16006.87
"D","12/13/2018","23",14678.08
"D","12/13/2018","24",13621.34
"D","12/14/2018","01",12786.09
"D","12/14/2018","02",12369.88
"D","12/14/2018","03",12394.08
"D","12/14/2018","04",12429.36
"D","12/14/2018","05",12773.58
"D","12/14/2018","06",13401.98
"D","12/14/2018","07",15009.16
"D","12/14/2018","08",15967.45
"D","12/14/2018","09",15848.93
"D","12/14/2018","10",15337.5
"D","12/14/2018","11",14904.5
"D","12/14/2018","12",14672.47
"D","12/14/2018","13",14568.46
"D","12/14/2018","14",14710.11
"D","12/14/2018","15",14945.49
"D","12/14/2018","16",15314.41
"D","12/14/2018","17",16298.3
"D","12/14/2018","18",16740.08
"D","12/14/2018","19",16386.1
"D","12/14/2018","20",15875.62
"D","12/14/2018","21",15303.35
"D","12/14/2018","22",14505.33
"D","12/14/2018","23",13398.3
"D","12/14/2018","24",12413.66
"D","12/15/2018","01",11936.48
"D","12/15/2018","02",11413.58
"D","12/15/2018","03",11561.97
"D","12/15/2018","04",11594.56
"D","12/15/2018","05",11642.34
"D","12/15/2018","06",12004.23
"D","12/15/2018","07",12232.78
"D","12/15/2018","08",13066.6
"D","12/15/2018","09",13441.8
"D","12/15/2018","10",13768.43
"D","12/15/2018","11",13668.93
"D","12/15/2018","12",13356.12
"D","12/15/2018","13",13307.61
"D","12/15/2018","14",13330.58
"D","12/15/2018","15",13429.74
"D","12/15/2018","16",13697.64
"D","12/15/2018","17",14701.95
"D","12/15/2018","18",15288.39
"D","12/15/2018","19",15062.81
"D","12/15/2018","20",14650.43
"D","12/15/2018","21",14230.69
"D","12/15/2018","22",13674.32
"D","12/15/2018","23",12863.66
"D","12/15/2018","24",11993.41
"D","12/16/2018","01",11601.94
"D","12/16/2018","02",11539.7
"D","12/16/2018","03",11287.14
"D","12/16/2018","04",11212.09
"D","12/16/2018","05",11289.47
"D","12/16/2018","06",11599.04
"D","12/16/2018","07",11801.6
"D","12/16/2018","08",12406.69
"D","12/16/2018","09",13073.19
"D","12/16/2018","10",13748.44
"D","12/16/2018","11",14038.74
"D","12/16/2018","12",14162.89
"D","12/16/2018","13",14229.41
"D","12/16/2018","14",14261.1
"D","12/16/2018","15",14347.75
"D","12/16/2018","16",14712.81
"D","12/16/2018","17",15826.59
"D","12/16/2018","18",16395.22
"D","12/16/2018","19",16243.14
"D","12/16/2018","20",15826.07
"D","12/16/2018","21",15303.23
"D","12/16/2018","22",14362.65
"D","12/16/2018","23",13127.29
"D","12/16/2018","24",12264.63
"D","12/17/2018","01",11998.34
"D","12/17/2018","02",11952.99
"D","12/17/2018","03",11803.89
"D","12/17/2018","04",11841.12
"D","12/17/2018","05",11887.62
"D","12/17/2018","06",12396.25
"D","12/17/2018","07",14038.21
"D","12/17/2018","08",15151.59
"D","12/17/2018","09",15406.43
"D","12/17/2018","10",15344.86
"D","12/17/2018","11",15360.01
"D","12/17/2018","12",15313.38
"D","12/17/2018","13",15251.59
"D","12/17/2018","14",15334.22
"D","12/17/2018","15",15201.93
"D","12/17/2018","16",15545.97
"D","12/17/2018","17",16644.34
"D","12/17/2018","18",17463.22
"D","12/17/2018","19",17340.32
"D","12/17/2018","20",16929.53
"D","12/17/2018","21",16281.84
"D","12/17/2018","22",15255.52
"D","12/17/2018","23",13893.27
"D","12/17/2018","24",12660.98
"D","12/18/2018","01",12495.04
"D","12/18/2018","02",12409.96
"D","12/18/2018","03",12463.04
"D","12/18/2018","04",12750.75
"D","12/18/2018","05",13050.14
"D","12/18/2018","06",13593.18
"D","12/18/2018","07",15311.44
"D","12/18/2018","08",16395.91
"D","12/18/2018","09",16324.61
"D","12/18/2018","10",15874.47
"D","12/18/2018","11",15281.25
"D","12/18/2018","12",14827.16
"D","12/18/2018","13",14716.36
"D","12/18/2018","14",15008.84
"D","12/18/2018","15",15327.12
"D","12/18/2018","16",16067.44
"D","12/18/2018","17",17342.23
"D","12/18/2018","18",18287.62
"D","12/18/2018","19",18253.44
"D","12/18/2018","20",17978.38
"D","12/18/2018","21",17461.45
"D","12/18/2018","22",16516.86
"D","12/18/2018","23",15163.46
"D","12/18/2018","24",13892.9
"D","12/19/2018","01",13411.33
"D","12/19/2018","02",13335.62
"D","12/19/2018","03",13142.53
"D","12/19/2018","04",13315.39
"D","12/19/2018","05",13412.44
"D","12/19/2018","06",14253.06
"D","12/19/2018","07",15811.17
"D","12/19/2018","08",16773.46
"D","12/19/2018","09",16488.72
"D","12/19/2018","10",15690.02
"D","12/19/2018","11",14973.2
"D","12/19/2018","12",14474.0
"D","12/19/2018","13",14138.44
"D","12/19/2018","14",14373.73
"D","12/19/2018","15",14783.65
"D","12/19/2018","16",15361.71
"D","12/19/2018","17",16667.85
"D","12/19/2018","18",17609.94
"D","12/19/2018","19",17544.33
"D","12/19/2018","20",17231.04
"D","12/19/2018","21",16702.99
"D","12/19/2018","22",15766.14
"D","12/19/2018","23",14454.93
"D","12/19/2018","24",13202.04
"D","12/20/2018","01",12391.68
"D","12/20/2018","02",12024.73
"D","12/20/2018","03",12028.13
"D","12/20/2018","04",12064.15
"D","12/20/2018","05",12448.2
"D","12/20/2018","06",13289.67
"D","12/20/2018","07",15035.18
"D","12/20/2018","08",16016.64
"D","12/20/2018","09",15735.64
"D","12/20/2018","10",14924.3
"D","12/20/2018","11",14472.51
"D","12/20/2018","12",14167.7
"D","12/20/2018","13",14188.91
"D","12/20/2018","14",14230.65
"D","12/20/2018","15",14534.8
"D","12/20/2018","16",15051.12
"D","12/20/2018","17",16193.16
"D","12/20/2018","18",16862.22
"D","12/20/2018","19",16723.34
"D","12/20/2018","20",16346.24
"D","12/20/2018","21",15800.9
"D","12/20/2018","22",14864.74
"D","12/20/2018","23",13577.54
"D","12/20/2018","24",12308.94
"D","12/21/2018","01",11808.27
"D","12/21/2018","02",11530.61
"D","12/21/2018","03",11439.63
"D","12/21/2018","04",11383.05
"D","12/21/2018","05",11652.02
"D","12/21/2018","06",12359.33
"D","12/21/2018","07",13490.59
"D","12/21/2018","08",14413.38
"D","12/21/2018","09",14873.55
"D","12/21/2018","10",15105.4
"D","12/21/2018","11",15222.56
"D","12/21/2018","12",15231.32
"D","12/21/2018","13",15066.31
"D","12/21/2018","14",14997.21
"D","12/21/2018","15",14844.62
"D","12/21/2018","16",14885.69
"D","12/21/2018","17",15509.36
"D","12/21/2018","18",15817.34
"D","12/21/2018","19",15433.83
"D","12/21/2018","20",14884.88
"D","12/21/2018","21",14278.52
"D","12/21/2018","22",13485.47
"D","12/21/2018","23",12483.69
"D","12/21/2018","24",11594.47
"D","12/22/2018","01",10765.83
"D","12/22/2018","02",10526.22
"D","12/22/2018","03",10454.0
"D","12/22/2018","04",10314.23
"D","12/22/2018","05",10382.52
"D","12/22/2018","06",10484.21
"D","12/22/2018","07",10670.17
"D","12/22/2018","08",11515.53
"D","12/22/2018","09",12379.63
"D","12/22/2018","10",12995.98
