"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20181028_20181110.csv"
"C","Report for: 10/28/2018 - 11/10/2018"
"C","Report generated: 06/18/2021 14:08:11 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","10/28/2018","01",10762.2
"D","10/28/2018","02",10527.57
"D","10/28/2018","03",10228.63
"D","10/28/2018","04",10326.84
"D","10/28/2018","05",10402.28
"D","10/28/2018","06",10345.57
"D","10/28/2018","07",10859.87
"D","10/28/2018","08",11530.73
"D","10/28/2018","09",12000.56
"D","10/28/2018","10",12270.39
"D","10/28/2018","11",12470.63
"D","10/28/2018","12",12492.49
"D","10/28/2018","13",12429.55
"D","10/28/2018","14",12355.45
"D","10/28/2018","15",12345.71
"D","10/28/2018","16",12527.9
"D","10/28/2018","17",13019.13
"D","10/28/2018","18",13781.94
"D","10/28/2018","19",14345.48
"D","10/28/2018","20",14026.24
"D","10/28/2018","21",13432.01
"D","10/28/2018","22",12584.9
"D","10/28/2018","23",11796.98
"D","10/28/2018","24",11268.06
"D","10/29/2018","01",10584.2
"D","10/29/2018","02",10407.67
"D","10/29/2018","03",10247.22
"D","10/29/2018","04",10238.14
"D","10/29/2018","05",10575.82
"D","10/29/2018","06",11371.29
"D","10/29/2018","07",12765.84
"D","10/29/2018","08",13660.21
"D","10/29/2018","09",14000.65
"D","10/29/2018","10",14123.83
"D","10/29/2018","11",13883.53
"D","10/29/2018","12",13950.17
"D","10/29/2018","13",13839.48
"D","10/29/2018","14",13862.17
"D","10/29/2018","15",13711.9
"D","10/29/2018","16",13644.64
"D","10/29/2018","17",13831.51
"D","10/29/2018","18",14533.66
"D","10/29/2018","19",15135.21
"D","10/29/2018","20",14838.96
"D","10/29/2018","21",14242.96
"D","10/29/2018","22",13303.0
"D","10/29/2018","23",12167.63
"D","10/29/2018","24",11367.67
"D","10/30/2018","01",11167.12
"D","10/30/2018","02",11037.22
"D","10/30/2018","03",10852.84
"D","10/30/2018","04",10836.91
"D","10/30/2018","05",11173.22
"D","10/30/2018","06",12073.58
"D","10/30/2018","07",13058.62
"D","10/30/2018","08",14024.47
"D","10/30/2018","09",13899.34
"D","10/30/2018","10",13390.52
"D","10/30/2018","11",13166.28
"D","10/30/2018","12",13188.73
"D","10/30/2018","13",13233.8
"D","10/30/2018","14",13334.24
"D","10/30/2018","15",13228.23
"D","10/30/2018","16",13254.42
"D","10/30/2018","17",13679.45
"D","10/30/2018","18",14571.33
"D","10/30/2018","19",15385.53
"D","10/30/2018","20",15189.73
"D","10/30/2018","21",14652.24
"D","10/30/2018","22",13779.0
"D","10/30/2018","23",12582.4
"D","10/30/2018","24",11509.39
"D","10/31/2018","01",11100.41
"D","10/31/2018","02",10783.79
"D","10/31/2018","03",10844.15
"D","10/31/2018","04",10853.87
"D","10/31/2018","05",11134.36
"D","10/31/2018","06",11846.41
"D","10/31/2018","07",13666.16
"D","10/31/2018","08",14716.5
"D","10/31/2018","09",14516.87
"D","10/31/2018","10",13976.39
"D","10/31/2018","11",13817.29
"D","10/31/2018","12",13705.0
"D","10/31/2018","13",13224.94
"D","10/31/2018","14",13044.07
"D","10/31/2018","15",12844.94
"D","10/31/2018","16",13105.63
"D","10/31/2018","17",13705.94
"D","10/31/2018","18",14243.42
"D","10/31/2018","19",14421.99
"D","10/31/2018","20",14063.53
