"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20180215_20180301.csv"
"C","Report for: 02/15/2018 - 03/01/2018"
"C","Report generated: 06/18/2021 14:05:19 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","02/15/2018","01",12165.07
"D","02/15/2018","02",12140.96
"D","02/15/2018","03",11997.77
"D","02/15/2018","04",11956.89
"D","02/15/2018","05",12022.05
"D","02/15/2018","06",12753.66
"D","02/15/2018","07",13969.69
"D","02/15/2018","08",14802.02
"D","02/15/2018","09",14872.71
"D","02/15/2018","10",14703.58
"D","02/15/2018","11",14608.38
"D","02/15/2018","12",14640.62
"D","02/15/2018","13",14499.21
"D","02/15/2018","14",14420.75
"D","02/15/2018","15",14522.48
"D","02/15/2018","16",14426.34
"D","02/15/2018","17",14875.51
"D","02/15/2018","18",15665.78
"D","02/15/2018","19",15906.32
"D","02/15/2018","20",15530.27
"D","02/15/2018","21",14914.44
"D","02/15/2018","22",13953.45
"D","02/15/2018","23",12771.01
"D","02/15/2018","24",12012.51
"D","02/16/2018","01",11647.79
"D","02/16/2018","02",11612.43
"D","02/16/2018","03",11188.88
"D","02/16/2018","04",11281.08
"D","02/16/2018","05",11664.01
"D","02/16/2018","06",12394.4
"D","02/16/2018","07",13453.29
"D","02/16/2018","08",14166.71
"D","02/16/2018","09",14457.45
"D","02/16/2018","10",14524.96
"D","02/16/2018","11",14537.95
"D","02/16/2018","12",14496.12
"D","02/16/2018","13",14425.05
"D","02/16/2018","14",14321.41
"D","02/16/2018","15",14197.98
"D","02/16/2018","16",14341.06
"D","02/16/2018","17",14751.39
"D","02/16/2018","18",15411.49
"D","02/16/2018","19",15497.89
"D","02/16/2018","20",15137.76
"D","02/16/2018","21",14659.41
"D","02/16/2018","22",14170.66
"D","02/16/2018","23",13438.09
"D","02/16/2018","24",12745.97
"D","02/17/2018","01",12317.98
"D","02/17/2018","02",12159.26
"D","02/17/2018","03",11992.78
"D","02/17/2018","04",11987.17
"D","02/17/2018","05",12112.22
"D","02/17/2018","06",12283.03
"D","02/17/2018","07",12566.42
"D","02/17/2018","08",13091.55
"D","02/17/2018","09",13180.66
"D","02/17/2018","10",12959.44
"D","02/17/2018","11",12718.65
"D","02/17/2018","12",12654.69
"D","02/17/2018","13",12745.03
"D","02/17/2018","14",12823.54
"D","02/17/2018","15",13508.17
"D","02/17/2018","16",13680.51
"D","02/17/2018","17",14336.23
"D","02/17/2018","18",15277.25
