"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20180416_20180430.csv"
"C","Report for: 04/16/2018 - 04/30/2018"
"C","Report generated: 06/18/2021 14:05:57 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","04/16/2018","01",11264.57
"D","04/16/2018","02",10987.69
"D","04/16/2018","03",10827.9
"D","04/16/2018","04",11107.47
"D","04/16/2018","05",11252.77
"D","04/16/2018","06",11769.44
"D","04/16/2018","07",13082.22
"D","04/16/2018","08",14162.43
"D","04/16/2018","09",14833.85
"D","04/16/2018","10",15256.22
"D","04/16/2018","11",15476.73
"D","04/16/2018","12",15528.58
"D","04/16/2018","13",15423.57
"D","04/16/2018","14",15329.33
"D","04/16/2018","15",15093.41
"D","04/16/2018","16",14912.78
"D","04/16/2018","17",15099.49
"D","04/16/2018","18",15051.66
"D","04/16/2018","19",14878.36
"D","04/16/2018","20",14865.36
"D","04/16/2018","21",14578.91
"D","04/16/2018","22",13805.78
"D","04/16/2018","23",12667.33
"D","04/16/2018","24",11847.78
"D","04/17/2018","01",11153.28
"D","04/17/2018","02",10787.98
"D","04/17/2018","03",10716.01
"D","04/17/2018","04",10766.78
"D","04/17/2018","05",11116.34
"D","04/17/2018","06",11535.58
"D","04/17/2018","07",12580.08
"D","04/17/2018","08",13398.36
"D","04/17/2018","09",13455.65
"D","04/17/2018","10",13345.32
"D","04/17/2018","11",13460.64
"D","04/17/2018","12",13396.99
"D","04/17/2018","13",13189.46
"D","04/17/2018","14",13481.17
"D","04/17/2018","15",13331.11
"D","04/17/2018","16",13720.69
"D","04/17/2018","17",14221.42
"D","04/17/2018","18",14236.59
"D","04/17/2018","19",14295.13
"D","04/17/2018","20",14583.39
"D","04/17/2018","21",14470.44
"D","04/17/2018","22",13671.2
"D","04/17/2018","23",12882.63
"D","04/17/2018","24",12044.32
"D","04/18/2018","01",11488.6
"D","04/18/2018","02",11321.36
"D","04/18/2018","03",11271.6
"D","04/18/2018","04",11207.53
"D","04/18/2018","05",11164.03
"D","04/18/2018","06",11698.81
"D","04/18/2018","07",12995.8
"D","04/18/2018","08",13763.74
"D","04/18/2018","09",13754.35
"D","04/18/2018","10",13510.94
"D","04/18/2018","11",13247.0
"D","04/18/2018","12",12939.63
"D","04/18/2018","13",12614.49
"D","04/18/2018","14",12884.06
"D","04/18/2018","15",12955.98
"D","04/18/2018","16",12960.58
"D","04/18/2018","17",12932.02
"D","04/18/2018","18",13266.19
"D","04/18/2018","19",13733.78
"D","04/18/2018","20",14163.96
"D","04/18/2018","21",14198.78
"D","04/18/2018","22",13421.38
"D","04/18/2018","23",12296.16
"D","04/18/2018","24",11482.31
"D","04/19/2018","01",10705.75
"D","04/19/2018","02",10468.12
"D","04/19/2018","03",10380.33
"D","04/19/2018","04",10531.17
"D","04/19/2018","05",10627.06
"D","04/19/2018","06",11465.29
"D","04/19/2018","07",12671.17
"D","04/19/2018","08",13836.5
"D","04/19/2018","09",14392.86
"D","04/19/2018","10",14611.66
"D","04/19/2018","11",14683.54
"D","04/19/2018","12",14466.06
"D","04/19/2018","13",14217.55
