"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20180630_20180714.csv"
"C","Report for: 06/30/2018 - 07/14/2018"
"C","Report generated: 06/18/2021 14:06:47 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","06/30/2018","01",14113.18
"D","06/30/2018","02",13473.91
"D","06/30/2018","03",13238.37
"D","06/30/2018","04",13293.47
"D","06/30/2018","05",13128.9
"D","06/30/2018","06",13365.46
"D","06/30/2018","07",13609.25
"D","06/30/2018","08",14012.18
"D","06/30/2018","09",14501.91
"D","06/30/2018","10",15673.45
"D","06/30/2018","11",16677.8
"D","06/30/2018","12",17439.1
"D","06/30/2018","13",17979.15
"D","06/30/2018","14",18526.04
"D","06/30/2018","15",18987.7
"D","06/30/2018","16",19384.91
"D","06/30/2018","17",19836.67
"D","06/30/2018","18",20292.26
"D","06/30/2018","19",20399.03
"D","06/30/2018","20",19914.12
"D","06/30/2018","21",19354.78
"D","06/30/2018","22",18769.56
"D","06/30/2018","23",17421.44
"D","06/30/2018","24",16406.47
"D","07/01/2018","01",15203.47
"D","07/01/2018","02",14306.79
"D","07/01/2018","03",14346.87
"D","07/01/2018","04",14226.9
"D","07/01/2018","05",14015.75
"D","07/01/2018","06",13710.21
"D","07/01/2018","07",13529.98
"D","07/01/2018","08",13989.09
"D","07/01/2018","09",14878.23
"D","07/01/2018","10",16180.79
"D","07/01/2018","11",17462.26
"D","07/01/2018","12",18707.71
"D","07/01/2018","13",19735.24
"D","07/01/2018","14",20541.56
"D","07/01/2018","15",21094.62
"D","07/01/2018","16",21568.2
"D","07/01/2018","17",22068.21
"D","07/01/2018","18",22517.03
"D","07/01/2018","19",22497.58
"D","07/01/2018","20",22007.75
"D","07/01/2018","21",21443.61
"D","07/01/2018","22",20695.12
"D","07/01/2018","23",19004.97
"D","07/01/2018","24",17439.49
"D","07/02/2018","01",16338.18
"D","07/02/2018","02",16036.6
"D","07/02/2018","03",15899.31
"D","07/02/2018","04",15523.82
"D","07/02/2018","05",15495.74
"D","07/02/2018","06",15797.63
"D","07/02/2018","07",16356.16
"D","07/02/2018","08",17134.08
"D","07/02/2018","09",18092.03
"D","07/02/2018","10",19000.58
"D","07/02/2018","11",19864.3
"D","07/02/2018","12",20657.01
"D","07/02/2018","13",21285.16
"D","07/02/2018","14",21861.59
"D","07/02/2018","15",22241.11
"D","07/02/2018","16",22531.18
"D","07/02/2018","17",22892.65
"D","07/02/2018","18",23194.27
"D","07/02/2018","19",23152.63
"D","07/02/2018","20",22636.44
"D","07/02/2018","21",21980.67
"D","07/02/2018","22",20978.77
"D","07/02/2018","23",19074.68
"D","07/02/2018","24",17395.06
"D","07/03/2018","01",16616.78
"D","07/03/2018","02",16092.15
