"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20181111_20181125.csv"
"C","Report for: 11/11/2018 - 11/25/2018"
"C","Report generated: 06/18/2021 14:08:22 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","11/11/2018","01",11343.1
"D","11/11/2018","02",11311.75
"D","11/11/2018","03",11204.79
"D","11/11/2018","04",10993.14
"D","11/11/2018","05",10772.64
"D","11/11/2018","06",10947.11
"D","11/11/2018","07",11300.0
"D","11/11/2018","08",11754.56
"D","11/11/2018","09",11906.23
"D","11/11/2018","10",11839.02
"D","11/11/2018","11",11613.09
"D","11/11/2018","12",11429.8
"D","11/11/2018","13",11438.14
"D","11/11/2018","14",11580.28
"D","11/11/2018","15",12019.74
"D","11/11/2018","16",12850.6
"D","11/11/2018","17",14089.1
"D","11/11/2018","18",15141.44
"D","11/11/2018","19",14988.06
"D","11/11/2018","20",14561.35
"D","11/11/2018","21",14031.54
"D","11/11/2018","22",13284.69
"D","11/11/2018","23",12388.94
"D","11/11/2018","24",11669.58
"D","11/12/2018","01",11533.72
"D","11/12/2018","02",11283.36
"D","11/12/2018","03",11359.06
"D","11/12/2018","04",11512.98
"D","11/12/2018","05",11774.28
"D","11/12/2018","06",12583.37
"D","11/12/2018","07",13655.72
"D","11/12/2018","08",14093.07
"D","11/12/2018","09",13916.55
"D","11/12/2018","10",13473.41
"D","11/12/2018","11",13145.44
"D","11/12/2018","12",12897.32
"D","11/12/2018","13",12794.02
"D","11/12/2018","14",13150.41
"D","11/12/2018","15",13627.66
"D","11/12/2018","16",14178.7
"D","11/12/2018","17",15261.34
"D","11/12/2018","18",16189.09
"D","11/12/2018","19",15957.04
"D","11/12/2018","20",15435.0
"D","11/12/2018","21",14697.37
"D","11/12/2018","22",13777.41
"D","11/12/2018","23",12702.05
"D","11/12/2018","24",11943.71
"D","11/13/2018","01",11478.03
"D","11/13/2018","02",11096.64
"D","11/13/2018","03",10925.95
"D","11/13/2018","04",10933.59
"D","11/13/2018","05",11271.8
"D","11/13/2018","06",12081.41
"D","11/13/2018","07",13187.59
"D","11/13/2018","08",14202.46
"D","11/13/2018","09",14563.44
"D","11/13/2018","10",14790.88
"D","11/13/2018","11",14905.11
"D","11/13/2018","12",14870.77
"D","11/13/2018","13",14689.98
"D","11/13/2018","14",14612.45
"D","11/13/2018","15",14543.16
"D","11/13/2018","16",14689.6
