"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20180913_20180927.csv"
"C","Report for: 09/13/2018 - 09/27/2018"
"C","Report generated: 06/18/2021 14:07:40 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","09/13/2018","01",11437.03
"D","09/13/2018","02",11159.78
"D","09/13/2018","03",10899.12
"D","09/13/2018","04",10816.82
"D","09/13/2018","05",11028.7
"D","09/13/2018","06",11720.6
"D","09/13/2018","07",13304.7
"D","09/13/2018","08",14306.22
"D","09/13/2018","09",14696.33
"D","09/13/2018","10",14922.91
"D","09/13/2018","11",15195.32
"D","09/13/2018","12",15374.46
"D","09/13/2018","13",15485.68
"D","09/13/2018","14",15690.28
"D","09/13/2018","15",15794.38
"D","09/13/2018","16",15874.81
"D","09/13/2018","17",16017.03
"D","09/13/2018","18",16207.01
"D","09/13/2018","19",16259.32
"D","09/13/2018","20",16465.75
"D","09/13/2018","21",16029.44
"D","09/13/2018","22",15011.26
"D","09/13/2018","23",13682.36
"D","09/13/2018","24",12401.24
"D","09/14/2018","01",11725.13
"D","09/14/2018","02",11644.87
"D","09/14/2018","03",11697.84
"D","09/14/2018","04",11573.22
"D","09/14/2018","05",12010.24
"D","09/14/2018","06",12165.52
"D","09/14/2018","07",13042.48
"D","09/14/2018","08",13987.78
"D","09/14/2018","09",14419.72
"D","09/14/2018","10",14733.85
"D","09/14/2018","11",15019.51
"D","09/14/2018","12",15259.56
"D","09/14/2018","13",15414.51
"D","09/14/2018","14",15674.45
"D","09/14/2018","15",15710.43
"D","09/14/2018","16",15830.77
"D","09/14/2018","17",16075.66
"D","09/14/2018","18",16256.11
"D","09/14/2018","19",16101.02
"D","09/14/2018","20",16081.13
"D","09/14/2018","21",15553.52
"D","09/14/2018","22",14644.69
"D","09/14/2018","23",13500.19
"D","09/14/2018","24",12315.81
"D","09/15/2018","01",11710.37
"D","09/15/2018","02",11619.24
"D","09/15/2018","03",11630.81
"D","09/15/2018","04",11685.24
"D","09/15/2018","05",11496.54
"D","09/15/2018","06",11641.3
"D","09/15/2018","07",11926.43
"D","09/15/2018","08",12260.09
"D","09/15/2018","09",13049.39
"D","09/15/2018","10",13314.55
"D","09/15/2018","11",13685.5
"D","09/15/2018","12",14032.84
"D","09/15/2018","13",14145.58
"D","09/15/2018","14",14320.63
"D","09/15/2018","15",14365.49
"D","09/15/2018","16",14691.93
"D","09/15/2018","17",15300.94
"D","09/15/2018","18",15830.28
"D","09/15/2018","19",15804.82
"D","09/15/2018","20",15730.35
"D","09/15/2018","21",15225.29
"D","09/15/2018","22",14393.52
"D","09/15/2018","23",13321.07
"D","09/15/2018","24",12263.46
"D","09/16/2018","01",11580.1
"D","09/16/2018","02",11492.58
"D","09/16/2018","03",11685.14
"D","09/16/2018","04",11591.3
"D","09/16/2018","05",11514.68
"D","09/16/2018","06",11852.8
"D","09/16/2018","07",12129.18
"D","09/16/2018","08",12545.77
"D","09/16/2018","09",12748.53
"D","09/16/2018","10",13209.65
"D","09/16/2018","11",13372.4
"D","09/16/2018","12",13671.26
"D","09/16/2018","13",14483.95
"D","09/16/2018","14",15305.01
"D","09/16/2018","15",16059.4
"D","09/16/2018","16",16835.71
"D","09/16/2018","17",17638.66
"D","09/16/2018","18",18173.46
"D","09/16/2018","19",18078.79
"D","09/16/2018","20",18030.61
"D","09/16/2018","21",17400.66
"D","09/16/2018","22",16093.24
