"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20180615_20180629.csv"
"C","Report for: 06/15/2018 - 06/29/2018"
"C","Report generated: 06/18/2021 14:06:38 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","06/15/2018","01",11065.02
"D","06/15/2018","02",10848.42
"D","06/15/2018","03",10704.21
"D","06/15/2018","04",10647.95
"D","06/15/2018","05",10731.37
"D","06/15/2018","06",11171.68
"D","06/15/2018","07",12097.61
"D","06/15/2018","08",13178.08
"D","06/15/2018","09",13619.55
"D","06/15/2018","10",13761.85
"D","06/15/2018","11",13895.62
"D","06/15/2018","12",13911.73
"D","06/15/2018","13",13788.32
"D","06/15/2018","14",13621.92
"D","06/15/2018","15",13484.16
"D","06/15/2018","16",13541.04
"D","06/15/2018","17",13637.01
"D","06/15/2018","18",13817.4
"D","06/15/2018","19",13931.36
"D","06/15/2018","20",13870.2
"D","06/15/2018","21",13707.24
"D","06/15/2018","22",13397.54
"D","06/15/2018","23",12400.26
"D","06/15/2018","24",11265.36
"D","06/16/2018","01",10600.42
"D","06/16/2018","02",10402.77
"D","06/16/2018","03",10596.98
"D","06/16/2018","04",10436.88
"D","06/16/2018","05",10429.96
"D","06/16/2018","06",10221.79
"D","06/16/2018","07",10728.42
"D","06/16/2018","08",11071.36
"D","06/16/2018","09",11433.11
"D","06/16/2018","10",11825.91
"D","06/16/2018","11",12145.02
"D","06/16/2018","12",12338.36
"D","06/16/2018","13",12531.1
"D","06/16/2018","14",12847.6
"D","06/16/2018","15",13251.73
"D","06/16/2018","16",13814.87
"D","06/16/2018","17",14419.38
"D","06/16/2018","18",14817.62
"D","06/16/2018","19",15002.89
"D","06/16/2018","20",14908.31
"D","06/16/2018","21",14655.96
"D","06/16/2018","22",14297.2
"D","06/16/2018","23",13233.54
"D","06/16/2018","24",12248.0
"D","06/17/2018","01",11166.01
"D","06/17/2018","02",10627.29
"D","06/17/2018","03",10496.38
"D","06/17/2018","04",10277.67
"D","06/17/2018","05",10185.46
"D","06/17/2018","06",10331.13
"D","06/17/2018","07",10590.77
"D","06/17/2018","08",10796.37
"D","06/17/2018","09",11252.71
"D","06/17/2018","10",11925.25
"D","06/17/2018","11",12675.57
"D","06/17/2018","12",13273.06
"D","06/17/2018","13",13740.01
"D","06/17/2018","14",14138.52
"D","06/17/2018","15",14587.53
"D","06/17/2018","16",15197.6
"D","06/17/2018","17",15923.48
"D","06/17/2018","18",16430.94
"D","06/17/2018","19",16577.46
"D","06/17/2018","20",16334.04
"D","06/17/2018","21",16150.65
"D","06/17/2018","22",15699.04
"D","06/17/2018","23",14330.52
"D","06/17/2018","24",12995.89
"D","06/18/2018","01",12040.12
"D","06/18/2018","02",11561.36
"D","06/18/2018","03",11299.2
"D","06/18/2018","04",11376.4
"D","06/18/2018","05",11517.35
"D","06/18/2018","06",11728.91
"D","06/18/2018","07",13107.0
"D","06/18/2018","08",14462.07
"D","06/18/2018","09",15256.64
"D","06/18/2018","10",16073.48
"D","06/18/2018","11",16996.65
"D","06/18/2018","12",17932.7
"D","06/18/2018","13",18658.14
"D","06/18/2018","14",19448.74
"D","06/18/2018","15",19992.7
"D","06/18/2018","16",20336.56
"D","06/18/2018","17",20684.62
"D","06/18/2018","18",20821.53
"D","06/18/2018","19",20233.0
"D","06/18/2018","20",19513.47
"D","06/18/2018","21",18848.28
"D","06/18/2018","22",17807.16
"D","06/18/2018","23",16155.62
"D","06/18/2018","24",14634.15
"D","06/19/2018","01",13755.15
"D","06/19/2018","02",13729.6
"D","06/19/2018","03",13755.72
"D","06/19/2018","04",13648.6
"D","06/19/2018","05",13810.29
"D","06/19/2018","06",14229.12
"D","06/19/2018","07",15018.35
"D","06/19/2018","08",15926.36
"D","06/19/2018","09",16296.49
"D","06/19/2018","10",16447.66
"D","06/19/2018","11",16595.08
"D","06/19/2018","12",16811.86
"D","06/19/2018","13",16978.93
"D","06/19/2018","14",17287.75
"D","06/19/2018","15",17585.6
"D","06/19/2018","16",18005.0
"D","06/19/2018","17",18505.56
"D","06/19/2018","18",18860.43
"D","06/19/2018","19",18777.59
"D","06/19/2018","20",18181.47
"D","06/19/2018","21",17456.57
"D","06/19/2018","22",16580.68
"D","06/19/2018","23",14860.54
"D","06/19/2018","24",13153.81
"D","06/20/2018","01",12002.73
"D","06/20/2018","02",11506.66
"D","06/20/2018","03",11274.87
"D","06/20/2018","04",11099.6
"D","06/20/2018","05",11171.7
"D","06/20/2018","06",11705.6
"D","06/20/2018","07",12557.64
"D","06/20/2018","08",13599.12
"D","06/20/2018","09",14042.01
"D","06/20/2018","10",14367.97
"D","06/20/2018","11",14793.24
"D","06/20/2018","12",15077.72
"D","06/20/2018","13",15416.42
"D","06/20/2018","14",16085.35
"D","06/20/2018","15",16588.51
"D","06/20/2018","16",16933.68
"D","06/20/2018","17",17177.7
"D","06/20/2018","18",17270.24
"D","06/20/2018","19",17099.57
"D","06/20/2018","20",16872.68
"D","06/20/2018","21",16686.68
"D","06/20/2018","22",16119.37
"D","06/20/2018","23",14677.79
"D","06/20/2018","24",13190.33
"D","06/21/2018","01",12234.63
"D","06/21/2018","02",12004.04
"D","06/21/2018","03",12059.56
"D","06/21/2018","04",11937.13
"D","06/21/2018","05",12067.46
"D","06/21/2018","06",12269.68
"D","06/21/2018","07",13117.28
"D","06/21/2018","08",14096.82
"D","06/21/2018","09",14586.59
"D","06/21/2018","10",14933.0
"D","06/21/2018","11",15300.63
"D","06/21/2018","12",15735.58
"D","06/21/2018","13",16183.0
"D","06/21/2018","14",16665.89
"D","06/21/2018","15",17054.53
"D","06/21/2018","16",17288.04
"D","06/21/2018","17",17564.8
"D","06/21/2018","18",17649.68
"D","06/21/2018","19",17448.21
"D","06/21/2018","20",16987.78
"D","06/21/2018","21",16575.01
"D","06/21/2018","22",15960.82
"D","06/21/2018","23",14484.7
"D","06/21/2018","24",12942.89
"D","06/22/2018","01",12056.7
"D","06/22/2018","02",11801.15
"D","06/22/2018","03",11689.16
"D","06/22/2018","04",11726.41
"D","06/22/2018","05",11799.35
"D","06/22/2018","06",11989.65
"D","06/22/2018","07",12649.18
"D","06/22/2018","08",13070.4
"D","06/22/2018","09",13488.88
"D","06/22/2018","10",13755.37
"D","06/22/2018","11",14051.1
"D","06/22/2018","12",14376.0
"D","06/22/2018","13",14648.2
"D","06/22/2018","14",14954.15
"D","06/22/2018","15",15174.72
"D","06/22/2018","16",15423.68
"D","06/22/2018","17",15623.95
"D","06/22/2018","18",15646.52
"D","06/22/2018","19",15284.57
"D","06/22/2018","20",14862.17
"D","06/22/2018","21",14655.68
"D","06/22/2018","22",14200.08
"D","06/22/2018","23",13090.62
"D","06/22/2018","24",12047.38
"D","06/23/2018","01",11282.39
"D","06/23/2018","02",11106.38
"D","06/23/2018","03",11011.12
"D","06/23/2018","04",11058.98
"D","06/23/2018","05",11161.27
"D","06/23/2018","06",11314.05
"D","06/23/2018","07",11520.54
"D","06/23/2018","08",11950.06
"D","06/23/2018","09",12093.74
"D","06/23/2018","10",12653.99
"D","06/23/2018","11",12925.21
"D","06/23/2018","12",12972.52
"D","06/23/2018","13",13009.59
"D","06/23/2018","14",12866.68
"D","06/23/2018","15",12737.89
"D","06/23/2018","16",12648.58
"D","06/23/2018","17",12712.22
"D","06/23/2018","18",12903.17
"D","06/23/2018","19",12944.28
"D","06/23/2018","20",12868.87
