"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20180116_20180130.csv"
"C","Report for: 01/16/2018 - 01/30/2018"
"C","Report generated: 06/18/2021 14:04:57 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","01/16/2018","01",14215.12
"D","01/16/2018","02",13799.01
"D","01/16/2018","03",13621.68
"D","01/16/2018","04",13641.76
"D","01/16/2018","05",13987.78
"D","01/16/2018","06",14711.5
"D","01/16/2018","07",16464.18
"D","01/16/2018","08",17410.55
"D","01/16/2018","09",17299.24
"D","01/16/2018","10",17009.22
"D","01/16/2018","11",16817.09
"D","01/16/2018","12",16419.72
"D","01/16/2018","13",16289.52
"D","01/16/2018","14",16357.02
"D","01/16/2018","15",16444.01
"D","01/16/2018","16",16636.87
"D","01/16/2018","17",17336.04
"D","01/16/2018","18",18303.38
"D","01/16/2018","19",18241.27
"D","01/16/2018","20",17762.66
"D","01/16/2018","21",17057.38
"D","01/16/2018","22",15993.15
"D","01/16/2018","23",14752.24
"D","01/16/2018","24",13648.9
"D","01/17/2018","01",12910.56
"D","01/17/2018","02",12726.16
"D","01/17/2018","03",12553.65
"D","01/17/2018","04",12788.01
"D","01/17/2018","05",12948.98
"D","01/17/2018","06",13504.0
"D","01/17/2018","07",14929.04
"D","01/17/2018","08",15945.15
"D","01/17/2018","09",16391.07
"D","01/17/2018","10",16715.32
"D","01/17/2018","11",16938.68
"D","01/17/2018","12",17045.73
"D","01/17/2018","13",17037.32
"D","01/17/2018","14",17008.85
"D","01/17/2018","15",16826.68
"D","01/17/2018","16",16829.22
"D","01/17/2018","17",17465.0
"D","01/17/2018","18",18299.52
"D","01/17/2018","19",18136.08
"D","01/17/2018","20",17621.15
"D","01/17/2018","21",16894.28
"D","01/17/2018","22",15854.68
"D","01/17/2018","23",14607.24
"D","01/17/2018","24",13543.32
"D","01/18/2018","01",13130.33
"D","01/18/2018","02",13196.58
"D","01/18/2018","03",13101.37
"D","01/18/2018","04",13208.68
"D","01/18/2018","05",13647.93
"D","01/18/2018","06",14541.07
"D","01/18/2018","07",16059.44
"D","01/18/2018","08",17106.98
"D","01/18/2018","09",17063.3
"D","01/18/2018","10",16713.6
"D","01/18/2018","11",16363.42
"D","01/18/2018","12",15989.43
"D","01/18/2018","13",16113.39
"D","01/18/2018","14",15992.84
"D","01/18/2018","15",15919.5
"D","01/18/2018","16",16269.54
"D","01/18/2018","17",16871.39
"D","01/18/2018","18",18059.15
"D","01/18/2018","19",18128.49
"D","01/18/2018","20",17812.14
"D","01/18/2018","21",17242.36
"D","01/18/2018","22",16300.71
"D","01/18/2018","23",15057.17
"D","01/18/2018","24",14007.1
"D","01/19/2018","01",13344.11
"D","01/19/2018","02",13175.67
"D","01/19/2018","03",13112.35
"D","01/19/2018","04",13136.2
"D","01/19/2018","05",13298.71
"D","01/19/2018","06",14198.61
"D","01/19/2018","07",15913.83
"D","01/19/2018","08",16894.54
"D","01/19/2018","09",16852.87
"D","01/19/2018","10",16560.98
"D","01/19/2018","11",16310.41
"D","01/19/2018","12",16015.71
"D","01/19/2018","13",15724.36
"D","01/19/2018","14",16106.81
"D","01/19/2018","15",16255.19
"D","01/19/2018","16",16123.25
"D","01/19/2018","17",16500.64
"D","01/19/2018","18",17352.24
"D","01/19/2018","19",17207.15
"D","01/19/2018","20",16750.4
"D","01/19/2018","21",16185.19
"D","01/19/2018","22",15449.71
"D","01/19/2018","23",14452.38
"D","01/19/2018","24",13742.81
"D","01/20/2018","01",12786.47
"D","01/20/2018","02",12480.4
"D","01/20/2018","03",12493.58
"D","01/20/2018","04",12693.2
